Player,Game Week,Position,Team,League,Minutes,Rating
Oussama Targhalline,J34,MF,Le Havre,French Ligue 1,90.0,6.89
Jordan Veretout,J34,MF,Marseille,French Ligue 1,90.0,7.14
Pape Gueye,J34,MF,Marseille,French Ligue 1,69.0,7.44
Geoffrey Kondogbia,J34,MF,Marseille,French Ligue 1,21.0,6.77
Julien Ponceau,J34,MF,Lorient,French Ligue 1,77.0,7.68
Laurent Abergel,J34,MF,Lorient,French Ligue 1,90.0,7.95
Johan Gastien,J34,MF,Clermont Foot,French Ligue 1,58.0,6.91
Habib Keita,J34,MF,Clermont Foot,French Ligue 1,32.0,6.5
Yohann Magnin,J34,MF,Clermont Foot,French Ligue 1,80.0,6.92
Benjamin André,J34,MF,Lille,French Ligue 1,90.0,7.09
Nabil Bentaleb,J34,MF,Lille,French Ligue 1,90.0,7.2
Khéphren Thuram,J34,MF,Nice,French Ligue 1,90.0,6.15
Hicham Boudaoui,J34,MF,Nice,French Ligue 1,90.0,6.34
Leonardo Bittencourt,J1,MF,Werder Bremen,German Bundesliga,67.0,5.78
Romano Schmid,J1,MF,Werder Bremen,German Bundesliga,23.0,5.47
Jens Stage,J1,MF,Werder Bremen,German Bundesliga,78.0,5.16
Senne Lynen,J1,MF,Werder Bremen,German Bundesliga,67.0,5.27
Christian Groß,J1,MF,Werder Bremen,German Bundesliga,23.0,5.82
Leon Goretzka,J1,MF,Bayern Munich,German Bundesliga,78.0,7.07
Joshua Kimmich,J1,MF,Bayern Munich,German Bundesliga,90.0,7.26
Aster Vranckx,J1,MF,Wolfsburg,German Bundesliga,25.0,6.51
Yannick Gerhardt,J1,MF,Wolfsburg,German Bundesliga,90.0,5.79
Adrian Beck,J1,MF,Heidenheim,German Bundesliga,45.0,6.82
Denis Thomalla,J1,MF,Heidenheim,German Bundesliga,45.0,7.53
Nikola Dovedan,J1,MF,Heidenheim,German Bundesliga,33.0,6.27
Lennard Maloney,J1,MF,Heidenheim,German Bundesliga,83.0,6.18
Atakan Karazor,J1,MF,Stuttgart,German Bundesliga,77.0,7.09
Enzo Millot,J1,MF,Stuttgart,German Bundesliga,90.0,7.63
Kevin Stöger,J1,MF,Bochum,German Bundesliga,68.0,6.39
Patrick Osterhage,J1,MF,Bochum,German Bundesliga,22.0,5.53
Anthony Losilla,J1,MF,Bochum,German Bundesliga,79.0,5.92
Matheus Henrique,J7,MF,Sassuolo,Italian Serie A,81.0,5.49
Daniel Boloca,J7,MF,Sassuolo,Italian Serie A,90.0,6.29
Roberto Gagliardini,J7,MF,Monza,Italian Serie A,90.0,6.32
Matteo Pessina,J7,MF,Monza,Italian Serie A,52.0,6.77
Pepín,J7,MF,Monza,Italian Serie A,38.0,6.57
Niklas Dorsch,J1,MF,Augsburg,German Bundesliga,89.0,6.87
Elvis Rexhbeçaj,J1,MF,Augsburg,German Bundesliga,90.0,7.77
Florian Neuhaus,J1,MF,Gladbach,German Bundesliga,89.0,6.08
Julian Weigl,J1,MF,Gladbach,German Bundesliga,90.0,6.72
Angelo Stiller,J1,MF,Hoffenheim,German Bundesliga,84.0,6.47
Florian Grillitsch,J1,MF,Hoffenheim,German Bundesliga,70.0,6.47
Julian Justvan,J1,MF,Hoffenheim,German Bundesliga,20.0,6.57
Grischa Prömel,J1,MF,Hoffenheim,German Bundesliga,90.0,6.48
Maximilian Eggestein,J1,MF,Freiburg,German Bundesliga,90.0,6.76
Merlin Röhl,J1,MF,Freiburg,German Bundesliga,73.0,5.84
Granit Xhaka,J1,MF,Leverkusen,German Bundesliga,90.0,6.66
Exequiel Palacios,J1,MF,Leverkusen,German Bundesliga,90.0,7.12
Kevin Kampl,J1,MF,RB Leipzig,German Bundesliga,29.0,7.28
Xaver Schlager,J1,MF,RB Leipzig,German Bundesliga,83.0,6.51
Nicolas Seiwald,J1,MF,RB Leipzig,German Bundesliga,61.0,5.99
Emre Can,J1,MF,Dortmund,German Bundesliga,58.0,6.07
Felix Nmecha,J1,MF,Dortmund,German Bundesliga,32.0,6.61
Marcel Sabitzer,J1,MF,Dortmund,German Bundesliga,90.0,6.86
Eric Martel,J1,MF,Köln,German Bundesliga,90.0,5.61
Dejan Ljubicic,J1,MF,Köln,German Bundesliga,90.0,7.21
Brenden Aaronson,J1,MF,Union Berlin,German Bundesliga,75.0,4.93
Alex Král,J1,MF,Union Berlin,German Bundesliga,90.0,5.39
Aïssa Laïdouni,J1,MF,Union Berlin,German Bundesliga,88.0,6.34
Anton Stach,J1,MF,Mainz 05,German Bundesliga,80.0,6.61
Leandro Barreiro Martins,J1,MF,Mainz 05,German Bundesliga,90.0,6.22
Kristijan Jakić,J1,MF,Eint Frankfurt,German Bundesliga,85.0,6.52
Ellyes Skhiri,J1,MF,Eint Frankfurt,German Bundesliga,90.0,6.29
Fabian Holland,J1,MF,Darmstadt 98,German Bundesliga,90.0,6.42
Marvin Mehlem,J1,MF,Darmstadt 98,German Bundesliga,75.0,6.86
Xaver Schlager,J2,MF,RB Leipzig,German Bundesliga,90.0,6.88
Kevin Kampl,J2,MF,RB Leipzig,German Bundesliga,90.0,7.55
Atakan Karazor,J2,MF,Stuttgart,German Bundesliga,90.0,6.17
Lilian Egloff,J2,MF,Stuttgart,German Bundesliga,69.0,5.83
Genki Haraguchi,J2,MF,Stuttgart,German Bundesliga,21.0,6.82
Nicolas Höfler,J2,MF,Freiburg,German Bundesliga,90.0,7.01
Maximilian Eggestein,J2,MF,Freiburg,German Bundesliga,90.0,6.3
Jens Stage,J2,MF,Werder Bremen,German Bundesliga,90.0,6.18
Romano Schmid,J2,MF,Werder Bremen,German Bundesliga,86.0,6.65
Christian Groß,J2,MF,Werder Bremen,German Bundesliga,78.0,5.99
Matúš Bero,J2,MF,Bochum,German Bundesliga,90.0,5.55
Anthony Losilla,J2,MF,Bochum,German Bundesliga,90.0,5.92
Kevin Stöger,J2,MF,Bochum,German Bundesliga,80.0,7.31
Felix Nmecha,J2,MF,Dortmund,German Bundesliga,80.0,5.78
Marcel Sabitzer,J2,MF,Dortmund,German Bundesliga,61.0,6.75
Karim Adeyemi,J2,MF,Dortmund,German Bundesliga,29.0,5.53
Emre Can,J2,MF,Dortmund,German Bundesliga,90.0,6.72
Denis Thomalla,J2,MF,Heidenheim,German Bundesliga,89.0,5.35
Lennard Maloney,J2,MF,Heidenheim,German Bundesliga,90.0,5.15
Florian Grillitsch,J2,MF,Hoffenheim,German Bundesliga,90.0,7.64
Grischa Prömel,J2,MF,Hoffenheim,German Bundesliga,64.0,5.71
Finn Ole Becker,J2,MF,Hoffenheim,German Bundesliga,26.0,6.78
Ylber Ramadani,J1,MF,Lecce,Italian Serie A,90.0,7.0
Danilo Cataldi,J1,MF,Lazio,Italian Serie A,87.0,6.36
Alfred Duncan,J7,MF,Fiorentina,Italian Serie A,89.0,6.09
Arthur Melo,J7,MF,Fiorentina,Italian Serie A,90.0,7.02
Nahitan Nández,J7,MF,Cagliari,Italian Serie A,90.0,6.1
Alessandro Deiola,J7,MF,Cagliari,Italian Serie A,45.0,4.72
Matteo Prati,J7,MF,Cagliari,Italian Serie A,45.0,6.24
Antoine Makoumbou,J7,MF,Cagliari,Italian Serie A,90.0,6.67
Eric Martel,J2,MF,Köln,German Bundesliga,68.0,6.09
Mathias Olesen,J2,MF,Köln,German Bundesliga,22.0,6.8
Dejan Ljubicic,J2,MF,Köln,German Bundesliga,76.0,6.4
Yannick Gerhardt,J2,MF,Wolfsburg,German Bundesliga,61.0,4.84
Maximilian Arnold,J2,MF,Wolfsburg,German Bundesliga,29.0,5.4
Bartol Franjić,J2,MF,Darmstadt 98,German Bundesliga,90.0,7.24
Marvin Mehlem,J2,MF,Darmstadt 98,German Bundesliga,77.0,6.63
Sheraldo Becker,J2,MF,Union Berlin,German Bundesliga,39.0,6.03
Kevin Volland,J2,MF,Union Berlin,German Bundesliga,27.0,4.57
Brenden Aaronson,J2,MF,Union Berlin,German Bundesliga,20.0,5.21
Alex Král,J2,MF,Union Berlin,German Bundesliga,90.0,5.22
Aïssa Laïdouni,J2,MF,Union Berlin,German Bundesliga,63.0,5.69
Aljoscha Kemlein,J2,MF,Union Berlin,German Bundesliga,27.0,4.76
Florian Neuhaus,J2,MF,Gladbach,German Bundesliga,66.0,6.2
Rocco Reitz,J2,MF,Gladbach,German Bundesliga,24.0,6.92
Julian Weigl,J2,MF,Gladbach,German Bundesliga,90.0,7.02
Granit Xhaka,J2,MF,Leverkusen,German Bundesliga,90.0,7.51
Exequiel Palacios,J2,MF,Leverkusen,German Bundesliga,69.0,7.61
Robert Andrich,J2,MF,Leverkusen,German Bundesliga,21.0,6.01
Dominik Kohr,J2,MF,Mainz 05,German Bundesliga,90.0,6.65
Leandro Barreiro Martins,J2,MF,Mainz 05,German Bundesliga,90.0,5.59
Ellyes Skhiri,J2,MF,Eint Frankfurt,German Bundesliga,90.0,5.44
Kristijan Jakić,J2,MF,Eint Frankfurt,German Bundesliga,69.0,5.57
Joshua Kimmich,J2,MF,Bayern Munich,German Bundesliga,90.0,7.49
Leon Goretzka,J2,MF,Bayern Munich,German Bundesliga,90.0,7.29
Niklas Dorsch,J2,MF,Augsburg,German Bundesliga,90.0,6.49
Elvis Rexhbeçaj,J2,MF,Augsburg,German Bundesliga,65.0,5.65
Tim Breithaupt,J2,MF,Augsburg,German Bundesliga,25.0,5.33
Emre Can,J3,MF,Dortmund,German Bundesliga,90.0,8.03
Denis Thomalla,J3,MF,Heidenheim,German Bundesliga,45.0,5.52
Marvin Pieringer,J3,MF,Heidenheim,German Bundesliga,45.0,5.95
Lennard Maloney,J3,MF,Heidenheim,German Bundesliga,90.0,5.97
Niklas Dorsch,J3,MF,Augsburg,German Bundesliga,90.0,5.58
Elvis Rexhbeçaj,J3,MF,Augsburg,German Bundesliga,77.0,5.61
Matúš Bero,J3,MF,Bochum,German Bundesliga,80.0,5.0
Anthony Losilla,J3,MF,Bochum,German Bundesliga,90.0,6.37
Kevin Stöger,J3,MF,Bochum,German Bundesliga,90.0,7.71
Angelo Stiller,J3,MF,Stuttgart,German Bundesliga,90.0,7.8
Atakan Karazor,J3,MF,Stuttgart,German Bundesliga,90.0,7.4
Nicolas Höfler,J3,MF,Freiburg,German Bundesliga,90.0,6.82
Maximilian Eggestein,J3,MF,Freiburg,German Bundesliga,72.0,5.99
Andrej Kramarić,J3,MF,Hoffenheim,German Bundesliga,89.0,6.51
Florian Grillitsch,J3,MF,Hoffenheim,German Bundesliga,90.0,6.26
Grischa Prömel,J3,MF,Hoffenheim,German Bundesliga,90.0,5.72
Maximilian Arnold,J3,MF,Wolfsburg,German Bundesliga,90.0,5.85
Jens Stage,J3,MF,Werder Bremen,German Bundesliga,75.0,6.33
Christian Groß,J3,MF,Werder Bremen,German Bundesliga,75.0,5.55
Romano Schmid,J3,MF,Werder Bremen,German Bundesliga,90.0,7.64
Dominik Kohr,J3,MF,Mainz 05,German Bundesliga,83.0,7.55
Leandro Barreiro Martins,J3,MF,Mainz 05,German Bundesliga,90.0,6.47
Alberto Grassi,J8,MF,Empoli,Italian Serie A,90.0,6.63
Roberto Pereyra,J8,MF,Udinese,Italian Serie A,70.0,5.4
Martín Payero,J8,MF,Udinese,Italian Serie A,20.0,6.32
Walace,J8,MF,Udinese,Italian Serie A,90.0,6.01
Lazar Samardzic,J8,MF,Udinese,Italian Serie A,90.0,6.89
Granit Xhaka,J3,MF,Leverkusen,German Bundesliga,79.0,7.62
Exequiel Palacios,J3,MF,Leverkusen,German Bundesliga,64.0,7.64
Robert Andrich,J3,MF,Leverkusen,German Bundesliga,26.0,6.97
Fabian Holland,J3,MF,Darmstadt 98,German Bundesliga,90.0,5.4
Bartol Franjić,J3,MF,Darmstadt 98,German Bundesliga,90.0,6.17
Florian Neuhaus,J3,MF,Gladbach,German Bundesliga,90.0,6.34
Rocco Reitz,J3,MF,Gladbach,German Bundesliga,90.0,5.99
Julian Weigl,J3,MF,Gladbach,German Bundesliga,90.0,5.79
Joshua Kimmich,J3,MF,Bayern Munich,German Bundesliga,90.0,8.6
Leon Goretzka,J3,MF,Bayern Munich,German Bundesliga,80.0,7.46
Ellyes Skhiri,J3,MF,Eint Frankfurt,German Bundesliga,90.0,7.25
Hugo Larsson,J3,MF,Eint Frankfurt,German Bundesliga,72.0,6.84
Florian Kainz,J3,MF,Köln,German Bundesliga,90.0,6.73
Dejan Ljubicic,J3,MF,Köln,German Bundesliga,90.0,5.84
Mathias Olesen,J3,MF,Köln,German Bundesliga,33.0,5.3
Eric Martel,J3,MF,Köln,German Bundesliga,90.0,6.2
Aïssa Laïdouni,J3,MF,Union Berlin,German Bundesliga,70.0,6.27
Janik Haberer,J3,MF,Union Berlin,German Bundesliga,20.0,4.66
Alex Král,J3,MF,Union Berlin,German Bundesliga,90.0,6.59
Kevin Kampl,J3,MF,RB Leipzig,German Bundesliga,90.0,7.29
Xaver Schlager,J3,MF,RB Leipzig,German Bundesliga,90.0,7.44
Leon Goretzka,J4,MF,Bayern Munich,German Bundesliga,90.0,6.89
Joshua Kimmich,J4,MF,Bayern Munich,German Bundesliga,60.0,7.49
Granit Xhaka,J4,MF,Leverkusen,German Bundesliga,90.0,7.55
Robert Andrich,J4,MF,Leverkusen,German Bundesliga,45.0,6.61
Exequiel Palacios,J4,MF,Leverkusen,German Bundesliga,45.0,7.29
Kevin Kampl,J4,MF,RB Leipzig,German Bundesliga,90.0,6.6
Xaver Schlager,J4,MF,RB Leipzig,German Bundesliga,90.0,6.65
Niklas Dorsch,J4,MF,Augsburg,German Bundesliga,44.0,5.24
Arne Engels,J4,MF,Augsburg,German Bundesliga,46.0,5.94
Elvis Rexhbeçaj,J4,MF,Augsburg,German Bundesliga,90.0,6.06
Mattias Svanberg,J4,MF,Wolfsburg,German Bundesliga,90.0,6.43
Maximilian Arnold,J4,MF,Wolfsburg,German Bundesliga,90.0,5.54
Alex Král,J4,MF,Union Berlin,German Bundesliga,90.0,6.43
Aïssa Laïdouni,J4,MF,Union Berlin,German Bundesliga,60.0,6.09
Lucas Tousart,J4,MF,Union Berlin,German Bundesliga,30.0,6.22
Janik Haberer,J4,MF,Union Berlin,German Bundesliga,72.0,5.81
Dejan Ljubicic,J4,MF,Köln,German Bundesliga,90.0,7.38
Denis Huseinbasic,J4,MF,Köln,German Bundesliga,66.0,6.39
Luca Waldschmidt,J4,MF,Köln,German Bundesliga,24.0,6.59
Grischa Prömel,J4,MF,Hoffenheim,German Bundesliga,57.0,5.12
Anton Stach,J4,MF,Hoffenheim,German Bundesliga,33.0,6.66
Florian Grillitsch,J4,MF,Hoffenheim,German Bundesliga,78.0,6.65
Andrej Kramarić,J4,MF,Hoffenheim,German Bundesliga,90.0,6.43
Nicolas Höfler,J4,MF,Freiburg,German Bundesliga,81.0,6.54
Maximilian Eggestein,J4,MF,Freiburg,German Bundesliga,90.0,6.53
Emre Can,J4,MF,Dortmund,German Bundesliga,83.0,6.42
Dominik Kohr,J4,MF,Mainz 05,German Bundesliga,90.0,6.53
Leandro Barreiro Martins,J4,MF,Mainz 05,German Bundesliga,90.0,5.78
Tom Krauß,J4,MF,Mainz 05,German Bundesliga,24.0,5.78
Angelo Stiller,J4,MF,Stuttgart,German Bundesliga,90.0,6.34
Atakan Karazor,J4,MF,Stuttgart,German Bundesliga,90.0,7.02
Ylber Ramadani,J8,MF,Lecce,Italian Serie A,90.0,5.83
Uroš Račić,J8,MF,Sassuolo,Italian Serie A,80.0,6.48
Daniel Boloca,J8,MF,Sassuolo,Italian Serie A,90.0,7.19
Kevin Stöger,J4,MF,Bochum,German Bundesliga,83.0,7.37
Anthony Losilla,J4,MF,Bochum,German Bundesliga,68.0,5.99
Philipp Förster,J4,MF,Bochum,German Bundesliga,22.0,6.6
Matúš Bero,J4,MF,Bochum,German Bundesliga,90.0,6.1
Ellyes Skhiri,J4,MF,Eint Frankfurt,German Bundesliga,90.0,6.64
Hugo Larsson,J4,MF,Eint Frankfurt,German Bundesliga,90.0,6.22
Norman Theuerkauf,J4,MF,Heidenheim,German Bundesliga,72.0,5.46
Lennard Maloney,J4,MF,Heidenheim,German Bundesliga,90.0,6.72
Jens Stage,J4,MF,Werder Bremen,German Bundesliga,90.0,6.11
Christian Groß,J4,MF,Werder Bremen,German Bundesliga,83.0,6.4
Romano Schmid,J4,MF,Werder Bremen,German Bundesliga,90.0,6.87
Bartol Franjić,J4,MF,Darmstadt 98,German Bundesliga,20.0,5.08
Tobias Kempe,J4,MF,Darmstadt 98,German Bundesliga,71.0,6.88
Fabian Holland,J4,MF,Darmstadt 98,German Bundesliga,90.0,6.6
Marvin Mehlem,J4,MF,Darmstadt 98,German Bundesliga,80.0,7.1
Florian Neuhaus,J4,MF,Gladbach,German Bundesliga,45.0,8.1
Rocco Reitz,J4,MF,Gladbach,German Bundesliga,61.0,6.61
Robin Hack,J4,MF,Gladbach,German Bundesliga,29.0,6.36
Julian Weigl,J4,MF,Gladbach,German Bundesliga,90.0,7.25
Angelo Stiller,J5,MF,Stuttgart,German Bundesliga,90.0,7.81
Atakan Karazor,J5,MF,Stuttgart,German Bundesliga,90.0,7.16
Fabian Holland,J5,MF,Darmstadt 98,German Bundesliga,77.0,5.9
Marvin Mehlem,J5,MF,Darmstadt 98,German Bundesliga,90.0,5.94
Janik Haberer,J5,MF,Union Berlin,German Bundesliga,90.0,6.69
Lucas Tousart,J5,MF,Union Berlin,German Bundesliga,74.0,6.09
Brenden Aaronson,J5,MF,Union Berlin,German Bundesliga,45.0,6.32
Andrej Kramarić,J5,MF,Hoffenheim,German Bundesliga,73.0,6.21
Anton Stach,J5,MF,Hoffenheim,German Bundesliga,90.0,6.7
Grischa Prömel,J5,MF,Hoffenheim,German Bundesliga,90.0,6.78
Salih Özcan,J5,MF,Dortmund,German Bundesliga,90.0,7.36
Felix Nmecha,J5,MF,Dortmund,German Bundesliga,90.0,6.94
Maximilian Arnold,J5,MF,Wolfsburg,German Bundesliga,90.0,5.72
Mattias Svanberg,J5,MF,Wolfsburg,German Bundesliga,77.0,5.88
Tim Breithaupt,J5,MF,Augsburg,German Bundesliga,26.0,5.03
Arne Engels,J5,MF,Augsburg,German Bundesliga,61.0,5.86
Elvis Rexhbeçaj,J5,MF,Augsburg,German Bundesliga,88.0,5.95
Tom Krauß,J5,MF,Mainz 05,German Bundesliga,69.0,6.7
Leandro Barreiro Martins,J5,MF,Mainz 05,German Bundesliga,79.0,6.22
Manu Koné,J5,MF,Gladbach,German Bundesliga,79.0,5.78
Julian Weigl,J5,MF,Gladbach,German Bundesliga,90.0,6.05
Rocco Reitz,J5,MF,Gladbach,German Bundesliga,78.0,6.01
Kevin Kampl,J5,MF,RB Leipzig,German Bundesliga,90.0,7.41
Xaver Schlager,J5,MF,RB Leipzig,German Bundesliga,84.0,6.63
Joshua Kimmich,J5,MF,Bayern Munich,German Bundesliga,76.0,7.46
Konrad Laimer,J5,MF,Bayern Munich,German Bundesliga,90.0,6.8
Kevin Stöger,J5,MF,Bochum,German Bundesliga,90.0,7.11
Anthony Losilla,J5,MF,Bochum,German Bundesliga,45.0,6.15
Matúš Bero,J5,MF,Bochum,German Bundesliga,90.0,5.99
Jens Stage,J5,MF,Werder Bremen,German Bundesliga,90.0,5.52
Romano Schmid,J5,MF,Werder Bremen,German Bundesliga,89.0,7.42
Senne Lynen,J5,MF,Werder Bremen,German Bundesliga,79.0,6.67
Florian Kainz,J5,MF,Köln,German Bundesliga,90.0,7.69
Denis Huseinbasic,J5,MF,Köln,German Bundesliga,74.0,5.82
Henrikh Mkhitaryan,J8,MF,Inter,Italian Serie A,75.0,6.69
Hakan Çalhanoğlu,J8,MF,Inter,Italian Serie A,82.0,7.8
Nicolò Barella,J8,MF,Inter,Italian Serie A,90.0,6.92
Remo Freuler,J8,MF,Bologna,Italian Serie A,90.0,5.77
Lewis Ferguson,J8,MF,Bologna,Italian Serie A,90.0,7.43
Granit Xhaka,J5,MF,Leverkusen,German Bundesliga,90.0,7.19
Exequiel Palacios,J5,MF,Leverkusen,German Bundesliga,70.0,8.28
Robert Andrich,J5,MF,Leverkusen,German Bundesliga,20.0,5.94
Norman Theuerkauf,J5,MF,Heidenheim,German Bundesliga,69.0,4.99
Florian Pick,J5,MF,Heidenheim,German Bundesliga,21.0,6.21
Lennard Maloney,J5,MF,Heidenheim,German Bundesliga,90.0,5.79
Ellyes Skhiri,J5,MF,Eint Frankfurt,German Bundesliga,90.0,6.84
Hugo Larsson,J5,MF,Eint Frankfurt,German Bundesliga,90.0,6.96
Maximilian Eggestein,J5,MF,Freiburg,German Bundesliga,90.0,6.76
Yannik Keitel,J5,MF,Freiburg,German Bundesliga,90.0,6.45
Anton Stach,J6,MF,Hoffenheim,German Bundesliga,90.0,7.03
Florian Grillitsch,J6,MF,Hoffenheim,German Bundesliga,90.0,7.03
Grischa Prömel,J6,MF,Hoffenheim,German Bundesliga,67.0,5.34
Salih Özcan,J6,MF,Dortmund,German Bundesliga,90.0,6.51
Felix Nmecha,J6,MF,Dortmund,German Bundesliga,68.0,6.42
Emre Can,J6,MF,Dortmund,German Bundesliga,22.0,5.91
Florian Kainz,J6,MF,Köln,German Bundesliga,60.0,7.16
Luca Waldschmidt,J6,MF,Köln,German Bundesliga,30.0,7.38
Denis Huseinbasic,J6,MF,Köln,German Bundesliga,75.0,5.28
Angelo Stiller,J6,MF,Stuttgart,German Bundesliga,90.0,7.4
Atakan Karazor,J6,MF,Stuttgart,German Bundesliga,61.0,6.5
Maximilian Arnold,J6,MF,Wolfsburg,German Bundesliga,90.0,7.59
Mattias Svanberg,J6,MF,Wolfsburg,German Bundesliga,78.0,6.69
Ellyes Skhiri,J6,MF,Eint Frankfurt,German Bundesliga,90.0,6.17
Hugo Larsson,J6,MF,Eint Frankfurt,German Bundesliga,90.0,6.06
Kevin Stöger,J6,MF,Bochum,German Bundesliga,45.0,6.82
Lukas Daschner,J6,MF,Bochum,German Bundesliga,45.0,6.38
Anthony Losilla,J6,MF,Bochum,German Bundesliga,90.0,6.82
Florian Neuhaus,J6,MF,Gladbach,German Bundesliga,72.0,6.92
Julian Weigl,J6,MF,Gladbach,German Bundesliga,90.0,5.8
Rocco Reitz,J6,MF,Gladbach,German Bundesliga,89.0,5.06
Norman Theuerkauf,J6,MF,Heidenheim,German Bundesliga,89.0,6.11
Lennard Maloney,J6,MF,Heidenheim,German Bundesliga,90.0,5.27
Alex Král,J6,MF,Union Berlin,German Bundesliga,90.0,6.17
Lucas Tousart,J6,MF,Union Berlin,German Bundesliga,77.0,5.96
Dominik Kohr,J6,MF,Mainz 05,German Bundesliga,68.0,6.44
Tom Krauß,J6,MF,Mainz 05,German Bundesliga,22.0,6.63
Leandro Barreiro Martins,J6,MF,Mainz 05,German Bundesliga,90.0,6.22
Granit Xhaka,J6,MF,Leverkusen,German Bundesliga,78.0,6.95
Exequiel Palacios,J6,MF,Leverkusen,German Bundesliga,90.0,7.1
Kevin Kampl,J6,MF,RB Leipzig,German Bundesliga,63.0,6.37
Nicolas Seiwald,J6,MF,RB Leipzig,German Bundesliga,27.0,6.45
Xaver Schlager,J6,MF,RB Leipzig,German Bundesliga,90.0,6.85
Leon Goretzka,J6,MF,Bayern Munich,German Bundesliga,45.0,6.49
Raphaël Guerreiro,J6,MF,Bayern Munich,German Bundesliga,45.0,6.08
Joshua Kimmich,J6,MF,Bayern Munich,German Bundesliga,90.0,7.38
Tobias Kempe,J6,MF,Darmstadt 98,German Bundesliga,90.0,5.94
Marvin Mehlem,J6,MF,Darmstadt 98,German Bundesliga,71.0,6.63
Fabian Holland,J6,MF,Darmstadt 98,German Bundesliga,70.0,5.91
Bartol Franjić,J6,MF,Darmstadt 98,German Bundesliga,20.0,4.88
Jens Stage,J6,MF,Werder Bremen,German Bundesliga,85.0,5.09
Senne Lynen,J6,MF,Werder Bremen,German Bundesliga,45.0,5.78
Nick Woltemade,J6,MF,Werder Bremen,German Bundesliga,45.0,5.72
Romano Schmid,J6,MF,Werder Bremen,German Bundesliga,68.0,5.73
Naby Keïta,J6,MF,Werder Bremen,German Bundesliga,22.0,6.97
Adrien Rabiot,J8,MF,Juventus,Italian Serie A,90.0,6.57
Manuel Locatelli,J8,MF,Juventus,Italian Serie A,90.0,6.84
Weston McKennie,J8,MF,Juventus,Italian Serie A,90.0,5.4
Ivan Ilić,J8,MF,Torino,Italian Serie A,83.0,6.61
Samuele Ricci,J8,MF,Torino,Italian Serie A,90.0,6.88
Maximilian Eggestein,J6,MF,Freiburg,German Bundesliga,90.0,6.82
Merlin Röhl,J6,MF,Freiburg,German Bundesliga,71.0,6.49
Elvis Rexhbeçaj,J6,MF,Augsburg,German Bundesliga,90.0,5.86
Tim Breithaupt,J6,MF,Augsburg,German Bundesliga,71.0,6.11
Rocco Reitz,J7,MF,Gladbach,German Bundesliga,79.0,6.63
Julian Weigl,J7,MF,Gladbach,German Bundesliga,90.0,7.15
Florian Neuhaus,J7,MF,Gladbach,German Bundesliga,63.0,7.26
Manu Koné,J7,MF,Gladbach,German Bundesliga,27.0,7.75
Leandro Barreiro Martins,J7,MF,Mainz 05,German Bundesliga,90.0,6.5
Tom Krauß,J7,MF,Mainz 05,German Bundesliga,85.0,5.9
Elvis Rexhbeçaj,J7,MF,Augsburg,German Bundesliga,90.0,6.33
Tim Breithaupt,J7,MF,Augsburg,German Bundesliga,70.0,5.28
Fredrik Jensen,J7,MF,Augsburg,German Bundesliga,20.0,5.1
Andreas Müller,J7,MF,Darmstadt 98,German Bundesliga,20.0,5.45
Fabian Holland,J7,MF,Darmstadt 98,German Bundesliga,90.0,6.74
Tobias Kempe,J7,MF,Darmstadt 98,German Bundesliga,81.0,6.61
Angelo Stiller,J7,MF,Stuttgart,German Bundesliga,90.0,7.31
Atakan Karazor,J7,MF,Stuttgart,German Bundesliga,90.0,7.02
Aster Vranckx,J7,MF,Wolfsburg,German Bundesliga,29.0,6.3
Maximilian Arnold,J7,MF,Wolfsburg,German Bundesliga,90.0,6.88
Mattias Svanberg,J7,MF,Wolfsburg,German Bundesliga,78.0,6.59
Kevin Kampl,J7,MF,RB Leipzig,German Bundesliga,90.0,7.71
Xaver Schlager,J7,MF,RB Leipzig,German Bundesliga,77.0,6.98
Kevin Stöger,J7,MF,Bochum,German Bundesliga,90.0,7.13
Patrick Osterhage,J7,MF,Bochum,German Bundesliga,87.0,5.5
Anthony Losilla,J7,MF,Bochum,German Bundesliga,90.0,5.62
Felix Nmecha,J7,MF,Dortmund,German Bundesliga,90.0,6.63
Emre Can,J7,MF,Dortmund,German Bundesliga,90.0,7.22
Janik Haberer,J7,MF,Union Berlin,German Bundesliga,90.0,6.42
Lucas Tousart,J7,MF,Union Berlin,German Bundesliga,71.0,5.24
Aïssa Laïdouni,J7,MF,Union Berlin,German Bundesliga,54.0,4.86
Romano Schmid,J7,MF,Werder Bremen,German Bundesliga,90.0,7.64
Naby Keïta,J7,MF,Werder Bremen,German Bundesliga,58.0,6.11
Jens Stage,J7,MF,Werder Bremen,German Bundesliga,32.0,6.89
Senne Lynen,J7,MF,Werder Bremen,German Bundesliga,71.0,6.63
Anton Stach,J7,MF,Hoffenheim,German Bundesliga,90.0,6.9
Florian Grillitsch,J7,MF,Hoffenheim,German Bundesliga,80.0,6.98
Grischa Prömel,J7,MF,Hoffenheim,German Bundesliga,90.0,8.07
Granit Xhaka,J7,MF,Leverkusen,German Bundesliga,90.0,7.2
Exequiel Palacios,J7,MF,Leverkusen,German Bundesliga,90.0,7.4
Dejan Ljubicic,J7,MF,Köln,German Bundesliga,90.0,6.36
Eric Martel,J7,MF,Köln,German Bundesliga,74.0,5.35
Joshua Kimmich,J7,MF,Bayern Munich,German Bundesliga,87.0,8.02
Leon Goretzka,J7,MF,Bayern Munich,German Bundesliga,90.0,6.74
