Player,Game Week,Position,Team,League,Minutes,Rating
Amir Saipi,J12,GK,Lugano,UEFA Europa Conference League,90,5.86
Ricardo Manuel Silva,J12,GK,NK Celje,UEFA Europa Conference League,90,5.11
Niklas Hedl,J12,GK,Rapid Wien,UEFA Europa Conference League,90,6.18
Filip Manojlović,J12,GK,Borac Banja Luka,UEFA Europa Conference League,90,7.01
Filip Jørgensen,J12,GK,Chelsea,UEFA Europa Conference League,90,7.3
Diant Ramaj,J12,GK,FC Copenhagen,UEFA Europa Conference League,90,6.75
Bruno Varela,J12,GK,Vitória,UEFA Europa Conference League,90,5.06
Fran Vieites,J12,GK,Betis,UEFA Europa Conference League,90,6.86
David de Gea,J12,GK,Fiorentina,UEFA Europa Conference League,90,6.59
Bartłomiej Drągowski,J12,GK,Panathinaikos,UEFA Europa Conference League,90,6.09
Kacper Tobiasz,J12,GK,Legia Warsaw,UEFA Europa Conference League,90,7.63
Jacob Karlstrom,J12,GK,Molde,UEFA Europa Conference League,90,5.99
Kacper Tobiasz,J13,GK,Legia Warsaw,UEFA Europa Conference League,90,6.16
Filip Jørgensen,J13,GK,Chelsea,UEFA Europa Conference League,90,7.29
Mile Svilar,J23,GK,Roma,Italian Serie A,90,5.98
Alex Meret,J23,GK,Napoli,Italian Serie A,90,6.32
Fran Vieites,J13,GK,Betis,UEFA Europa Conference League,90,6.94
Sławomir Abramowicz,J13,GK,Jagiellonia,UEFA Europa Conference League,90,6.25
Jacob Rinne,J13,GK,Djurgården,UEFA Europa Conference League,90,6.69
Niklas Hedl,J13,GK,Rapid Wien,UEFA Europa Conference League,90,7.72
Ricardo Manuel Silva,J13,GK,NK Celje,UEFA Europa Conference League,90,5.68
David de Gea,J13,GK,Fiorentina,UEFA Europa Conference League,90,6.76
David de Gea,J14,GK,Fiorentina,UEFA Europa Conference League,90,5.98
Ricardo Manuel Silva,J14,GK,NK Celje,UEFA Europa Conference League,90,6.14
Sławomir Abramowicz,J14,GK,Jagiellonia,UEFA Europa Conference League,90,6.85
Fran Vieites,J14,GK,Betis,UEFA Europa Conference League,90,6.5
Filip Jørgensen,J14,GK,Chelsea,UEFA Europa Conference League,90,5.9
Vladen Kovačević,J14,GK,Legia Warsaw,UEFA Europa Conference League,90,7.0
Niklas Hedl,J14,GK,Rapid Wien,UEFA Europa Conference League,90,5.55
Jacob Rinne,J14,GK,Djurgården,UEFA Europa Conference League,90,6.69
Jacob Rinne,J15,GK,Djurgården,UEFA Europa Conference League,90,5.45
Filip Jørgensen,J15,GK,Chelsea,UEFA Europa Conference League,90,6.87
Fran Vieites,J15,GK,Betis,UEFA Europa Conference League,90,5.98
David de Gea,J15,GK,Fiorentina,UEFA Europa Conference League,90,6.39
Filip Jørgensen,J16,GK,Chelsea,UEFA Europa Conference League,90,7.33
Jacob Rinne,J16,GK,Djurgården,UEFA Europa Conference League,90,6.73
Elia Caprile,J23,GK,Cagliari,Italian Serie A,90,6.51
Ivan Provedel,J23,GK,Lazio,Italian Serie A,90,6.73
David de Gea,J16,GK,Fiorentina,UEFA Europa Conference League,90,6.51
Fran Vieites,J16,GK,Betis,UEFA Europa Conference League,90,5.89
Adrián,J17,GK,Betis,UEFA Europa Conference League,90,5.31
Filip Jørgensen,J17,GK,Chelsea,UEFA Europa Conference League,90,6.6
David de Gea,J14,GK,Fiorentina,Italian Serie A,90,7.28
Yann Sommer,J14,GK,Inter,Italian Serie A,90,5.27
Wladimiro Falcone,J3,GK,Lecce,Italian Serie A,90,7.57
Simone Scuffet,J3,GK,Cagliari,Italian Serie A,90,6.54
Jean Butez,J24,GK,Como,Italian Serie A,90,5.87
Michele Di Gregorio,J24,GK,Juventus,Italian Serie A,90,7.09
Lorenzo Montipò,J24,GK,Hellas Verona,Italian Serie A,90,5.25
Rui Patrício,J24,GK,Atalanta,Italian Serie A,90,7.58
Devis Vásquez,J24,GK,Empoli,Italian Serie A,90,5.78
Mike Maignan,J24,GK,Milan,Italian Serie A,90,7.18
Vanja Milinković-Savić,J24,GK,Torino,Italian Serie A,90,6.35
Nicola Leali,J24,GK,Genoa,Italian Serie A,90,6.25
Ionuț Radu,J24,GK,Venezia,Italian Serie A,90,6.37
Mile Svilar,J24,GK,Roma,Italian Serie A,90,7.58
Elia Caprile,J24,GK,Cagliari,Italian Serie A,90,6.3
Zion Suzuki,J24,GK,Parma,Italian Serie A,90,5.68
Ivan Provedel,J24,GK,Lazio,Italian Serie A,90,6.27
Semuel Pizzignacco,J24,GK,Monza,Italian Serie A,90,5.31
Wladimiro Falcone,J24,GK,Lecce,Italian Serie A,90,7.5
Łukasz Skorupski,J24,GK,Bologna,Italian Serie A,90,7.16
Alex Meret,J24,GK,Napoli,Italian Serie A,90,6.22
Razvan Sava,J24,GK,Udinese,Italian Serie A,90,6.45
Yann Sommer,J24,GK,Inter,Italian Serie A,90,6.41
David de Gea,J24,GK,Fiorentina,Italian Serie A,90,6.25
Łukasz Skorupski,J3,GK,Bologna,Italian Serie A,90,6.49
Devis Vásquez,J3,GK,Empoli,Italian Serie A,90,6.4
Łukasz Skorupski,J25,GK,Bologna,Italian Serie A,90,6.1
Vanja Milinković-Savić,J25,GK,Torino,Italian Serie A,90,5.88
Marco Carnesecchi,J25,GK,Atalanta,Italian Serie A,90,6.83
Elia Caprile,J25,GK,Cagliari,Italian Serie A,90,7.69
Ivan Provedel,J25,GK,Lazio,Italian Serie A,90,5.5
Alex Meret,J25,GK,Napoli,Italian Serie A,90,5.87
Mike Maignan,J25,GK,Milan,Italian Serie A,90,7.69
Lorenzo Montipò,J25,GK,Hellas Verona,Italian Serie A,90,7.05
David de Gea,J25,GK,Fiorentina,Italian Serie A,90,5.71
Jean Butez,J25,GK,Como,Italian Serie A,90,7.4
Stefano Turati,J25,GK,Monza,Italian Serie A,90,7.79
Wladimiro Falcone,J25,GK,Lecce,Italian Serie A,90,7.56
Razvan Sava,J25,GK,Udinese,Italian Serie A,90,7.57
Marco Silvestri,J25,GK,Empoli,Italian Serie A,90,5.75
Zion Suzuki,J25,GK,Parma,Italian Serie A,90,7.16
Mile Svilar,J25,GK,Roma,Italian Serie A,90,7.04
Michele Di Gregorio,J25,GK,Juventus,Italian Serie A,90,7.6
Yann Sommer,J25,GK,Inter,Italian Serie A,90,6.66
Nicola Leali,J25,GK,Genoa,Italian Serie A,90,7.64
Ionuț Radu,J25,GK,Venezia,Italian Serie A,90,6.12
Ivan Provedel,J3,GK,Lazio,Italian Serie A,90,5.86
Mike Maignan,J3,GK,Milan,Italian Serie A,90,5.91
Wladimiro Falcone,J26,GK,Lecce,Italian Serie A,90,7.01
Razvan Sava,J26,GK,Udinese,Italian Serie A,90,7.35
Ionuț Radu,J26,GK,Venezia,Italian Serie A,90,7.2
Christos Mandas,J26,GK,Lazio,Italian Serie A,90,7.76
Zion Suzuki,J26,GK,Parma,Italian Serie A,90,7.31
Federico Ravaglia,J26,GK,Bologna,Italian Serie A,90,5.56
Vanja Milinković-Savić,J26,GK,Torino,Italian Serie A,90,7.35
Mike Maignan,J26,GK,Milan,Italian Serie A,90,5.75
Josep Martinez,J26,GK,Inter,Italian Serie A,90,7.73
Nicola Leali,J26,GK,Genoa,Italian Serie A,90,6.97
Jean Butez,J26,GK,Como,Italian Serie A,90,6.49
Alex Meret,J26,GK,Napoli,Italian Serie A,90,5.81
Lorenzo Montipò,J26,GK,Hellas Verona,Italian Serie A,90,7.69
David de Gea,J26,GK,Fiorentina,Italian Serie A,90,6.25
Marco Silvestri,J26,GK,Empoli,Italian Serie A,90,5.28
Marco Carnesecchi,J26,GK,Atalanta,Italian Serie A,90,7.19
Elia Caprile,J26,GK,Cagliari,Italian Serie A,90,7.22
Michele Di Gregorio,J26,GK,Juventus,Italian Serie A,90,6.91
Mile Svilar,J26,GK,Roma,Italian Serie A,90,7.43
Stefano Turati,J26,GK,Monza,Italian Serie A,90,5.47
Alex Meret,J3,GK,Napoli,Italian Serie A,90,6.32
Zion Suzuki,J3,GK,Parma,Italian Serie A,74,7.19
Łukasz Skorupski,J9,GK,Bologna,Italian Serie A,90,6.68
Mike Maignan,J9,GK,Milan,Italian Serie A,90,6.09
David de Gea,J27,GK,Fiorentina,Italian Serie A,90,7.33
Wladimiro Falcone,J27,GK,Lecce,Italian Serie A,90,6.28
Marco Carnesecchi,J27,GK,Atalanta,Italian Serie A,90,7.23
Ionuț Radu,J27,GK,Venezia,Italian Serie A,90,7.52
Alex Meret,J27,GK,Napoli,Italian Serie A,90,5.95
Josep Martinez,J27,GK,Inter,Italian Serie A,90,6.92
Daniele Padelli,J27,GK,Udinese,Italian Serie A,90,7.56
Zion Suzuki,J27,GK,Parma,Italian Serie A,90,6.87
Stefano Turati,J27,GK,Monza,Italian Serie A,90,5.95
Vanja Milinković-Savić,J27,GK,Torino,Italian Serie A,90,7.43
Nicola Leali,J27,GK,Genoa,Italian Serie A,90,6.11
Marco Silvestri,J27,GK,Empoli,Italian Serie A,90,6.25
Łukasz Skorupski,J27,GK,Bologna,Italian Serie A,90,6.04
Elia Caprile,J27,GK,Cagliari,Italian Serie A,90,6.54
Mile Svilar,J27,GK,Roma,Italian Serie A,90,6.71
Jean Butez,J27,GK,Como,Italian Serie A,90,5.78
Mike Maignan,J27,GK,Milan,Italian Serie A,90,6.59
Ivan Provedel,J27,GK,Lazio,Italian Serie A,90,6.6
Pierluigi Gollini,J3,GK,Genoa,Italian Serie A,90,5.83
Lorenzo Montipò,J3,GK,Hellas Verona,Italian Serie A,90,7.3
Michele Di Gregorio,J27,GK,Juventus,Italian Serie A,90,7.05
Lorenzo Montipò,J27,GK,Hellas Verona,Italian Serie A,90,6.76
Elia Caprile,J28,GK,Cagliari,Italian Serie A,90,6.14
Nicola Leali,J28,GK,Genoa,Italian Serie A,90,6.22
Zion Suzuki,J28,GK,Parma,Italian Serie A,90,5.63
Vanja Milinković-Savić,J28,GK,Torino,Italian Serie A,90,6.46
Jean Butez,J28,GK,Como,Italian Serie A,90,7.07
Ionuț Radu,J28,GK,Venezia,Italian Serie A,90,7.12
Wladimiro Falcone,J28,GK,Lecce,Italian Serie A,90,5.9
Marco Sportiello,J28,GK,Milan,Italian Serie A,90,6.14
Josep Martinez,J28,GK,Inter,Italian Serie A,90,5.53
Stefano Turati,J28,GK,Monza,Italian Serie A,90,6.12
Lorenzo Montipò,J28,GK,Hellas Verona,Italian Serie A,90,5.99
Łukasz Skorupski,J28,GK,Bologna,Italian Serie A,90,6.3
Alex Meret,J28,GK,Napoli,Italian Serie A,90,6.0
David de Gea,J28,GK,Fiorentina,Italian Serie A,90,7.07
Marco Silvestri,J28,GK,Empoli,Italian Serie A,90,6.62
Mile Svilar,J28,GK,Roma,Italian Serie A,90,7.0
Michele Di Gregorio,J28,GK,Juventus,Italian Serie A,90,5.79
Marco Carnesecchi,J28,GK,Atalanta,Italian Serie A,90,7.52
Pietro Terracciano,J3,GK,Fiorentina,Italian Serie A,90,5.62
Stefano Turati,J3,GK,Monza,Italian Serie A,90,6.56
Ivan Provedel,J28,GK,Lazio,Italian Serie A,90,6.9
Maduka Okoye,J28,GK,Udinese,Italian Serie A,90,6.6
Nicola Leali,J29,GK,Genoa,Italian Serie A,90,6.71
Wladimiro Falcone,J29,GK,Lecce,Italian Serie A,90,5.69
Maduka Okoye,J29,GK,Udinese,Italian Serie A,90,6.01
Lorenzo Montipò,J29,GK,Hellas Verona,Italian Serie A,90,7.55
Stefano Turati,J29,GK,Monza,Italian Serie A,90,6.96
Zion Suzuki,J29,GK,Parma,Italian Serie A,90,6.46
Mike Maignan,J29,GK,Milan,Italian Serie A,90,6.78
Jean Butez,J29,GK,Como,Italian Serie A,90,5.48
Vanja Milinković-Savić,J29,GK,Torino,Italian Serie A,90,7.52
Marco Silvestri,J29,GK,Empoli,Italian Serie A,90,6.39
Ionuț Radu,J29,GK,Venezia,Italian Serie A,90,7.64
Alex Meret,J29,GK,Napoli,Italian Serie A,90,7.52
Łukasz Skorupski,J29,GK,Bologna,Italian Serie A,90,7.41
Ivan Provedel,J29,GK,Lazio,Italian Serie A,90,5.48
Mile Svilar,J29,GK,Roma,Italian Serie A,90,7.77
Elia Caprile,J29,GK,Cagliari,Italian Serie A,90,6.35
David de Gea,J29,GK,Fiorentina,Italian Serie A,90,7.22
Michele Di Gregorio,J29,GK,Juventus,Italian Serie A,90,5.12
Maduka Okoye,J3,GK,Udinese,Italian Serie A,90,7.29
Pepe Reina,J3,GK,Como,Italian Serie A,90,5.96
Marco Carnesecchi,J29,GK,Atalanta,Italian Serie A,90,6.16
Yann Sommer,J29,GK,Inter,Italian Serie A,90,7.22
Jean Butez,J30,GK,Como,Italian Serie A,90,6.73
Devis Vásquez,J30,GK,Empoli,Italian Serie A,90,6.99
Ionuț Radu,J30,GK,Venezia,Italian Serie A,90,6.61
Łukasz Skorupski,J30,GK,Bologna,Italian Serie A,90,7.61
Michele Di Gregorio,J30,GK,Juventus,Italian Serie A,90,7.3
Nicola Leali,J30,GK,Genoa,Italian Serie A,90,7.1
Wladimiro Falcone,J30,GK,Lecce,Italian Serie A,90,6.87
Mile Svilar,J30,GK,Roma,Italian Serie A,90,7.6
Elia Caprile,J30,GK,Cagliari,Italian Serie A,90,7.69
Stefano Turati,J30,GK,Monza,Italian Serie A,90,5.22
David de Gea,J30,GK,Fiorentina,Italian Serie A,90,7.05
Marco Carnesecchi,J30,GK,Atalanta,Italian Serie A,90,7.0
Yann Sommer,J30,GK,Inter,Italian Serie A,90,6.67
Maduka Okoye,J30,GK,Udinese,Italian Serie A,90,5.59
Alex Meret,J30,GK,Napoli,Italian Serie A,90,6.85
Mike Maignan,J30,GK,Milan,Italian Serie A,90,5.96
Lorenzo Montipò,J30,GK,Hellas Verona,Italian Serie A,90,7.16
Zion Suzuki,J30,GK,Parma,Italian Serie A,90,7.11
Devis Vásquez,J1,GK,Empoli,Italian Serie A,90,7.14
Semuel Pizzignacco,J1,GK,Monza,Italian Serie A,90,7.24
Michele Di Gregorio,J3,GK,Juventus,Italian Serie A,90,7.32
Mile Svilar,J3,GK,Roma,Italian Serie A,90,7.12
Ivan Provedel,J30,GK,Lazio,Italian Serie A,90,6.44
Vanja Milinković-Savić,J30,GK,Torino,Italian Serie A,90,7.13
Nicola Leali,J31,GK,Genoa,Italian Serie A,90,7.01
Maduka Okoye,J31,GK,Udinese,Italian Serie A,90,7.08
Stefano Turati,J31,GK,Monza,Italian Serie A,90,5.62
Jean Butez,J31,GK,Como,Italian Serie A,90,7.13
Zion Suzuki,J31,GK,Parma,Italian Serie A,90,6.05
Yann Sommer,J31,GK,Inter,Italian Serie A,90,5.78
Mike Maignan,J31,GK,Milan,Italian Serie A,90,6.34
David de Gea,J31,GK,Fiorentina,Italian Serie A,90,6.41
Wladimiro Falcone,J31,GK,Lecce,Italian Serie A,90,6.47
Ionuț Radu,J31,GK,Venezia,Italian Serie A,90,6.74
Devis Vásquez,J31,GK,Empoli,Italian Serie A,90,7.01
Elia Caprile,J31,GK,Cagliari,Italian Serie A,90,7.49
Vanja Milinković-Savić,J31,GK,Torino,Italian Serie A,90,6.38
Lorenzo Montipò,J31,GK,Hellas Verona,Italian Serie A,90,7.06
Marco Carnesecchi,J31,GK,Atalanta,Italian Serie A,90,6.11
Christos Mandas,J31,GK,Lazio,Italian Serie A,90,7.72
Mile Svilar,J31,GK,Roma,Italian Serie A,90,6.93
Michele Di Gregorio,J31,GK,Juventus,Italian Serie A,90,6.44
Emil Audero,J4,GK,Como,Italian Serie A,90,5.79
Łukasz Skorupski,J4,GK,Bologna,Italian Serie A,90,5.58
Federico Ravaglia,J31,GK,Bologna,Italian Serie A,66,7.38
Simone Scuffet,J31,GK,Napoli,Italian Serie A,90,6.88
Maduka Okoye,J32,GK,Udinese,Italian Serie A,90,5.8
Mike Maignan,J32,GK,Milan,Italian Serie A,54,6.67
Marco Sportiello,J32,GK,Milan,Italian Serie A,36,7.25
Ionuț Radu,J32,GK,Venezia,Italian Serie A,90,7.36
Stefano Turati,J32,GK,Monza,Italian Serie A,90,7.15
Yann Sommer,J32,GK,Inter,Italian Serie A,90,6.47
Elia Caprile,J32,GK,Cagliari,Italian Serie A,90,5.42
Michele Di Gregorio,J32,GK,Juventus,Italian Serie A,90,6.36
Wladimiro Falcone,J32,GK,Lecce,Italian Serie A,90,6.03
Marco Carnesecchi,J32,GK,Atalanta,Italian Serie A,90,7.74
Federico Ravaglia,J32,GK,Bologna,Italian Serie A,90,5.86
Lorenzo Montipò,J32,GK,Hellas Verona,Italian Serie A,90,6.9
Nicola Leali,J32,GK,Genoa,Italian Serie A,90,7.29
David de Gea,J32,GK,Fiorentina,Italian Serie A,90,7.5
Zion Suzuki,J32,GK,Parma,Italian Serie A,90,7.74
Jean Butez,J32,GK,Como,Italian Serie A,90,7.81
Vanja Milinković-Savić,J32,GK,Torino,Italian Serie A,90,7.05
Christos Mandas,J32,GK,Lazio,Italian Serie A,90,6.57
Mile Svilar,J32,GK,Roma,Italian Serie A,90,7.25
Devis Vásquez,J4,GK,Empoli,Italian Serie A,90,7.62
Mattia Perin,J4,GK,Juventus,Italian Serie A,90,7.29
Alex Meret,J32,GK,Napoli,Italian Serie A,90,7.2
Devis Vásquez,J32,GK,Empoli,Italian Serie A,90,5.7
Wladimiro Falcone,J33,GK,Lecce,Italian Serie A,90,5.44
Jean Butez,J33,GK,Como,Italian Serie A,90,7.88
Stefano Turati,J33,GK,Monza,Italian Serie A,90,6.86
Alex Meret,J33,GK,Napoli,Italian Serie A,90,6.82
Mile Svilar,J33,GK,Roma,Italian Serie A,90,7.13
Lorenzo Montipò,J33,GK,Hellas Verona,Italian Serie A,90,6.38
Devis Vásquez,J33,GK,Empoli,Italian Serie A,90,6.89
Ionuț Radu,J33,GK,Venezia,Italian Serie A,90,5.89
Federico Ravaglia,J33,GK,Bologna,Italian Serie A,90,7.14
Yann Sommer,J33,GK,Inter,Italian Serie A,90,6.54
Mike Maignan,J33,GK,Milan,Italian Serie A,90,6.36
Marco Carnesecchi,J33,GK,Atalanta,Italian Serie A,90,7.14
Elia Caprile,J33,GK,Cagliari,Italian Serie A,90,5.91
David de Gea,J33,GK,Fiorentina,Italian Serie A,90,6.39
Zion Suzuki,J33,GK,Parma,Italian Serie A,90,7.6
Michele Di Gregorio,J33,GK,Juventus,Italian Serie A,90,6.32
Vanja Milinković-Savić,J33,GK,Torino,Italian Serie A,90,7.81
Maduka Okoye,J33,GK,Udinese,Italian Serie A,90,5.88
Mike Maignan,J4,GK,Milan,Italian Serie A,90,7.05
Jesse Joronen,J4,GK,Venezia,Italian Serie A,90,5.27
Nicola Leali,J33,GK,Genoa,Italian Serie A,90,6.1
Christos Mandas,J33,GK,Lazio,Italian Serie A,90,7.87
Jean Butez,J34,GK,Como,Italian Serie A,90,7.34
Nicola Leali,J34,GK,Genoa,Italian Serie A,90,6.45
Ionuț Radu,J34,GK,Venezia,Italian Serie A,90,5.55
Mike Maignan,J34,GK,Milan,Italian Serie A,90,7.29
Yann Sommer,J34,GK,Inter,Italian Serie A,90,6.56
Mile Svilar,J34,GK,Roma,Italian Serie A,90,7.42
David de Gea,J34,GK,Fiorentina,Italian Serie A,90,6.58
Devis Vásquez,J34,GK,Empoli,Italian Serie A,90,5.89
Michele Di Gregorio,J34,GK,Juventus,Italian Serie A,90,7.56
Stefano Turati,J34,GK,Monza,Italian Serie A,90,5.86
Alex Meret,J34,GK,Napoli,Italian Serie A,90,7.0
Vanja Milinković-Savić,J34,GK,Torino,Italian Serie A,90,6.1
Marco Carnesecchi,J34,GK,Atalanta,Italian Serie A,90,6.51
Wladimiro Falcone,J34,GK,Lecce,Italian Serie A,90,6.96
Maduka Okoye,J34,GK,Udinese,Italian Serie A,90,7.07
Łukasz Skorupski,J34,GK,Bologna,Italian Serie A,90,7.51
Christos Mandas,J34,GK,Lazio,Italian Serie A,90,6.13
Zion Suzuki,J34,GK,Parma,Italian Serie A,90,6.98
Pierluigi Gollini,J4,GK,Genoa,Italian Serie A,90,6.77
Mile Svilar,J4,GK,Roma,Italian Serie A,90,6.53
Lorenzo Montipò,J34,GK,Hellas Verona,Italian Serie A,90,6.5
Elia Caprile,J34,GK,Cagliari,Italian Serie A,90,7.48
Vanja Milinković-Savić,J35,GK,Torino,Italian Serie A,90,6.4
Ionuț Radu,J35,GK,Venezia,Italian Serie A,90,6.79
Zion Suzuki,J35,GK,Parma,Italian Serie A,90,6.69
Jean Butez,J35,GK,Como,Italian Serie A,90,7.21
Elia Caprile,J35,GK,Cagliari,Italian Serie A,90,6.3
Maduka Okoye,J35,GK,Udinese,Italian Serie A,90,6.14
Wladimiro Falcone,J35,GK,Lecce,Italian Serie A,90,6.26
Alex Meret,J35,GK,Napoli,Italian Serie A,90,6.98
Josep Martinez,J35,GK,Inter,Italian Serie A,90,6.89
Lorenzo Montipò,J35,GK,Hellas Verona,Italian Serie A,90,6.47
Devis Vásquez,J35,GK,Empoli,Italian Serie A,90,6.46
Christos Mandas,J35,GK,Lazio,Italian Serie A,90,7.32
Semuel Pizzignacco,J35,GK,Monza,Italian Serie A,90,5.42
Marco Carnesecchi,J35,GK,Atalanta,Italian Serie A,90,7.68
Mile Svilar,J35,GK,Roma,Italian Serie A,90,7.6
David de Gea,J35,GK,Fiorentina,Italian Serie A,90,6.53
Łukasz Skorupski,J35,GK,Bologna,Italian Serie A,90,6.2
Michele Di Gregorio,J35,GK,Juventus,Italian Serie A,90,6.46
Marco Carnesecchi,J4,GK,Atalanta,Italian Serie A,90,6.2
David de Gea,J4,GK,Fiorentina,Italian Serie A,90,5.49
Nicola Leali,J35,GK,Genoa,Italian Serie A,90,6.01
Mike Maignan,J35,GK,Milan,Italian Serie A,90,6.5
Mike Maignan,J36,GK,Milan,Italian Serie A,90,6.76
Łukasz Skorupski,J36,GK,Bologna,Italian Serie A,90,5.7
Pepe Reina,J36,GK,Como,Italian Serie A,90,6.47
Elia Caprile,J36,GK,Cagliari,Italian Serie A,90,5.55
Christos Mandas,J36,GK,Lazio,Italian Serie A,90,6.91
Michele Di Gregorio,J36,GK,Juventus,Italian Serie A,90,7.15
Devis Vásquez,J36,GK,Empoli,Italian Serie A,90,6.22
Zion Suzuki,J36,GK,Parma,Italian Serie A,90,6.02
Maduka Okoye,J36,GK,Udinese,Italian Serie A,90,5.49
Semuel Pizzignacco,J36,GK,Monza,Italian Serie A,90,6.2
Lorenzo Montipò,J36,GK,Hellas Verona,Italian Serie A,90,6.6
Wladimiro Falcone,J36,GK,Lecce,Italian Serie A,90,6.53
Vanja Milinković-Savić,J36,GK,Torino,Italian Serie A,90,6.23
Josep Martinez,J36,GK,Inter,Italian Serie A,90,7.44
Alex Meret,J36,GK,Napoli,Italian Serie A,90,5.8
Benjamin Siegrist,J36,GK,Genoa,Italian Serie A,90,6.15
Ionuț Radu,J36,GK,Venezia,Italian Serie A,90,6.55
David de Gea,J36,GK,Fiorentina,Italian Serie A,90,5.71
Vanja Milinković-Savić,J4,GK,Torino,Italian Serie A,90,7.59
Wladimiro Falcone,J4,GK,Lecce,Italian Serie A,90,7.0
Marco Carnesecchi,J36,GK,Atalanta,Italian Serie A,90,6.34
Mile Svilar,J36,GK,Roma,Italian Serie A,90,5.69
Nicola Leali,J37,GK,Genoa,Italian Serie A,90,5.51
Rui Patrício,J37,GK,Atalanta,Italian Serie A,90,5.82
Zion Suzuki,J37,GK,Parma,Italian Serie A,90,7.67
Alex Meret,J37,GK,Napoli,Italian Serie A,90,7.46
David de Gea,J37,GK,Fiorentina,Italian Serie A,90,5.79
Łukasz Skorupski,J37,GK,Bologna,Italian Serie A,90,5.69
Elia Caprile,J37,GK,Cagliari,Italian Serie A,90,7.26
Ionuț Radu,J37,GK,Venezia,Italian Serie A,90,5.36
Mile Svilar,J37,GK,Roma,Italian Serie A,90,6.38
Mike Maignan,J37,GK,Milan,Italian Serie A,90,5.68
Lorenzo Montipò,J37,GK,Hellas Verona,Italian Serie A,90,6.52
Jean Butez,J37,GK,Como,Italian Serie A,90,6.88
Semuel Pizzignacco,J37,GK,Monza,Italian Serie A,90,5.62
