Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Moises,br BRA,MO,Fortaleza,28-320,1996,5,2,203,46,42,59,38
Moises Castillo,co COL,DF,FC Juárez,23,2001,26,22,1938,28,31,44,78
Moisés Brandán,ar ARG,DF,Atlé Tucumán,25-161,2000,6,3,310,41,23,48,60
Momodou Sonko,se SWE,MO,Gent,19,2005,22,12,1159,63,69,86,58
Monsef Bakrar,dz ALG,MO,NYCFC,24-187,2001,21,5,601,58,30,34,63
Morato,br BRA,DF,Benfica,23,2001,1,1,90,28,44,75,79
Morgan Fox,wls WAL,DF,QPR,30,1993,26,12,1344,65,44,27,47
Morgan Whittaker,eng ENG,MO,Plymouth Argyle,23,2001,36,31,2737,42,50,54,47
Morlaye Sylla,gn GUI,MO,Arouca,26,1998,32,27,2363,42,57,48,54
Morris Duggan,de GER,DF,Minnesota Utd,24-268,2000,12,7,678,46,53,27,32
Morten Hjulmand,dk DEN,MF,Sporting CP,25,1999,28,26,2214,61,73,42,59
Mory Gbane,ci CIV,MF,Gil Vicente FC,23,2000,18,16,1471,44,26,35,77
Mory Konaté,gn GUI,MF,Mechelen,30,1993,3,1,123,34,31,11,63
Mouhamadou Sarr,sn SEN,GK,Spezia,27,1997,4,4,360,63,55,45,48
Mouhamed Guèye,sn SEN,MF,Kortrijk,20,2003,3,1,115,21,36,37,34
Mounaim El Idrissy,fr FRA,MF,Kortrijk,25,1999,15,3,345,33,27,52,61
Moura,pt POR,DF,Famalicão,24,1999,31,30,2570,90,80,84,37
Moussa Koné,sn SEN,MO,Boavista,27,1996,7,4,311,17,13,7,37
Moussa N'Diaye,sn SEN,DF,Anderlecht,22,2002,22,20,1611,47,70,84,50
Moussa Sissoko,fr FRA,MO,Watford,34,1989,40,33,2888,49,44,20,62
Muhamed Tijani,ng NGA,MO,Plymouth Argyle,24,2000,13,4,448,56,22,15,34
Muhammed Badamosi,gm GAM,FW,Standard Liège,25,1998,8,0,119,20,36,67,61
Muhammed Gümüskaya,tr TUR,MO,Westerlo,23,2001,5,0,27,46,51,79,19
Mujaid Sadick,es ESP,DF,Genk,24,2000,27,27,2406,50,47,40,52
Murilo Cerqueira,br BRA,DF,Palmeiras,28-114,1997,7,6,560,65,47,38,33
Murilo Rhikman,br BRA,MF,Cruzeiro,19-128,2006,1,0,1,28,29,68,6
Murray Wallace,sct SCO,DF,Millwall,31,1993,11,8,733,33,30,27,43
Mustapha Bundu,sl SLE,MO,Plymouth Argyle,27,1997,37,27,2302,66,50,29,53
Mykhi Joyner,us USA,MO,St. Louis,18-323,2006,5,0,84,29,40,25,54
Myles Peart-Harris,eng ENG,MO,Swansea City,21,2002,29,18,1665,44,44,56,50
Myron van Brederode,nl NED,FW,AZ Alkmaar,21,2003,3,2,171,24,66,76,35
Myrto Uzuni,al ALB,FW,Austin,30-049,1995,18,16,1404,37,60,27,56
Nacho Ferri,es ESP,FW,Kortrijk,19,2004,27,22,1844,52,56,48,66
Naci Ünüvar,nl NED,FW,Twente,21,2003,11,3,390,48,90,88,71
Nahki Wells,bm BER,FW,Bristol City,34,1990,39,26,2052,70,63,64,65
Nahuel Banegas,ar ARG,DF,Tigre,28-286,1996,14,14,1205,56,80,88,72
Nahuel Barrios,ar ARG,MO,Barracas Central,27-073,1998,15,9,664,33,58,65,36
Nahuel Bustos,ar ARG,MO,ar Talleres,27-015,1998,19,13,957,26,19,18,22
Nahuel Ferraresi,ve VEN,DF,São Paulo,26-242,1998,16,13,1195,46,77,71,71
Nahuel Guzmán,ar ARG,GK,UANL,38,1986,28,28,2519,60,64,55,74
Nahuel Herrera,uy URU,DF,uy Peñarol,20-230,2004,6,6,540,35,32,36,56
Nahuel Losada,ar ARG,GK,Lanús,32-093,1993,16,16,1440,59,61,70,78
Nani,pt POR,MO,Estrela,37,1986,9,4,465,58,46,32,34
Nata,br BRA,MF,Juventude,24-044,2001,1,0,31,28,19,7,46
Natan Girma,ch SUI,MO,Reggiana,22,2001,24,10,1014,69,51,54,58
Natanael,br BRA,DF,Atlético Mineiro,23-195,2002,13,12,982,46,50,75,61
Natanael Guzmán,ar ARG,MO,Aldosivi,25-342,1999,7,4,313,24,31,48,49
Nathan,br BRA,DF,Internacional,23-317,2001,4,2,188,57,51,82,11
Nathan Byrne,eng ENG,DF,Charlotte,33-044,1992,8,8,720,50,67,75,48
Nathan Fernandes,br BRA,MO,Botafogo (RJ),20-153,2005,9,0,201,73,35,88,33
Nathan Harriel,us USA,DF,Philadelphia Union,24-087,2001,16,14,1302,73,53,46,67
Nathan Lowe,eng ENG,MO,Stoke City,18,2005,10,5,468,37,18,16,42
Nathan Mendes,br BRA,DF,RB Bragantino,22-334,2002,4,0,119,55,67,72,20
Nathan Ngoy,be BEL,DF,Standard Liège,21,2003,6,4,359,23,39,59,71
Nathan Ordaz,sv SLV,FW,LAFC,21-188,2004,19,11,956,70,76,61,43
Nathan Redmond,eng ENG,FW,Burnley,30,1994,2,0,14,61,98,58,11
Nathan Rôdes,be BEL,MF,Dender,26,1997,30,30,2638,53,42,43,66
Nathan Saliba,ca CAN,MF,CF Montréal,20-324,2004,16,15,1260,50,50,51,62
Nathan Silva,br BRA,DF,UNAM,27,1997,28,27,2404,44,47,48,61
Nathan Simpson,eng ENG,FW,Middlesbrough,20,2004,1,0,1,24,12,46,11
Nathan Tjoe-A-On,id IDN,DF,Swansea City,22,2001,1,0,3,44,28,47,8
Nathanael Ogbeta,eng ENG,DF,Plymouth Argyle,23,2001,17,9,626,75,56,66,59
Nathaniel Chalobah,eng ENG,MF,Sheffield Weds,29,1994,16,4,444,28,30,32,60
Nathaniel Mendez-Laing,gt GUA,MO,Derby County,32,1992,41,26,2098,60,67,58,73
Nathaniel Phillips,eng ENG,DF,Derby County,27,1997,32,24,2236,56,50,28,60
Nayel Mehssatou,cl CHI,MF,Kortrijk,22,2002,29,25,2266,43,69,63,50
Nazareno Colombo,ar ARG,DF,ar Racing Club,26-121,1999,19,17,1509,35,46,60,57
Nazareno Funez,ar ARG,FW,ar Cen. Córdoba–SdE,24-047,2001,15,5,519,36,32,36,66
Nazariy Rusyn,ua UKR,FW,Sunderland,25,1998,8,0,72,30,42,51,74
Naziru Shuabiu,ng NGA,FW,Rio Ave,20,2004,1,0,1,39,35,50,11
Nectarios Triantis,au AUS,FW,Sunderland,21,2003,1,0,1,24,12,7,11
Nedim Bajrami,al ALB,MO,Sassuolo,25,1999,2,2,116,46,72,57,10
Negueba,br BRA,FW,Mirassol,25-228,1999,8,4,405,30,58,74,67
Nehuén Paz,ar ARG,DF,Tigre,32-082,1993,17,17,1530,68,38,27,41
Nehuén Pérez,ar ARG,DF,Porto,24,2000,25,24,2069,57,71,47,42
Nelson Abbey,eng ENG,DF,Rio Ave,20,2003,8,7,635,30,33,56,46
Nelson Deossa,co COL,MF,Pachuca,24,2000,33,25,2304,85,76,83,69
Nelson Hernández,ve VEN,DF,ve Dep Táchira,32-158,1993,4,1,212,83,87,84,40
Nelson Insfrán,ar ARG,GK,Gimnasia–LP,30-056,1995,14,14,1260,53,48,67,40
Nelson Palacio,co COL,MF,Real Salt Lake,24-033,2001,10,6,589,27,45,31,54
Nelson Pierre,ht HAI,FW,Vancouver W'caps,20-119,2005,2,0,18,24,17,7,16
Nemanja Radoja,rs SRB,MF,Sporting KC,32-163,1993,12,8,760,30,52,49,76
Nenê,br BRA,MO,Juventude,44-000,1981,25,9,1077,53,41,23,33
Neraysho Kasanwirjo,nl NED,DF,Feyenoord,22,2002,2,1,113,54,82,52,55
Neris,br BRA,DF,Vitória,33-032,1992,3,2,135,36,19,12,40
Nermin Zolotić,ba BIH,DF,Casa Pia,31,1993,7,7,626,36,42,41,59
Nery Domínguez,ar ARG,MF,San Lorenzo,35-101,1990,11,1,229,36,24,16,89
Neto,br BRA,MF,Farense,32,1991,24,22,1761,53,37,23,61
Neto Borges,br BRA,DF,Middlesbrough,27,1996,35,34,2891,62,63,80,55
Neto Moura,br BRA,MF,Mirassol,28-347,1996,10,10,718,23,51,27,59
Newton,br BRA,MF,Botafogo (RJ),25-129,2000,3,1,113,34,34,9,45
Ney Bahia,br BRA,MF,Santa Clara,20,2004,2,0,62,22,11,16,42
Neymar,br BRA,MO,Santos,33-164,1992,5,3,270,68,67,71,22
Niall Ennis,eng ENG,FW,Stoke City,25,1999,9,1,195,18,20,38,33
Niccolò Belloni,it ITA,MF,Carrarese,30,1994,21,6,678,46,56,78,65
Niccolò Chiorra,it ITA,GK,Carrarese,23,2001,2,1,158,40,39,45,48
Niccolò Corrado,it ITA,MF,Brescia,24,2000,36,21,1963,64,65,71,43
Niccolò Fortini,it ITA,MF,Juve Stabia,18,2006,26,23,1952,71,55,74,69
Niccolò Pierozzi,it ITA,DF,Palermo,22,2001,25,18,1569,80,47,70,49
Nicholas Bonfanti,it ITA,MO,Bari,22,2002,30,16,1448,52,24,21,27
Nicholas Hagen,gt GUA,GK,Columbus Crew,28-351,1996,3,3,270,40,40,45,36
Nicholas Hansen,dk DEN,GK,Colorado Rapids,24-009,2001,10,10,900,46,46,45,46
Nicholas Ioannou,cy CYP,DF,Sampdoria,28,1995,24,18,1516,83,67,77,49
Nicholas Pierini,it ITA,MO,Sassuolo,25,1998,31,10,1282,84,70,55,37
Nick Doodeman,nl NED,MO,Willem II,27,1996,26,20,1453,22,56,39,47
Nick Fernandez,us USA,MF,SJ Earthquakes,23-209,2001,2,2,117,23,38,10,69
Nick Fichtinger,nl NED,MF,Zwolle,20,2004,22,8,853,33,47,30,82
Nick Gillekens,be BEL,GK,Westerlo,29,1995,1,1,90,40,37,45,53
Nick Hagglund,us USA,DF,FC Cincinnati,32-308,1992,10,10,688,28,34,23,33
Nick Lima,us USA,MF,SJ Earthquakes,30-244,1994,10,4,438,46,57,63,61
Nick Olij,nl NED,GK,Sparta R'dam,28,1995,34,34,3060,66,86,45,47
Nick Scardina,us USA,DF,Charlotte,24-027,2001,13,8,778,58,64,74,26
Nick Shinton,be BEL,GK,Beerschot,23,2001,21,21,1845,52,43,55,60
Nick Viergever,nl NED,DF,Utrecht,34,1989,33,33,2948,59,67,51,46
Nicksoen Gomis,fr FRA,DF,Toronto FC,23-126,2002,6,6,479,26,26,19,32
Nico Cavallo,us USA,MF,NYCFC,23-204,2001,13,2,304,31,49,56,79
Nico Mantl,de GER,GK,Arouca,24,2000,29,29,2610,46,42,65,54
Nicola Bellomo,it ITA,MO,Bari,33,1991,19,5,522,68,79,50,28
Nicola Dalmonte,it ITA,FW,Salernitana,26,1997,4,1,97,52,53,47,65
Nicola Mosti,it ITA,MF,Juve Stabia,26,1998,19,13,1172,78,73,66,21
Nicola Pavan,it ITA,DF,Cittadella,31,1993,27,25,2232,47,49,44,64
Nicola Pietrangeli,it ITA,DF,Südtirol,24,2000,29,27,2465,60,26,24,54
Nicola Ravaglia,it ITA,GK,Carrarese,35,1988,2,1,158,60,47,45,33
Nicolas,br BRA,DF,Ceará,28-145,1997,5,2,193,65,67,86,28
Nicolas Fleuriau,ca CAN,MF,Vancouver W'caps,23-059,2002,2,0,8,59,10,63,59
Nicolas Fonseca,uy URU,MF,León,25,1998,16,14,1198,25,42,29,52
Nicolas Galazzi,it ITA,MO,Brescia,23,2000,23,17,1463,52,81,47,64
Nicolas Madsen,dk DEN,MF,Westerlo,24,2000,35,24,2109,77,68,46,39
Nicolas Schmid,at AUT,GK,Portsmouth,27,1997,35,35,3090,68,91,60,45
Nicolás Acevedo,uy URU,MF,Bahia,26-096,1999,11,2,333,34,49,61,74
Nicolás Alejandro Rodríguez,uy URU,DF,uy Nacional,33-362,1991,2,0,35,29,12,27,4
Nicolás Amasifuen,pe PER,DF,pe Alianza Lima,20-014,2005,1,0,1,29,12,9,8
Nicolás Benedetti,co COL,MO,Mazatlán,27,1997,19,14,1278,78,81,69,56
Nicolás Benegas,ar ARG,FW,Deportivo Riestra,29-140,1996,17,11,957,48,81,57,63
Nicolás Capraro,ar ARG,DF,Barracas Central,27-138,1998,4,2,133,21,12,9,43
Nicolás Caro,ar ARG,DF,Deportivo Riestra,30-076,1995,9,8,737,39,25,18,41
Nicolás Castro,ar ARG,MF,Atlé Tucumán,34-338,1990,4,3,257,77,40,41,70
Nicolás Cordero,ar ARG,FW,Arg Juniors,26-099,1999,8,7,515,29,42,36,82
Nicolás De La Cruz,uy URU,MF,Flamengo,28-048,1997,13,11,888,80,80,52,47
Nicolás Demartini,ar ARG,DF,Barracas Central,25-257,1999,12,11,1025,34,20,21,72
Nicolás Dubersarsky,ar ARG,MF,Austin,20-210,2004,12,2,250,31,41,42,50
Nicolás Díaz Huincales,cl CHI,DF,Tijuana,25,1999,9,7,679,43,57,70,59
Nicolás Fernández,ar ARG,MO,Belgrano,29-161,1996,17,13,1162,68,31,34,32
Nicolás Freire,ar ARG,DF,Independiente,31-151,1994,2,2,180,29,36,37,28
Nicolás Garayalde,ar ARG,MF,Gimnasia–LP,25-363,1999,9,4,340,73,56,31,85
Nicolás González,es ESP,MF,Porto,22,2002,17,17,1441,83,73,65,50
Nicolás Guerra,cl CHI,FW,cl U de Chile,26-191,1999,6,3,239,37,71,62,51
Nicolás Ibáñez,ar ARG,FW,UANL,29,1994,32,21,1930,43,43,35,56
Nicolás Laméndola,ar ARG,MF,Atlé Tucumán,26-219,1998,12,5,461,86,60,88,58
Nicolás Lodeiro,uy URU,MO,Houston Dynamo,36-120,1989,16,6,580,74,84,62,68
Nicolás López,uy URU,MO,uy Nacional,31-291,1993,5,4,387,64,50,44,27
Nicolás Meriano,ar ARG,DF,Belgrano,24-252,2000,10,6,456,38,23,23,45
Nicolás Omar Goitea,ar ARG,DF,Huracán,28-038,1997,2,0,121,29,23,19,44
Nicolás Orsini,ar ARG,FW,Platense,30-310,1994,8,2,300,25,55,39,59
Nicolás Oróz,ar ARG,MF,Arg Juniors,31-109,1994,17,17,1241,76,86,64,44
Nicolás Otamendi,ar ARG,DF,Benfica,36,1988,31,30,2706,80,68,44,66
Nicolás Palavecino,ar ARG,MO,Defensa y Just,22-112,2003,4,1,107,27,36,31,68
Nicolás Pasquini,ar ARG,DF,pe Sporting Cristal,34-198,1991,2,1,127,59,78,61,41
Nicolás Paz,ar ARG,DF,Unión,22-276,2002,9,7,367,30,50,47,69
Nicolás Pelaitay,ar ARG,MF,San Martín de San Juan,32-204,1992,12,10,828,21,26,12,49
Nicolás Quagliata,uy URU,MF,ar Cen. Córdoba–SdE,26-044,1999,14,6,644,75,85,91,27
Nicolás Ramírez Aguilera,cl CHI,DF,cl U de Chile,28-079,1997,5,5,360,35,56,32,46
Nicolás Rodríguez,co COL,MO,Orlando City,21-085,2004,7,0,40,48,65,68,78
Nicolás Romero,ar ARG,DF,Minnesota Utd,21-233,2003,19,18,1559,43,55,40,41
Nicolás Sansotre,ar ARG,DF,Deportivo Riestra,31-314,1993,14,14,1231,72,54,52,44
Nicolás Schiavi,ar ARG,MF,Carrarese,29,1995,35,35,2732,70,60,48,69
Nicolás Tripichio,ar ARG,MF,San Lorenzo,29-195,1996,13,12,1053,23,31,33,62
Nicolás Zalazar,ar ARG,DF,Instituto,28-171,1997,8,8,693,73,54,49,62
Nicolò Bertola,it ITA,DF,Spezia,21,2003,28,23,2090,79,63,59,74
Nicolò Brighenti,it ITA,DF,Catanzaro,34,1989,31,30,2676,51,68,48,50
Nicolò Buso,it ITA,MO,Catanzaro,24,2000,16,3,423,59,32,54,48
Nicolò Radaelli,it ITA,DF,Mantova,21,2003,20,18,1445,87,63,78,41
Nicólas Watson,ar ARG,MF,San Martín de San Juan,27-058,1998,13,8,763,35,44,34,76
Nigel Thomas,nl NED,MO,Nacional,23,2001,9,8,629,51,36,26,34
Niklas Pyyhtiä,fi FIN,MF,Südtirol,20,2003,18,12,985,86,60,46,57
Niklas Vesterlund,dk DEN,DF,Utrecht,25,1999,8,8,636,83,66,65,34
Niko Tsakiris,us USA,MF,SJ Earthquakes,20-030,2005,8,4,327,51,76,85,42
Nikola Katić,ba BIH,DF,Plymouth Argyle,27,1996,15,14,1223,51,22,27,74
Nikola Sekulov,it ITA,MO,Sampdoria,22,2002,16,3,393,45,38,63,32
Nikola Storm,be BEL,MO,Mechelen,29,1994,22,18,1399,74,62,76,33
Nikola Štulić,rs SRB,FW,Charleroi,22,2001,18,16,1439,61,43,23,64
Nikolai Hopland,no NOR,DF,Heerenveen,20,2004,29,27,2464,62,60,49,40
Nikolas Sattlberger,at AUT,MF,Genk,20,2004,21,13,1120,54,54,32,56
Nils De Wilde,be BEL,MF,Cercle Brugge,21,2003,8,0,115,61,69,40,25
Nilson Angulo,ec ECU,MO,Anderlecht,21,2003,19,3,459,68,71,93,78
Nilton Varela,pt POR,MF,Estrela,23,2001,28,26,2209,27,33,47,56
Nino Galović,hr CRO,DF,Arouca,32,1992,1,1,90,29,26,10,25
Nkosi Tafari,us USA,DF,LAFC,28-118,1997,11,6,573,33,46,31,52
Noa Lang,nl NED,FW,PSV Eindhoven,25,1999,29,23,1894,90,96,92,59
Noah Adedeji,be BEL,MO,Genk,19,2005,23,5,525,82,73,89,73
Noah Allen,us USA,DF,Inter Miami,21-082,2004,15,13,1200,39,66,52,57
Noah Cobb,us USA,MF,Atlanta Utd,19-364,2005,13,3,432,32,50,37,53
Noah Eile,se SWE,DF,NY Red Bulls,23-000,2002,22,21,1890,57,55,60,50
Noah Fadiga,sn SEN,MF,Gent,24,1999,15,12,841,82,32,88,35
Noah Mbamba,be BEL,MF,Dender,19,2005,6,2,199,35,46,66,53
Noah Ohio,nl NED,FW,Utrecht,21,2003,23,4,679,67,45,73,44
Noah Sadiki,cd COD,MF,Union SG,19,2004,29,27,2424,60,68,72,38
Noam Emeran,fr FRA,MF,Groningen,21,2002,4,0,87,81,33,66,79
Noam Mayoka-Tika,be BEL,MF,Charleroi,20,2003,1,0,9,32,24,19,11
Noel Buck,eng ENG,MF,NE Revolution,20-105,2005,4,0,45,51,18,49,56
Noel Caliskan,de GER,MF,Real Salt Lake,24-324,2000,13,11,995,63,44,40,61
Nolan Norris,us USA,MF,FC Dallas,20-152,2005,9,8,614,25,44,33,86
Nonato,br BRA,MF,Fluminense,27-138,1998,8,4,393,35,46,31,62
Norberto Briasco,am ARM,MO,Gimnasia–LP,29-140,1996,8,2,255,19,18,18,89
Nordin Amrabat,ma MAR,MO,Hull City,37,1987,10,2,288,44,74,71,59
Nordin Bakker,nl NED,GK,Almere City,26,1997,34,34,3050,66,71,65,48
Nordin Jackers,be BEL,GK,Club Brugge,26,1997,1,0,31,61,40,45,33
Norman Bassette,be BEL,FW,Coventry City,19,2004,25,11,907,40,30,44,43
Norman Rodríguez,uy URU,DF,ve Carabobo,27-007,1998,6,6,540,24,22,21,33
Nosa Edward Obaretin,it ITA,DF,Bari,21,2003,25,20,1805,37,58,70,37
Nouhou Tolo,cm CMR,DF,Seattle Sounders,28-026,1997,18,18,1521,70,75,70,32
Novak Mićović,rs SRB,GK,LA Galaxy,23-267,2001,12,12,1080,46,39,45,39
Nuno Felix,pt POR,MF,Benfica,20,2004,2,0,17,51,42,21,24
Nuno Gonçalo Moreira,pt POR,FW,Vasco da Gama,26-033,1999,34,30,2427,72,85,72,72
Nuno Santos,pt POR,MF,Sporting CP,29,1995,40,25,2261,71,76,76,29
Nunzio Engwanda,be BEL,DF,Anderlecht,16,2007,2,1,63,29,31,56,58
Nunzio Lella,it ITA,MF,Bari,24,2000,25,14,1386,60,36,67,39
Nykolas Sessock,us USA,DF,Atlanta Utd,25-032,2000,1,0,3,29,16,9,4
Nélson Oliveira,pt POR,FW,Vitória,32,1991,31,21,1776,38,55,37,31
Néstor Araujo,mx MEX,DF,América,32,1991,16,14,1209,35,43,23,64
Néstor Breitenbruch,ar ARG,DF,Aldosivi,29-309,1995,15,15,1339,37,39,33,53
Néstor Giménez,py PAR,DF,py Libertad,27-360,1997,4,4,360,35,37,33,58
Nícolas Andrade,br BRA,GK,Pisa,36,1988,1,1,90,40,47,45,37
Nökkvi Þórisson,is ISL,MO,Sparta R'dam,24,1999,12,0,136,90,66,75,37
Núrio Fortuna,ao ANG,MF,Gent,29,1995,2,0,10,42,38,17,11
Obafemi Awodesu,us USA,DF,Houston Dynamo,24-105,2001,19,17,1451,56,36,31,36
Obed Vargas,mx MEX,MF,Seattle Sounders,19-348,2005,19,19,1667,76,62,72,57
Obinna Nwobodo,ng NGA,MF,FC Cincinnati,28-232,1996,13,10,822,27,40,33,68
Octavio Rivero,uy URU,FW,ec Barcelona,33-176,1992,6,5,473,52,44,35,36
Oday Dabbagh,ps PLE,FW,Charleroi,25,1998,15,4,491,52,55,59,36
Odin Thiago Holm,no NOR,MO,LAFC,22-182,2003,3,1,99,32,41,7,78
Odysseus Velanas,nl NED,MO,Zwolle,26,1998,29,12,1365,43,55,51,55
Ofosu Boakye,0,FW,Go Ahead Eag,0,0,1,0,4,39,12,46,59
Oh Hyeon-gyu,kr KOR,FW,Genk,23,2001,27,2,436,92,81,75,64
Ola Brynhildsen,no NOR,FW,Toronto FC,26-083,1999,17,14,1060,31,30,42,43
Olaf Kobacki,pl POL,MO,Sheffield Weds,23,2001,12,4,369,28,31,58,82
Ole Pohlmann,de GER,MO,Rio Ave,23,2001,28,20,1594,39,50,40,42
Ole Romeny,id IDN,FW,Utrecht,24,2000,27,15,1317,44,53,68,54
Oleksandr Svatok,ua UKR,DF,Austin,30-295,1994,20,17,1623,30,35,20,32
Olger Escobar,gt GUA,MF,CF Montréal,18-311,2006,2,0,56,28,16,44,31
Olimpiu Moruțan,ro ROU,MF,Pisa,25,1999,10,4,450,79,86,90,26
Oliver Abildgaard,dk DEN,MF,Pisa,28,1996,24,7,776,35,52,21,55
Oliver Antman,fi FIN,MO,Go Ahead Eag,22,2001,32,28,2410,64,72,72,41
Oliver Arblaster,eng ENG,MF,Sheffield Utd,20,2004,12,11,978,85,80,62,33
Oliver Braude,no NOR,DF,Heerenveen,20,2004,33,31,2607,50,75,77,74
Oliver Christensen,dk DEN,GK,Salernitana,25,1999,16,16,1440,48,45,55,41
Oliver Cooper,wls WAL,MO,Swansea City,24,1999,28,10,1042,48,51,41,57
Oliver Dovin,se SWE,GK,Coventry City,22,2002,28,28,2467,45,42,54,45
Oliver Edvardsen,no NOR,FW,Ajax,25,1999,25,11,1178,88,77,76,71
Oliver Larraz,us USA,MF,Colorado Rapids,23-306,2001,23,20,1634,37,65,53,58
Oliver Sonne,pe PER,DF,Burnley,23,2000,2,0,25,66,67,80,26
Oliver Urso,dk DEN,MF,Reggiana,25,1999,6,0,120,50,45,52,76
Olivier Aertssen,nl NED,DF,Zwolle,19,2004,20,14,1116,76,65,69,68
Olivier Boscagli,fr FRA,DF,PSV Eindhoven,26,1997,30,30,2562,70,94,73,60
Olivier Deman,be BEL,DF,Antwerp,24,2000,10,10,891,53,68,77,70
Olivier Dumont,be BEL,MO,Sint-Truiden,22,2002,13,5,441,51,57,25,66
Olivier Giroud,fr FRA,FW,LAFC,38-292,1986,11,6,528,74,70,42,55
Olivier Mbaizo,cm CMR,DF,Philadelphia Union,27-338,1997,4,3,228,45,64,65,4
Olivier de Nijs,nl NED,MO,Almere City,19,2004,2,0,31,25,9,13,69
Ollie Tanner,eng ENG,MO,Cardiff City,22,2002,29,15,1387,48,42,65,81
Olwethu Makhanya,za RSA,DF,Philadelphia Union,21-080,2004,20,15,1413,52,37,46,78
Omar Campos,mx MEX,DF,Cruz Azul,22,2002,5,2,141,51,62,73,54
Omar Fayed,eg EGY,DF,Beerschot,21,2003,11,9,740,42,57,53,80
Omar Gonzalez,us USA,DF,Chicago Fire,36-281,1988,9,3,348,45,32,13,46
Omar Govea,mx MEX,MF,Guadalajara,28,1996,14,4,448,43,73,58,40
Omar Israel Mendoza,mx MEX,DF,Querétaro,35,1988,26,22,1958,50,68,61,53
Omar Moreno,mx MEX,MO,Mazatlán,19,2005,12,6,418,62,26,33,50
Omar Richards,eng ENG,DF,Rio Ave,26,1998,26,24,1989,51,66,74,60
Omar Valencia,pa PAN,DF,NY Red Bulls,21-041,2004,18,15,1261,49,68,86,44
Omari Glasgow,gy GUY,MF,Chicago Fire,21-239,2003,14,4,529,41,54,64,41
Omir Fernandez,us USA,MO,Colorado Rapids,26-161,1999,20,3,535,43,71,75,49
Omri Gandelman,il ISR,MO,Gent,24,2000,24,17,1517,46,44,19,74
Ondřej Lingr,cz CZE,MO,Houston Dynamo,26-285,1998,15,11,945,59,46,36,41
Onel Hernández,cu CUB,MO,Norwich City,31,1993,23,5,639,40,49,88,36
Onni Valakari,fi FIN,MO,San Diego FC,25-335,1999,23,15,1478,62,76,41,56
Orji Okwonkwo,ng NGA,MO,Reggiana,26,1998,26,16,1339,42,22,22,31
Orkun Kökçü,tr TUR,MF,Benfica,23,2000,33,30,2633,87,93,69,28
Orlando Gil,py PAR,GK,San Lorenzo,25-038,2000,17,17,1530,48,46,45,38
Orseer Achihi,ng NGA,FW,Antwerp,17,2006,1,0,28,34,37,76,11
Ortwin De Wolf,be BEL,GK,Mechelen,27,1997,30,30,2700,61,66,58,46
Osaze De Rosario,gy GUY,MO,Seattle Sounders,24-000,2001,5,1,95,20,18,14,73
Osaze Urhoghide,nl NED,DF,FC Dallas,25-015,2000,16,15,1296,62,30,42,69
Oscar,br BRA,MO,São Paulo,33-313,1991,7,6,461,29,77,43,46
Oscar Estupiñan,co COL,FW,FC Juárez,27,1996,27,23,2050,50,32,22,45
Oscar Fraulo,dk DEN,MF,Utrecht,20,2003,27,19,1711,75,59,61,44
Oscar Jiménez,mx MEX,GK,León,35,1988,8,8,720,58,59,45,48
Oscar Macías,mx MEX,MF,Atlético,26,1998,29,25,2211,60,44,35,41
Oscar Pettersson,se SWE,MO,Go Ahead Eag,24,2000,7,1,189,46,66,57,21
Oscar Quiñonez,ec ECU,DF,ec Independiente,24-150,2001,2,1,107,29,19,28,90
Oscar Salomón,ar ARG,DF,Platense,26-119,1999,16,16,1440,25,29,27,81
Oscar Schwartau,dk DEN,MO,Norwich City,18,2006,40,17,1564,32,40,42,44
Oscar Verhoeven,us USA,DF,San Diego FC,19-049,2006,13,9,828,51,59,80,33
Oskar Siira Sivertsen,no NOR,FW,Go Ahead Eag,20,2004,7,1,147,31,75,77,79
Oskar Zawada,pl POL,FW,RKC Waalwijk,28,1996,26,24,1945,51,44,22,58
Osman Bukari,gh GHA,MO,Austin,26-218,1998,22,18,1527,58,58,73,55
Osman Kakay,sl SLE,DF,Boavista,26,1997,9,6,577,42,43,59,48
Osvaldo,br BRA,MO,Vitória,38-099,1987,9,4,322,37,72,68,37
Osvaldo Rodríguez del Portal,mx MEX,MF,UANL,27,1996,6,3,183,36,40,29,39
Oswaldo Blanco,co COL,FW,bo San Antonio Bulo Bulo,34-059,1991,6,6,540,37,64,54,55
Otar Mamageishvili,ge GEO,MF,Famalicão,21,2003,4,0,46,28,10,7,40
Otavio Ataide,br BRA,DF,Porto,22,2002,20,18,1632,73,64,58,47
Otso Liimatta,fi FIN,MO,Famalicão,20,2004,5,1,121,26,35,52,65
Ousman jabang,us USA,DF,CF Montréal,24-112,2001,1,1,88,40,42,65,47
Ousmane Diakité,ml MLI,MF,West Brom,24,2000,22,9,860,22,22,20,76
Ousmane Diomande,ci CIV,DF,Sporting CP,20,2003,31,29,2521,73,49,38,49
Oussama Idrissi,ma MAR,MO,Pachuca,28,1996,32,28,2345,73,90,95,51
Oussama Targhalline,ma MAR,MF,Feyenoord,22,2002,6,2,283,58,79,68,77
Ousseni Bouda,bf BFA,MO,SJ Earthquakes,25-082,2000,23,8,807,64,47,65,38
Ousseynou Niang,sn SEN,MF,Union SG,22,2001,18,12,1060,71,51,86,62
