Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Andronikos Kakoulli,cy CYP,FW,cy AC Omonia,23,2001,8,5,507,54,54,39,54
András Schäfer,hu HUN,MF,Union Berlin,25,1999,26,17,1534,58,43,53,74
André,br BRA,MF,Wolves,23,2001,33,31,2472,27,43,26,65
André Ayew,gh GHA,FW,Le Havre,34,1989,27,15,1453,37,36,20,65
André Ferreira,pt POR,GK,Valladolid,28,1996,6,6,540,53,40,43,37
André Franco,pt POR,MF,pt Porto,26,1998,2,0,18,65,83,43,6
André Gomes,pt POR,MF,Lille,31,1993,22,16,1298,33,67,55,35
André Horta,pt POR,MF,gr Olympiacos,27,1996,6,3,290,45,78,78,63
André Onana,cm CMR,GK,Manchester Utd,28,1996,47,47,4260,49,64,68,69
André Silva,pt POR,FW,Werder Bremen,28,1995,19,5,593,58,71,55,56
Andrés García,es ESP,MF,Aston Villa,21,2003,7,5,318,42,57,90,46
Andu Kelati,de GER,MF,Holstein Kiel,21,2002,8,2,288,79,71,52,40
Andy Delort,dz ALG,FW,Montpellier,32,1991,9,8,607,26,42,26,54
Andy Diouf,fr FRA,MF,Lens,21,2003,34,27,2225,60,66,82,39
Andy Irving,sct SCO,MF,West Ham,24,2000,10,1,166,38,52,37,63
Andy Pelmard,fr FRA,DF,Las Palmas,24,2000,7,3,334,46,51,52,59
Andy Ryan,sct SCO,FW,nir Larne FC,29,1994,5,5,404,28,48,36,43
Ange Martial Tia,ml MLI,MF,Reims,17,2006,6,2,171,37,35,62,71
Ange-Yoan Bonny,fr FRA,FW,Parma,20,2003,37,30,2529,46,63,57,54
Angel Gomes,eng ENG,MF,Lille,23,2000,18,13,895,82,77,73,21
Angeliño,es ESP,DF,Roma,27,1997,49,47,4167,88,82,81,27
Angelo Fulgini,fr FRA,MO,Lens,27,1996,23,11,1045,56,83,67,47
Angelo Stiller,de GER,MF,Stuttgart,23,2001,40,39,3434,65,93,67,35
Angelos Neophytou,cy CYP,FW,cy AC Omonia,19,2005,1,0,15,24,62,31,17
Anis Hadj Moussa,dz ALG,MO,nl Feyenoord,22,2002,11,8,783,71,41,71,29
Anouar Ait El Hadj,be BEL,MF,be Union SG,22,2002,7,2,311,54,87,91,14
Anrie Chase,jp JPN,DF,Stuttgart,20,2004,17,8,892,32,45,40,41
Ansgar Knauff,de GER,MF,Eint Frankfurt,22,2002,41,25,2194,76,63,86,47
Ansu Fati,es ESP,FW,Barcelona,21,2002,10,3,274,47,75,86,51
Antal Yaakobishvili,hu HUN,DF,es Girona,20,2004,1,1,90,48,19,10,45
Ante Budimir,hr CRO,FW,Osasuna,33,1991,38,34,2952,65,34,26,49
Ante Rebić,hr CRO,MO,Lecce,30,1993,27,7,788,48,60,49,57
Anthony Briançon,fr FRA,DF,Saint-Étienne,29,1994,1,0,1,30,12,9,4
Anthony Caci,fr FRA,DF,Mainz 05,27,1997,33,33,2684,73,83,79,53
Anthony Elanga,se SWE,MO,Nott'ham Forest,22,2002,38,31,2501,70,59,65,34
Anthony Gordon,eng ENG,MO,Newcastle Utd,23,2001,34,28,2434,64,74,76,37
Anthony Jung,de GER,DF,Werder Bremen,32,1991,28,20,1898,38,53,54,56
Anthony Lopes,pt POR,GK,Nantes,33,1990,18,18,1563,47,39,43,60
Anthony Losilla,fr FRA,MF,Bochum,38,1986,21,13,1137,26,37,20,70
Anthony Moris,lu LUX,GK,be Union SG,34,1990,10,10,930,57,71,43,40
Anthony Ralston,sct SCO,DF,sct Celtic,25,1998,3,0,64,58,50,55,87
Anthony Rouault,fr FRA,DF,Stuttgart,23,2001,36,32,2804,56,62,37,51
Anto Grgić,ch SUI,MF,ch Lugano,27,1996,8,8,715,37,76,26,25
Antoine Bernede,fr FRA,MF,Hellas Verona,25,1999,14,7,594,70,55,51,54
Antoine Griezmann,fr FRA,MO,Atlético Madrid,33,1991,48,38,3197,69,80,50,45
Antoine Hainaut,fr FRA,MF,Parma,22,2002,25,10,1206,65,42,58,59
Antoine Joujou,fr FRA,MO,Le Havre,21,2003,26,9,943,39,55,79,65
Antoine Makoumbou,cg CGO,MF,Cagliari,26,1998,33,27,2150,27,46,26,36
Antoine Mendy,sn SEN,DF,Nice,20,2004,21,11,1078,46,55,67,71
Antoine Semenyo,gh GHA,FW,Bournemouth,24,2000,37,36,3203,74,75,82,74
Anton Gaaei,dk DEN,DF,nl Ajax,21,2002,10,4,507,46,64,83,62
Anton Nedyalkov,bg BUL,DF,bg Ludogorets,31,1993,2,2,149,55,46,57,63
Anton Stach,de GER,MF,Hoffenheim,25,1998,36,35,3103,56,65,48,76
Antonee Robinson,us USA,DF,Fulham,26,1997,36,35,3167,54,79,92,72
Antoni Milambo,nl NED,MF,nl Feyenoord,19,2005,9,9,762,75,43,50,40
Antonino Gallo,it ITA,DF,Lecce,24,2000,31,31,2609,51,72,76,54
Antonio Blanco,es ESP,MF,Alavés,24,2000,35,32,2727,26,53,29,60
Antonio Candela,it ITA,DF,Venezia,24,2000,26,24,1914,41,56,63,46
Antonio Marin,hr CRO,MO,si Olimpija,23,2001,4,0,110,22,32,70,72
Antonio Nusa,no NOR,MF,RB Leipzig,19,2005,33,22,2076,78,61,88,36
Antonio Raillo,es ESP,DF,Mallorca,32,1991,36,36,3207,60,47,42,40
Antonio Raimondo,it ITA,MO,Venezia,20,2004,9,0,94,26,31,48,37
Antonio Rüdiger,de GER,DF,Real Madrid,31,1993,42,39,3478,56,55,41,27
Antonio Sanabria,py PAR,FW,Torino,28,1996,26,16,1318,34,45,26,42
Antonio Sivera,es ESP,GK,Alavés,27,1996,32,32,2810,64,76,56,70
Antonio Sánchez,es ESP,MF,Mallorca,27,1997,33,12,1395,29,31,59,45
Antonios Papadopoulos,de GER,DF,ch Lugano,24,1999,7,7,629,75,51,37,55
Antoniu,es ESP,MO,Espanyol,21,2002,26,13,1022,19,34,59,56
Antony,br BRA,MF,Manchester Utd,24,2000,38,25,2398,93,74,94,32
Antonín Barák,cz CZE,MF,Fiorentina,29,1994,1,1,54,56,62,66,10
Antonín Kinský,cz CZE,GK,Tottenham,21,2003,12,12,1080,48,68,79,73
António Silva,pt POR,DF,pt Benfica,20,2003,9,8,725,32,27,21,34
Anuar,ma MAR,MO,Valladolid,29,1995,26,21,1720,38,22,17,77
Apostolos Apostolopoulos,gr GRE,DF,gr Olympiacos,21,2002,1,1,45,57,60,73,26
Aral Şimşir,dk DEN,MO,dk Midtjylland,22,2002,7,7,476,46,87,88,38
Arber Zeneli,xk KVX,FW,se Elfsborg,29,1995,7,7,457,24,53,53,52
Arbër Hoxha,al ALB,MF,hr Dinamo Zagreb,25,1998,5,0,65,43,15,92,31
Archie Brown,eng ENG,MF,be Gent,22,2002,8,4,395,83,36,84,83
Archie Gray,eng ENG,MF,Tottenham,18,2006,39,28,2592,31,31,26,39
Arda Güler,tr TUR,MO,Real Madrid,19,2005,35,15,1397,68,94,64,60
Ardian Ismajli,al ALB,DF,Empoli,27,1996,29,29,2508,22,19,14,58
Ardon Jashari,ch SUI,MF,be Club Brugge,22,2002,11,11,949,33,48,49,46
Ari Sigurpálsson,is ISL,MO,is KV,21,2003,8,6,535,56,21,77,53
Aridane Hernández,es ESP,DF,Rayo Vallecano,35,1989,14,11,1025,34,33,26,51
Arijan Ademi,mk MKD,MF,hr Dinamo Zagreb,33,1991,6,4,287,36,31,49,43
Arijanet Muric,xk KVX,GK,Ipswich Town,25,1998,18,18,1620,47,55,58,49
Arijon Ibrahimović,de GER,FW,Bayern Munich,18,2005,3,0,12,35,18,25,12
Aristide Zossou,ci CIV,MF,Auxerre,19,2005,3,0,16,40,50,73,6
Aritz Arambarri,es ESP,DF,Leganés,26,1998,2,2,177,36,14,10,44
Aritz Elustondo,es ESP,DF,Real Sociedad,30,1994,32,23,2071,38,60,50,44
Arjan Malic,ba BIH,DF,at Sturm Graz,18,2005,3,2,184,79,52,65,56
Arkaitz Mariezkurrena,es ESP,MO,Real Sociedad,19,2005,9,1,241,71,27,26,34
Armandas Kučys,lt LTU,FW,si NK Celje,21,2003,7,7,564,63,58,22,49
Armando Broja,al ALB,FW,Everton,22,2001,10,4,334,26,37,74,53
Armando Izzo,it ITA,DF,Monza,32,1992,30,28,2435,60,46,39,40
Armando Obispo,nl NED,DF,nl PSV Eindhoven,25,1999,6,3,263,37,35,18,55
Armel Bella Kotchap,de GER,DF,Southampton,22,2001,4,2,331,24,20,11,61
Armin Gigovic,ba BIH,MF,Holstein Kiel,22,2002,31,23,1895,75,42,54,34
Armin Midzic,at AUT,DF,at LASK,18,2006,1,1,90,34,38,20,60
Armindo Sieb,de GER,MO,Mainz 05,21,2003,27,5,762,51,42,56,35
Arnau Martinez,es ESP,MF,Girona,21,2003,37,35,3038,62,57,63,53
Arnau Rafús,es ESP,GK,Valladolid,21,2003,1,1,90,41,38,43,34
Arnau Solà,es ESP,MF,Villarreal,21,2003,1,0,13,28,10,7,11
Arnau Tenas,es ESP,GK,Paris S-G,23,2001,1,1,90,70,100,62,49
Arnaud Kalimuendo,fr FRA,MO,Rennes,22,2002,33,31,2578,62,37,39,29
Arnaud Nordin,fr FRA,MF,Mainz 05,26,1998,22,14,1246,72,49,89,42
Arnaut Danjuma,nl NED,FW,Villarreal,27,1997,35,21,1924,57,72,90,43
Arne Engels,be BEL,MO,Augsburg,20,2003,11,10,803,38,70,21,72
Arne Maier,de GER,MF,Augsburg,25,1999,28,7,938,52,68,74,30
Arno Verschueren,be BEL,MF,nl Twente,27,1997,2,0,28,28,15,8,56
Aron Dønnum,no NOR,MF,Toulouse,26,1998,32,31,2689,69,67,83,49
Aron Þrándarson,is ISL,MO,is KV,29,1994,7,7,465,16,39,29,86
Arouna Sangante,sn SEN,DF,Le Havre,22,2002,16,16,1244,71,44,43,61
Arsen Zakharyan,ru RUS,MO,Real Sociedad,21,2003,4,1,81,88,87,37,59
Artak Dashyan,am ARM,MF,am FC Noah,34,1989,4,2,174,37,39,64,33
Artem Avanesyan,am ARM,MF,am FC Noah,25,1999,3,0,90,41,54,49,22
Artem Bondarenko,ua UKR,MF,ua Shakhtar,23,2000,8,5,462,31,36,52,44
Artem Dovbyk,ua UKR,FW,Roma,27,1997,43,35,3054,52,45,40,36
Artem Stepanov,ua UKR,FW,de Leverkusen,16,2007,2,0,19,24,18,35,29
Arthur,br BRA,DF,Leverkusen,21,2003,25,8,862,42,61,82,46
Arthur Atta,fr FRA,MO,Udinese,21,2003,27,12,1251,31,57,57,58
Arthur Cabral,br BRA,MO,pt Benfica,26,1998,6,0,80,80,15,11,36
Arthur Chaves,br BRA,DF,Hoffenheim,23,2001,32,29,2607,51,36,34,80
Arthur Desmas,fr FRA,GK,Le Havre,30,1994,18,18,1620,53,53,43,42
Arthur Masuaku,cd COD,DF,tr Beşiktaş,30,1993,7,7,600,78,64,80,46
Arthur Melo,br BRA,MF,Girona,27,1996,15,10,941,25,54,62,38
Arthur Theate,be BEL,DF,Eint Frankfurt,24,2000,41,41,3593,47,68,65,58
Arthur Vermeeren,be BEL,MF,RB Leipzig,19,2005,35,22,1908,26,56,34,44
Artur Gajdoš,sk SVK,MF,sk Slovan Bratislava,20,2004,4,0,19,56,78,45,57
Artur Jędrzejczyk,pl POL,DF,pl Legia Warsaw,36,1987,5,1,165,62,58,23,49
Arturo Rodríguez,es ESP,FW,Las Palmas,17,2006,1,0,21,38,16,57,12
Arvid Brorsson,se SWE,DF,Monza,25,1999,6,3,362,32,21,32,38
Asger Sørensen,dk DEN,DF,cz Sparta Prague,28,1996,4,4,360,49,35,29,22
Ash Baker,wls WAL,DF,wls The New Saints,27,1996,2,2,78,29,12,18,60
Asher Agbinone,eng ENG,MF,Crystal Palace,18,2005,2,0,6,51,28,59,55
Ashley Young,eng ENG,DF,Everton,39,1985,32,19,1875,81,81,62,59
Asier Villalibre,es ESP,FW,Alavés,26,1997,16,2,333,46,55,42,69
Aslak Witry,no NOR,DF,bg Ludogorets,28,1996,6,5,457,59,54,41,63
Assan Ouedraogo,de GER,MF,RB Leipzig,18,2006,5,0,74,31,11,60,25
Assane Diao,sn SEN,FW,Betis,18,2005,31,20,1879,71,64,80,78
Assane Dioussé,sn SEN,MF,Auxerre,26,1997,17,7,663,29,34,27,40
Aster Vranckx,be BEL,MF,Wolfsburg,21,2002,14,6,556,33,34,33,51
Atakan Karazor,0,MF,Stuttgart,27,1996,39,38,3171,47,65,40,55
Ato Ampah,eng ENG,FW,eng Chelsea,18,2006,1,0,45,44,38,89,58
Atomu Tanaka,jp JPN,MO,fi HJK,36,1987,4,0,54,35,58,50,89
Atsuki Ito,jp JPN,MF,be Gent,25,1998,8,7,605,41,60,50,67
August Mikkelsen,no NOR,FW,no Bodø/Glimt,23,2000,2,1,73,45,67,54,12
August Priske,dk DEN,FW,se Djurgården,20,2004,10,4,496,46,60,44,59
Augustine Boakye,gh GHA,MO,Saint-Étienne,23,2000,17,8,733,76,57,72,35
Augusto Batalla,ar ARG,GK,Rayo Vallecano,28,1996,32,32,2880,61,66,69,75
Aurele Amenda,ch SUI,DF,Eint Frankfurt,21,2003,12,2,208,48,64,55,37
Aurélien Nguiamba,fr FRA,MF,pl Jagiellonia,25,1999,4,2,197,43,58,24,36
Aurélien Tchouaméni,fr FRA,MF,Real Madrid,24,2000,43,41,3486,25,46,30,58
Aurélio Buta,pt POR,DF,Reims,27,1997,27,24,1970,43,62,67,43
Auston Trusty,us USA,DF,sct Celtic,25,1998,10,9,816,27,51,26,59
Avishay Cohen,il ISR,DF,il Maccabi Tel Aviv,29,1995,1,0,19,67,58,60,86
Axel Camblan,fr FRA,MO,Brest,20,2003,2,0,26,38,34,47,61
Axel Disasi,fr FRA,DF,Aston Villa,26,1998,22,16,1488,75,66,60,41
Axel Gueguin,fr FRA,FW,Montpellier,19,2005,1,0,23,27,47,17,59
Axel Tapé,fr FRA,MF,Paris S-G,16,2007,2,2,180,29,28,25,31
Axel Tuanzebe,cd COD,DF,Ipswich Town,26,1997,22,20,1710,34,53,44,48
Axel Witsel,be BEL,DF,Atlético Madrid,35,1989,18,12,1123,37,45,26,62
Ayanda Sishuba,be BEL,FW,Rennes,19,2005,1,0,3,24,13,8,37
Ayase Ueda,jp JPN,FW,nl Feyenoord,25,1998,8,4,384,49,20,29,20
Ayden Heaven,eng ENG,DF,Manchester Utd,17,2006,5,3,260,38,32,39,63
Ayman Aiki,fr FRA,MO,Saint-Étienne,19,2005,5,1,127,16,29,42,73
Ayman Azhil,ma MAR,MF,Dortmund,23,2001,2,0,26,28,24,28,53
Ayman El Wafi,ma MAR,MF,ch Lugano,20,2004,5,1,126,29,19,8,47
Aymen Barkok,ma MAR,MF,Mainz 05,26,1998,4,0,73,54,76,54,66
Aymen Sliti,nl NED,FW,nl Feyenoord,18,2006,1,1,62,21,17,10,12
Ayoub El Kaabi,ma MAR,FW,gr Olympiacos,31,1993,8,8,699,64,44,21,40
Ayoze Pérez,es ESP,FW,Villarreal,31,1993,30,22,1970,83,75,69,59
Ayyoub Bouaddi,fr FRA,MF,Lille,16,2007,33,18,1773,25,45,42,63
Azor Matusiwa,nl NED,MF,Rennes,26,1998,29,23,2078,48,65,44,76
Azzedine Ounahi,ma MAR,MF,gr Panathinaikos,24,2000,9,6,554,52,83,90,42
Aïssa Mandi,dz ALG,DF,Lille,32,1991,29,24,2052,38,58,47,33
Baba Alhassan,gh GHA,MO,ro FCSB,24,2000,9,3,369,16,33,17,76
Baba Rahman,gh GHA,DF,gr PAOK,30,1994,10,9,835,77,63,79,63
Badavi Huseynov,az AZE,DF,az Qarabağ,33,1991,5,4,383,34,34,15,75
Badredine Bouanani,dz ALG,MO,Nice,19,2004,34,17,1637,73,69,68,42
Bafodé Diakité,fr FRA,DF,Lille,23,2001,41,40,3621,60,48,37,38
Bahereba Guirassy,fr FRA,MO,Nantes,17,2006,19,2,348,72,23,79,80
Bailey Rice,sct SCO,MF,sct Rangers,17,2006,3,1,122,45,57,13,29
Baktiyor Zainutdinov,kz KAZ,DF,tr Beşiktaş,26,1998,2,1,112,50,28,56,23
Balthazar Pierret,fr FRA,MF,Lecce,24,2000,30,21,1723,29,41,33,63
Bamba Dieng,sn SEN,FW,Angers,24,2000,18,5,532,53,33,43,32
Bamo Meïté,ci CIV,DF,Montpellier,22,2001,10,6,450,34,18,26,23
Baptiste Santamaria,fr FRA,MF,Nice,29,1995,23,16,1409,37,55,38,61
Barcia,es ESP,MF,pl Legia Warsaw,23,2000,2,1,110,32,25,17,84
Barnabás Varga,hu HUN,FW,hu Ferencváros,30,1994,8,8,681,76,63,42,50
Barnes Osei,gh GHA,MF,kz Astana FK,29,1995,5,2,253,34,53,10,27
Barrie McKay,sct SCO,MO,sct Hearts,29,1994,3,1,97,16,33,42,9
Bart Meijers,nl NED,DF,ba Borac Banja Luka,27,1997,10,10,930,34,45,46,45
Bart Nieuwkoop,nl NED,MF,nl Feyenoord,28,1996,5,5,348,24,40,35,87
Bart Schenkeveld,nl NED,DF,gr Panathinaikos,32,1991,4,4,315,39,50,40,27
Bart Verbruggen,nl NED,GK,Brighton,21,2002,36,36,3240,60,74,80,49
Bart van Rooij,nl NED,DF,nl Twente,23,2001,9,9,839,57,57,74,64
Bartol Franjić,hr CRO,MF,ua Shakhtar,24,2000,2,0,21,28,11,7,16
Bartosz Kapustka,pl POL,MF,pl Legia Warsaw,27,1996,7,7,613,72,66,78,35
Bartłomiej Drągowski,pl POL,GK,gr Panathinaikos,26,1997,7,7,630,59,69,43,47
Barış Alper Yılmaz,tr TUR,MO,tr Galatasaray,24,2000,9,9,778,64,66,85,78
Bas Kuipers,nl NED,DF,nl Twente,29,1994,6,2,326,43,60,59,49
Bastien Toma,ch SUI,MF,ch St. Gallen,25,1999,6,4,353,54,70,72,31
Batyrkhan Mustafin,kz KAZ,FW,kz Astana FK,19,2005,1,0,1,24,13,8,12
Bazoumana Touré,ci CIV,MO,Hoffenheim,18,2006,13,7,609,45,68,73,67
Becir Omeragic,ch SUI,DF,Montpellier,22,2002,22,21,1799,28,38,47,35
Ben Alexander Voll,de GER,GK,St. Pauli,23,2000,2,1,91,60,47,43,34
Ben Brereton,cl CHI,FW,Southampton,25,1999,10,4,449,25,46,65,48
Ben Chilwell,eng ENG,DF,Crystal Palace,27,1996,8,1,259,90,65,76,71
Ben Clark,eng ENG,FW,wls The New Saints,39,1984,6,4,307,19,43,41,68
Ben Davies,wls WAL,DF,Tottenham,31,1993,25,21,1968,35,54,52,42
Ben Godfrey,eng ENG,DF,Ipswich Town,26,1998,6,2,201,40,30,40,21
Ben Johnson,eng ENG,MF,Ipswich Town,24,2000,23,14,1354,51,38,41,66
Ben Lhassine Kone,ci CIV,MF,Como,24,2000,4,0,51,32,45,39,71
Ben Mee,eng ENG,DF,Brentford,34,1989,7,2,183,39,38,52,58
Ben Old,nz NZL,MO,Saint-Étienne,21,2002,13,4,528,31,40,61,41
Ben Viadere,fr FRA,MF,Auxerre,18,2005,1,0,5,51,46,89,6
Ben White,eng ENG,DF,Arsenal,26,1997,26,17,1533,50,82,63,46
Ben Winterburn,eng ENG,MO,Bournemouth,19,2004,4,0,24,34,9,55,38
Bence Dárdai,hu HUN,MF,Wolfsburg,18,2006,21,16,1304,54,46,23,48
Bence Sós,hu HUN,MO,rs TSC,30,1994,7,0,88,47,67,66,41
Bendegúz Bolla,hu HUN,DF,at Rapid Wien,24,1999,9,9,771,85,70,85,48
Benedict Hollerbach,de GER,MO,Union Berlin,23,2001,34,30,2540,69,34,71,47
Benedikt Gimber,de GER,DF,Heidenheim,27,1997,34,33,2776,29,28,29,70
Benedikt Pichler,at AUT,FW,Holstein Kiel,27,1997,18,7,785,51,73,62,54
Beni,ao ANG,MF,pt Vitória,22,2002,1,0,17,28,29,22,6
Beni Baningime,cd COD,MF,sct Hearts,25,1998,2,2,141,32,18,28,45
Benito Ramírez,es ESP,MF,Las Palmas,29,1995,19,2,478,52,61,81,47
Benjamin André,fr FRA,MF,fr Lille,33,1990,39,39,3502,35,63,48,80
Benjamin Boakye,de GER,FW,de Stuttgart,19,2005,1,0,7,38,49,73,12
Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,22,2001,25,20,1772,66,63,72,47
Benjamin Bourigeaud,fr FRA,MF,Rennes,30,1994,1,1,80,77,27,61,40
Benjamin Böckle,at AUT,DF,at Rapid Wien,22,2002,3,0,116,22,22,82,34
Benjamin Henrichs,de GER,DF,RB Leipzig,27,1997,21,15,1409,52,74,72,60
Benjamin Lecomte,fr FRA,GK,Montpellier,33,1991,30,30,2700,64,68,56,43
Benjamin Pavard,fr FRA,DF,Inter,28,1996,35,29,2492,57,69,53,49
Benjamin Siegrist,ch SUI,GK,Genoa,32,1992,2,2,152,41,36,43,45
Benjamin Tahirovic,ba BIH,MF,nl Ajax,21,2003,1,0,49,28,11,8,30
Benjamin Šeško,si SVN,MO,RB Leipzig,21,2003,41,36,2900,58,28,34,33
Benjamín Domínguez,ar ARG,FW,Bologna,20,2003,24,16,1281,67,57,80,52
Benjamín Rollheiser,ar ARG,MO,pt Benfica,24,2000,6,1,93,47,83,55,41
Benji Magee,nir NIR,FW,nir Larne FC,22,2002,5,1,82,31,28,34,50
Benoît Badiashile,fr FRA,DF,Chelsea,23,2001,16,14,1249,30,61,40,38
Benson Sakala,zm ZAM,MF,cz Mladá Boleslav,27,1996,5,3,202,33,23,8,51
Berat Djimsiti,al ALB,DF,Atalanta,31,1993,43,40,3318,59,64,56,61
Berat Lus,0,FW,tr Galatasaray,17,2007,2,0,12,34,16,28,12
Berat Özdemir,tr TUR,MF,tr Başakşehir,26,1998,5,3,290,46,56,12,48
Beres Owusu,fr FRA,DF,Saint-Étienne,20,2003,1,1,90,57,41,27,75
Berkan Kutlu,tr TUR,MF,tr Galatasaray,26,1998,10,4,358,34,53,77,76
Berkay Özcan,tr TUR,MF,tr Başakşehir,26,1998,3,1,125,41,47,67,16
Bernard Nguene,cm CMR,FW,Nice,17,2006,1,0,13,24,18,26,12
Bernardo,br BRA,DF,Bochum,29,1995,21,19,1782,41,61,49,78
Bernardo Silva,pt POR,MO,Manchester City,29,1994,42,38,3433,50,71,67,59
Bernd Leno,de GER,GK,Fulham,32,1992,38,38,3420,61,66,43,72
Bertrand Traoré,bf BFA,FW,nl Ajax,28,1995,10,7,628,76,78,80,79
Bertuğ Yıldırım,tr TUR,FW,Getafe,22,2002,22,14,1083,36,40,29,61
Besard Sabovic,se SWE,MF,se Djurgården,26,1998,6,6,509,29,62,54,55
Besfort Zeneli,se SWE,MF,se Elfsborg,21,2002,7,7,597,29,58,40,72
Beto,gw GNB,FW,Everton,26,1998,30,15,1534,53,32,41,62
Beñat Prados,es ESP,MF,Athletic Club,23,2001,43,27,2313,56,49,49,77
Beñat Turrientes,es ESP,MF,Real Sociedad,22,2002,28,14,1269,27,44,63,29
Biel,br BRA,MO,pt Sporting CP,23,2001,2,1,73,30,20,33,23
Bilal Brahimi,dz ALG,MF,Nice,24,2000,2,1,76,42,61,71,12
Bilal El Khannouss,ma MAR,MO,Leicester City,20,2004,32,27,2182,52,72,49,60
Bilal Nadir,ma MAR,MF,Marseille,20,2003,15,5,383,85,62,86,43
Billy Gilmour,sct SCO,MF,Brighton,23,2001,28,14,1275,39,76,39,53
Birama Touré,ml MLI,MF,Montpellier,32,1992,8,2,300,40,27,17,71
Birger Meling,no NOR,DF,dk FC Copenhagen,29,1994,4,3,280,53,80,66,43
Bjarki Bjarkason,is ISL,MF,Venezia,24,2000,9,1,165,41,56,69,39
Bjorn Meijer,nl NED,MF,be Club Brugge,21,2003,2,0,16,28,10,7,29
Blair Spittal,sct SCO,MO,sct Hearts,28,1995,6,4,418,67,64,40,55
Bob Murphy Omoregbe,it ITA,MF,Milan,20,2003,1,0,3,42,10,46,6
Boban Nikolov,mk MKD,MF,ba Borac Banja Luka,30,1994,9,5,442,23,25,32,45
Bobby Clark,eng ENG,MO,at RB Salzburg,19,2005,6,4,326,22,48,34,52
Bobby De Cordova-Reid,jm JAM,FW,Leicester City,31,1993,23,9,744,48,53,43,51
Bojan Miovski,mk MKD,FW,Girona,25,1999,21,15,1142,32,33,21,54
Boni Amian,ci CIV,MF,by Dinamo Minsk,21,2003,5,1,169,48,75,55,45
Borja Iglesias,es ESP,FW,Celta Vigo,31,1993,37,24,1952,64,51,39,51
Borja Mayoral,es ESP,FW,Getafe,27,1997,24,7,1114,55,41,31,46
Borna Barišić,hr CRO,DF,Leganés,31,1992,1,1,9,30,12,9,4
Borna Sosa,hr CRO,DF,Torino,26,1998,19,14,1181,50,66,66,59
Botond Balogh,hu HUN,DF,Parma,22,2002,29,23,2053,23,31,17,43
Boubacar Diédhiou Diallo,sn SEN,MF,md Petrocub,22,2002,6,1,178,28,15,42,47
Boubacar Kamara,fr FRA,MF,Aston Villa,24,1999,36,28,2428,50,48,32,62
Boubacar Traoré,ml MLI,MF,Wolves,22,2001,1,0,1,28,10,7,30
Boubakar Kouyaté,ml MLI,DF,Montpellier,27,1997,11,8,756,27,20,16,84
Boubakary Soumaré,fr FRA,MF,Leicester City,25,1999,31,25,2171,28,45,48,46
Boulaye Dia,sn SEN,MO,Lazio,27,1996,47,34,2760,62,39,24,34
Bradley Barcola,fr FRA,FW,Paris S-G,21,2002,51,41,3268,74,88,91,68
Bradley Locko,fr FRA,DF,Brest,22,2002,2,1,97,43,21,51,67
Brahim Díaz,ma MAR,MO,Real Madrid,24,1999,42,20,1867,64,69,62,54
Brais Méndez,es ESP,MF,Real Sociedad,27,1997,39,30,2409,73,76,70,30
Brajan Gruda,de GER,MO,Brighton,20,2004,21,8,687,64,78,71,54
Branco van den Boomen,nl NED,MF,nl Ajax,29,1995,7,3,363,65,71,41,69
Brandon,es ESP,FW,gr PAOK,29,1995,6,3,265,59,58,61,50
Brandon Austin,eng ENG,GK,Tottenham,25,1999,3,3,270,41,39,43,53
Brandon Mechele,be BEL,DF,be Club Brugge,31,1993,12,12,1080,27,33,24,71
Branimir Kalaica,hr CRO,DF,kz Astana FK,26,1998,4,4,360,80,52,32,54
Branko Jovičić,rs SRB,MF,at LASK,31,1993,6,5,402,32,54,30,40
Branko Pavić,hr CRO,MF,hr Dinamo Zagreb,17,2006,1,1,72,28,15,23,58
Brayan Ceballos,co COL,DF,ua Dynamo Kyiv,23,2001,1,1,18,30,41,20,8
Brede Moe,no NOR,DF,no Bodø/Glimt,32,1991,3,1,148,35,24,11,41
Breel Embolo,ch SUI,MO,Monaco,27,1997,39,29,2586,53,55,34,46
Brendan Chardonnet,fr FRA,DF,Brest,29,1994,36,36,3226,55,39,21,69
Brennan Johnson,wls WAL,FW,Tottenham,23,2001,46,34,2978,67,63,66,66
Brenner,br BRA,MO,Udinese,24,2000,9,5,386,54,38,22,51
Brian Brobbey,nl NED,FW,nl Ajax,22,2002,8,8,513,63,78,51,44
Brian Oliván,es ESP,DF,Espanyol,30,1994,17,12,1017,50,75,64,26
Brice Samba,fr FRA,GK,Rennes,30,1994,32,32,2879,57,60,67,75
Brice Wembangomo,no NOR,DF,no Bodø/Glimt,27,1996,5,1,148,90,52,76,46
Bright Arrey-Mbi,de GER,DF,pt Braga,21,2003,5,3,347,27,30,23,60
Bright Osayi-Samuel,ng NGA,DF,tr Fenerbahçe,26,1997,9,8,630,46,55,82,40
Brooke Norton-Cuffy,eng ENG,MF,Genoa,20,2004,14,8,719,33,21,58,48
Brooklyn Lyons-Foster,eng ENG,DF,fi HJK,23,2000,6,2,270,42,14,57,32
Bruma,pt POR,MO,pt Braga,29,1994,6,5,479,78,81,84,18
Bruninho,br BRA,MO,be Cercle Brugge,21,2003,2,2,124,39,66,24,58
Bruno Duarte,br BRA,MO,rs Red Star,28,1996,7,2,154,23,26,50,37
