Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Adi Nalic,ba BIH,MO,26,1997,22,7,695,53.52,38.4,49.66,43.0,45.47,44.54,19.09,16.28,40.34,41.43,31.92,37.28,54.27,46.0,59.92,59.43,24.33,21.86,25.41,21.33,64.3,21.52,47.64,60.85,49.14,60.85,41.58,53.67,71.29,75.45,34.81,57.41,49.25,59.84,30.16,42.29,94.01,19.12,57.67,50.3,51.05,70.77,63.25,32.93,32.04,50.3,67.63,84.99,52.32,49.14,57.71,28.11,9.62,26.61,44.61,41.58,30.2,53.41,50.97,37.2,22.94,83.42,43.82,52.62,50.45,73.91,67.25,15.76,79.53,11.41,42.78,16.28,18.94,62.28,60.93,34.66,34.73,19.84,78.29,55.13,68.49,91.84
Adil Aouchiche,fr FRA,MO,22,2002,20,12,979,46.18,47.64,72.72,83.35,45.47,44.54,59.28,58.76,50.15,60.33,54.6,58.65,41.06,51.57,61.79,75.56,74.93,74.89,74.44,62.91,74.59,74.25,86.49,48.69,59.28,48.69,80.09,64.07,51.57,36.83,57.67,92.18,51.83,86.68,6.21,85.93,86.19,55.61,6.81,62.76,63.17,67.25,47.83,75.56,64.22,62.84,24.93,35.4,59.06,59.28,33.12,76.35,15.57,51.76,52.25,80.09,42.93,53.41,50.97,54.0,29.23,61.08,43.82,52.62,50.45,87.09,55.24,27.66,65.53,25.11,76.35,58.23,74.1,50.67,36.49,35.78,22.68,32.63,16.02,24.18,18.49,62.43
Adilson Malanda,fr FRA,DF,23-263,2001,23,23,2070,71.74,69.36,42.79,39.16,49.59,49.51,19.8,61.45,89.62,88.26,36.69,32.03,94.39,93.72,97.56,97.21,34.51,38.37,40.49,29.51,75.64,27.44,25.61,35.99,19.19,35.99,18.05,15.29,31.16,32.62,17.3,23.05,16.08,16.1,64.62,91.08,27.21,77.91,7.3,88.2,96.95,97.09,75.23,18.23,39.16,88.2,42.82,52.76,93.55,19.19,26.4,27.97,61.16,55.73,92.91,18.05,51.74,56.89,52.91,80.12,15.44,68.69,47.97,6.95,54.27,49.16,48.69,63.11,41.72,62.21,19.53,22.76,23.6,21.51,47.06,64.48,81.37,81.42,93.55,79.07,77.38,79.33
Adonis Frías,ar ARG,MF,26,1998,14,10,854,78.73,92.82,61.19,78.0,98.62,99.66,59.44,64.46,71.03,61.37,53.3,47.71,83.77,81.54,66.2,54.25,76.5,35.39,23.14,47.07,53.82,38.26,56.57,34.84,64.06,34.84,25.73,16.11,13.26,46.12,17.3,15.56,24.63,36.61,35.45,18.49,86.31,79.89,64.55,59.78,93.55,91.5,55.68,19.07,64.67,59.11,38.57,39.7,67.24,64.06,42.11,55.04,59.93,82.24,68.09,25.73,18.25,2.05,0.73,64.24,37.22,66.66,46.97,54.83,51.22,41.6,83.37,65.8,64.39,77.26,23.11,59.5,51.59,13.54,41.05,91.99,86.67,76.04,79.61,76.16,12.84,47.56
Adonis Preciado,ec ECU,MO,27,1997,15,14,1232,78.67,38.4,26.05,42.29,45.47,44.54,35.22,70.51,14.67,15.42,14.26,14.22,26.35,23.95,24.7,21.86,53.41,32.15,33.61,36.41,27.81,40.01,59.32,14.3,82.11,14.3,68.6,55.65,54.68,72.72,21.63,83.5,55.16,41.28,63.17,32.19,47.12,66.54,57.67,18.94,60.63,16.62,17.07,48.32,84.09,19.09,79.83,81.06,37.72,82.11,65.57,89.86,22.94,59.36,36.45,68.6,13.44,53.41,50.97,29.19,96.11,5.01,93.0,52.62,50.45,18.3,83.83,36.6,75.15,34.99,61.15,38.51,83.12,53.85,94.8,87.43,21.41,19.46,31.36,42.44,64.45,56.47
Adrian Bajrami,al ALB,DF,22,2002,1,0,12,33.87,12.76,9.04,19.13,49.59,49.51,5.7,23.43,90.87,98.02,48.69,36.8,95.47,97.62,94.59,99.39,34.51,16.74,11.57,11.22,3.34,13.46,25.61,2.97,7.18,2.97,99.68,3.02,4.56,4.71,7.62,23.05,5.2,3.23,93.17,4.45,4.91,2.27,68.75,95.9,1.89,0.64,99.48,77.97,6.19,95.9,8.69,13.43,99.07,7.18,99.71,27.97,93.92,0.26,99.07,99.68,87.7,56.89,52.91,95.73,7.03,68.69,47.97,59.88,54.27,2.21,4.1,95.81,2.67,0.44,99.42,5.7,4.65,3.66,64.07,4.1,8.84,97.44,37.5,11.37,3.66,13.43
Adrian Blake,eng ENG,MO,19,2005,17,2,468,94.87,44.54,85.82,85.67,45.47,44.54,94.69,94.31,46.71,45.17,43.19,45.17,54.0,56.1,59.36,51.87,93.08,96.56,96.22,88.55,36.94,91.58,76.31,56.32,70.96,56.32,76.72,89.37,79.64,95.36,33.94,87.5,86.9,50.6,85.89,85.07,48.24,16.39,57.67,52.17,38.96,80.16,17.93,74.44,76.65,52.25,65.27,63.51,55.24,70.96,66.43,80.65,48.54,64.22,46.86,76.72,40.61,53.41,50.97,67.48,77.62,83.42,43.82,52.62,50.45,86.0,6.18,89.33,5.5,58.87,76.46,95.66,85.33,83.61,98.35,6.18,46.89,38.17,38.51,69.01,74.1,45.21
Adrian Rus,ro ROU,DF,28,1996,25,14,1239,93.92,82.03,39.51,63.84,99.62,99.48,79.48,23.43,41.51,59.59,21.66,25.73,53.52,70.17,86.42,89.01,34.51,68.55,78.72,82.76,60.73,79.74,83.84,62.59,64.91,62.59,59.71,80.87,68.81,79.56,81.77,71.16,57.35,53.69,48.55,24.94,41.37,80.61,68.75,64.01,43.6,47.33,50.93,74.53,60.9,63.81,46.4,30.76,21.92,64.91,52.65,65.38,21.54,86.8,21.98,59.71,6.02,56.89,52.91,6.63,40.81,26.16,47.97,59.88,54.27,30.03,74.48,52.38,65.87,37.33,57.99,75.81,73.17,64.1,92.21,80.29,13.2,12.79,11.42,57.56,34.91,27.73
Adrian Wibowo,us USA,FW,19-183,2006,2,0,18,17.79,8.08,6.77,10.28,40.98,38.72,6.08,19.42,93.36,89.6,88.72,91.42,88.97,81.89,11.34,8.15,28.2,12.22,11.84,9.59,9.27,13.78,32.64,94.74,8.02,94.74,3.51,8.96,12.59,21.3,14.29,18.36,16.23,9.09,87.72,10.96,18.05,9.52,54.39,92.61,9.65,4.07,96.68,84.71,5.14,92.61,89.54,11.03,83.15,8.02,9.4,12.66,3.07,3.32,84.02,3.51,79.95,52.51,50.81,1.38,8.21,85.4,41.17,51.5,50.81,97.62,7.71,3.63,88.53,2.44,6.58,6.08,4.64,11.09,62.22,7.71,96.49,42.11,96.49,11.34,11.09,11.03
Adrian Šemper,hr CRO,GK,26,1998,36,36,3240,50.0,49.64,48.34,49.53,50.0,50.0,47.27,40.4,45.97,57.35,17.54,17.3,35.07,35.66,91.0,83.65,48.22,45.5,45.38,79.62,73.1,85.07,50.12,84.36,49.76,84.36,49.29,36.37,40.17,36.49,49.64,50.0,37.56,28.44,66.23,43.96,45.85,24.17,54.15,50.0,18.13,48.93,85.07,46.09,48.22,50.0,85.19,86.49,55.92,49.76,48.82,49.41,63.27,52.96,51.9,49.29,45.73,52.01,50.47,59.83,67.06,50.24,50.12,57.23,53.44,27.49,82.35,62.44,77.73,64.69,83.53,44.79,81.99,36.49,50.36,76.18,31.16,68.25,41.47,66.35,36.49,93.48
Adriano,br BRA,MF,24,1999,32,31,2630,30.26,36.8,26.1,44.16,48.38,47.98,42.02,57.24,47.68,38.78,43.7,38.48,59.44,54.4,40.71,35.79,66.66,66.05,41.69,41.23,54.61,33.16,49.54,35.64,41.17,35.64,26.01,22.16,19.8,22.74,45.72,36.8,33.13,23.01,73.35,32.7,30.78,55.23,27.81,25.98,60.21,51.68,47.92,17.45,28.85,25.98,64.33,66.26,35.91,41.17,39.43,43.89,80.81,58.5,42.67,26.01,37.41,8.04,52.08,45.9,30.1,24.21,46.97,9.02,51.22,63.75,34.08,61.0,30.72,78.39,19.28,43.09,22.92,21.73,19.22,42.3,71.15,66.35,64.15,56.39,37.96,54.58
Adriano Bertaccini,be BEL,MO,23,2000,27,26,2221,95.96,94.27,88.85,87.13,95.7,94.05,42.63,64.03,17.89,14.15,12.95,12.95,27.4,24.06,44.39,30.43,49.66,21.86,16.17,15.83,19.69,26.91,37.69,21.26,61.26,21.26,38.47,21.56,21.74,45.32,21.15,41.32,25.71,34.81,47.34,28.29,28.67,51.68,57.67,14.97,50.49,47.27,20.13,24.18,81.89,14.67,71.11,78.41,42.22,61.26,58.46,69.72,60.63,40.19,18.71,38.47,22.98,53.41,50.97,62.31,36.79,14.33,43.82,52.62,50.45,37.69,59.06,57.07,47.23,54.79,32.3,45.02,67.33,20.62,78.93,71.71,40.34,17.22,35.1,86.34,21.33,70.73
Adriano Martins,br BRA,DF,28-109,1997,5,5,360,33.87,69.36,76.05,19.13,49.59,49.51,49.68,86.86,59.13,46.92,34.88,32.97,70.17,65.32,65.29,26.54,34.51,16.74,11.57,11.22,11.77,13.46,25.61,13.2,7.18,13.2,8.81,32.47,31.92,33.34,24.8,83.98,42.65,17.47,93.17,40.29,79.01,85.38,68.75,44.24,88.75,87.41,22.33,15.55,42.09,44.24,8.69,13.43,57.91,7.18,9.24,27.97,93.92,46.95,51.19,8.81,34.56,56.89,52.91,69.22,20.76,4.85,47.97,59.88,54.27,30.93,75.2,3.87,90.03,87.03,7.47,57.33,24.04,36.45,21.22,25.06,83.66,62.97,78.72,96.8,88.17,13.43
Adriel Fernández,bo BOL,FW,29-119,1996,1,0,3,17.79,8.08,6.77,10.28,40.98,38.72,6.08,19.42,98.37,98.43,99.37,99.0,3.45,2.94,11.34,8.15,28.2,12.22,11.84,9.59,9.27,13.78,32.64,99.87,8.02,99.87,3.51,8.96,12.59,21.3,14.29,18.36,16.23,9.09,87.72,10.96,18.05,9.52,0.13,96.24,9.65,4.07,98.62,91.67,5.14,96.24,5.83,11.03,83.15,8.02,9.4,12.66,95.68,92.98,98.93,3.51,79.95,52.51,50.81,93.42,8.21,85.4,41.17,51.5,50.81,5.39,7.71,94.61,3.95,96.62,91.54,6.08,4.64,11.09,62.22,7.71,38.47,96.43,3.45,11.34,11.09,11.03
Adrián Alcaraz,py PAR,MO,25-294,1999,6,1,218,88.4,72.31,81.81,33.68,45.47,44.54,16.06,74.81,21.26,40.49,31.66,49.18,12.13,21.44,52.92,40.04,24.33,21.86,38.14,13.36,33.35,67.93,78.78,20.1,48.8,20.1,55.76,25.15,21.74,77.32,8.05,15.08,9.32,44.84,19.8,73.39,82.56,75.9,57.67,47.68,91.47,73.5,21.63,75.15,95.66,47.68,83.94,82.34,39.15,48.8,71.03,63.85,35.63,96.03,26.09,55.76,83.16,53.41,50.97,51.68,8.87,25.75,99.63,52.62,50.45,93.6,92.44,25.15,85.22,78.93,42.4,21.22,92.07,13.74,87.35,90.31,4.12,8.61,6.29,82.3,11.23,53.59
Adrián Balboa,uy URU,FW,31-181,1994,19,5,635,87.84,91.98,88.47,77.82,40.98,38.72,69.11,19.42,8.96,19.3,18.92,25.19,10.03,12.34,28.95,39.91,28.2,30.45,30.89,20.93,33.21,53.7,32.64,43.17,22.81,43.17,33.15,80.45,86.34,56.45,64.54,95.86,59.34,58.58,33.33,38.72,48.62,65.98,54.39,27.13,71.43,18.8,25.94,45.05,88.97,27.19,49.0,39.6,23.93,22.81,19.05,36.47,74.75,31.64,18.3,33.15,11.22,52.51,50.81,9.9,55.95,34.4,41.17,51.5,50.81,27.57,79.32,19.17,78.88,62.41,28.2,61.97,76.38,77.69,45.93,57.89,6.64,16.92,14.04,28.7,75.0,31.95
Adrián Butzke,es ESP,FW,25,1999,10,5,484,17.79,57.96,88.22,64.66,40.98,38.72,83.21,77.07,46.24,46.99,44.36,51.88,37.22,42.29,69.11,63.72,83.33,47.68,55.01,64.1,69.67,13.78,32.64,71.49,35.03,71.49,34.59,51.38,47.81,21.3,84.52,18.36,67.67,54.45,48.31,33.08,88.1,72.93,54.39,42.61,70.93,24.87,73.37,27.38,52.07,42.73,19.86,11.03,31.95,35.03,66.17,30.89,56.02,69.05,44.61,34.59,14.91,52.51,50.81,42.67,35.34,64.85,41.17,51.5,50.81,14.91,86.47,48.06,73.43,67.23,38.22,83.21,32.02,55.08,9.84,90.73,34.96,23.25,28.07,66.6,56.52,11.03
Adrián Fernández,ar ARG,MF,24-060,2001,9,3,308,30.26,87.16,84.84,16.23,48.38,47.98,95.51,18.7,44.96,48.14,33.22,38.72,55.99,46.64,61.49,55.2,95.45,95.32,75.43,91.72,86.77,86.92,76.1,96.21,89.18,96.21,86.55,39.49,79.34,18.12,83.22,15.56,16.08,31.75,28.79,19.93,30.78,16.96,64.55,57.89,25.52,7.46,61.37,87.59,87.22,57.95,96.52,97.8,54.1,89.18,80.04,75.18,4.8,5.2,71.06,86.55,34.02,54.37,52.08,30.75,70.45,6.08,46.97,54.83,51.22,88.81,7.49,74.57,10.91,4.71,92.48,94.41,85.85,47.98,19.22,7.49,34.17,18.28,80.2,64.33,79.65,72.92
Adrián Guillermo Sánchez,ar ARG,MF,26-066,1999,18,18,1570,67.6,24.42,27.2,34.23,48.38,47.98,43.55,38.97,69.19,72.52,56.66,54.52,72.59,74.48,83.01,79.61,28.76,69.9,53.15,67.76,84.05,52.57,56.57,91.47,55.04,91.47,49.54,89.64,90.01,85.27,91.81,38.14,79.52,77.48,27.32,69.25,60.33,59.75,19.9,70.6,34.6,52.93,84.41,28.73,15.95,70.6,34.69,38.14,49.08,55.04,49.6,21.73,50.92,65.56,62.07,49.54,56.39,54.37,52.08,68.89,63.88,66.66,46.97,54.83,51.22,79.52,79.68,36.25,73.2,62.13,65.37,40.68,20.23,86.22,98.59,73.93,50.37,57.15,47.07,66.29,66.32,52.51
Adrián Martínez,ar ARG,FW,33-012,1992,18,18,1526,95.68,89.16,82.71,89.35,86.53,81.58,49.12,85.34,18.8,17.11,14.91,12.09,48.12,50.44,53.51,43.23,81.7,75.19,66.23,73.87,42.11,52.19,32.64,47.06,48.68,47.06,54.32,22.31,31.7,45.18,29.01,45.05,38.16,33.21,57.27,30.95,65.16,29.32,54.39,11.9,35.03,10.9,5.76,50.0,91.48,11.9,17.54,33.71,11.84,48.68,22.37,55.39,65.04,42.92,14.16,54.32,12.34,52.51,50.81,23.31,44.55,10.34,41.17,1.82,50.81,54.82,46.93,52.01,43.61,59.77,50.19,58.65,82.96,29.45,85.15,46.93,41.42,45.99,37.59,76.57,46.55,86.47
Adrián Marín,es ESP,DF,27,1997,10,8,711,33.87,12.76,9.04,19.13,49.59,49.51,82.53,99.07,89.71,93.08,93.66,93.84,75.76,82.15,73.26,81.1,96.92,84.3,92.12,78.49,97.62,80.9,72.85,96.83,49.68,96.83,61.98,75.93,32.76,77.18,83.02,23.05,63.9,76.57,15.84,52.01,84.1,36.16,68.75,91.4,15.47,47.06,95.64,69.77,15.17,91.45,66.4,63.98,86.25,49.68,55.23,73.43,73.55,34.16,87.03,61.98,87.7,56.89,52.91,38.92,20.76,14.48,47.97,59.88,54.27,85.29,49.71,78.87,36.16,58.75,73.6,90.35,53.84,45.99,64.07,83.78,48.81,69.74,38.78,45.78,11.34,45.81
Adrián Mora,mx MEX,DF,26,1997,15,8,762,33.87,69.36,62.24,57.15,49.59,49.51,21.6,68.05,19.8,17.33,28.08,27.09,27.79,20.87,23.05,43.75,89.1,48.52,11.57,28.49,18.11,13.46,25.61,13.84,16.83,13.84,34.97,88.87,93.95,95.67,48.78,65.58,89.42,71.8,76.25,73.75,92.56,71.89,13.37,20.64,84.3,73.02,11.22,14.36,47.38,20.64,33.43,36.86,19.88,16.83,22.7,27.97,76.19,86.8,22.79,34.97,63.92,56.89,52.91,36.16,28.2,68.69,47.97,59.88,54.27,56.42,85.84,16.25,86.77,83.58,11.54,26.22,27.73,91.98,21.22,63.6,36.69,41.4,51.86,14.27,93.84,58.37
Adrián Sporle,ar ARG,DF,30-006,1995,10,9,722,91.48,61.02,76.05,91.57,49.59,49.51,73.05,94.39,31.72,45.49,67.76,75.76,14.24,15.81,33.95,45.52,89.1,73.31,70.78,72.27,54.36,90.47,89.83,78.84,84.39,78.84,93.9,65.47,31.92,52.3,81.77,65.58,71.22,70.81,28.6,60.73,89.77,15.81,68.75,43.78,19.94,10.06,58.69,82.21,42.09,43.78,90.78,87.65,38.49,84.39,97.09,27.97,31.1,1.98,43.05,93.9,63.92,56.89,52.91,59.51,40.26,68.69,47.97,59.88,1.45,59.53,36.74,59.01,34.91,7.47,93.17,77.56,77.33,49.94,95.58,41.4,15.09,12.91,14.65,24.71,15.93,44.07
Adryelson,br BRA,DF,26,1998,7,6,542,95.17,69.36,81.08,95.81,49.59,49.51,31.8,23.43,81.08,78.49,64.59,67.38,88.66,88.37,48.17,38.72,34.51,48.52,40.49,52.53,61.02,41.57,25.61,78.6,28.28,78.6,29.04,28.17,25.67,63.75,7.62,23.05,62.38,29.56,93.17,27.18,33.23,92.73,68.75,82.15,76.31,72.97,88.84,39.42,67.85,82.15,26.89,44.07,92.27,28.28,39.01,27.97,63.17,86.8,84.45,29.04,87.7,56.89,52.91,95.73,53.08,68.69,47.97,59.88,54.27,20.73,61.02,13.26,74.56,74.65,42.59,29.53,47.53,41.95,96.37,28.66,75.15,32.09,75.17,62.27,90.93,94.91
Adson,br BRA,MO,24-286,2000,10,0,210,20.21,13.62,25.6,71.41,45.47,44.54,81.74,16.28,97.6,96.93,98.58,98.54,73.69,74.1,54.57,41.92,24.33,39.75,60.18,73.95,94.84,84.92,80.24,83.27,61.83,83.27,65.68,86.26,87.95,94.46,39.15,77.77,9.32,4.23,93.71,48.47,11.9,92.55,57.67,96.18,75.56,85.97,93.79,95.43,25.82,96.26,93.53,60.48,98.2,61.83,95.81,40.19,94.99,89.75,98.5,65.68,83.16,53.41,50.97,71.56,41.84,83.42,43.82,52.62,50.45,25.79,34.92,39.18,48.17,96.71,71.41,75.94,43.56,63.66,14.86,24.78,92.89,81.74,55.28,82.41,86.41,16.35
Afonso Assis,pt POR,MF,18,2006,1,0,14,30.26,11.12,7.37,16.23,48.38,47.98,4.86,18.7,7.95,6.3,4.95,13.29,40.68,23.72,5.01,3.61,28.76,12.04,9.47,8.95,4.28,9.96,22.52,3.67,6.82,3.67,4.61,4.71,6.17,7.4,7.09,15.56,6.78,4.95,92.76,6.63,8.19,5.9,64.55,3.09,5.75,87.1,3.94,1.71,7.95,3.09,6.02,9.29,3.85,6.82,7.43,21.73,94.93,92.45,6.42,4.61,86.58,54.37,52.08,1.96,6.75,66.66,46.97,54.83,51.22,3.36,7.49,94.19,4.06,96.18,2.2,4.86,5.78,5.26,62.84,7.49,30.41,3.79,96.94,5.01,5.26,9.29
Afonso Bastardo,pt POR,FW,19,2005,1,0,1,17.79,8.08,6.77,10.28,40.98,38.72,6.08,19.42,1.82,1.25,2.82,2.38,3.45,2.94,11.34,8.15,28.2,12.22,11.84,9.59,9.27,13.78,32.64,6.27,8.02,6.27,3.51,99.87,99.94,21.3,100.0,18.36,99.94,99.87,87.72,100.0,18.05,9.52,54.39,99.31,9.65,4.07,99.87,1.5,5.14,99.31,5.83,11.03,1.19,8.02,9.4,12.66,95.68,92.98,1.25,3.51,79.95,52.51,50.81,93.42,8.21,85.4,41.17,51.5,50.81,5.39,7.71,94.61,3.95,96.62,2.69,6.08,4.64,100.0,62.22,7.71,1.82,2.82,3.45,11.34,98.06,11.03
Afonso Freitas,pt POR,DF,24,2000,1,0,19,33.87,12.76,9.04,19.13,49.59,49.51,5.7,23.43,4.85,2.82,71.37,59.77,0.99,0.67,2.62,20.47,34.51,16.74,11.57,11.22,3.34,13.46,25.61,2.97,7.18,2.97,8.81,3.02,4.56,4.71,7.62,23.05,5.2,3.23,93.17,4.45,4.91,98.87,68.75,3.14,86.05,8.72,4.94,60.06,6.19,3.14,8.69,13.43,1.1,7.18,9.24,27.97,93.92,86.8,1.77,8.81,87.7,56.89,52.91,1.4,7.03,68.69,47.97,59.88,54.27,2.21,97.15,95.81,82.79,95.12,2.06,5.7,4.65,3.66,64.07,98.46,46.22,97.44,0.99,2.62,3.66,13.43
Afonso Patrão,pt POR,FW,17,2007,7,3,243,70.36,34.09,18.48,26.88,40.98,38.72,40.04,77.07,39.1,27.94,55.64,54.14,32.33,21.12,35.65,49.69,94.49,86.4,91.92,63.66,75.63,13.78,32.64,67.54,20.74,67.54,9.9,51.38,12.59,21.3,60.21,80.08,16.23,9.09,87.72,33.08,18.05,50.44,54.39,27.82,48.06,36.09,49.19,20.3,16.35,27.82,42.36,35.53,23.43,20.74,65.85,43.23,12.59,10.21,30.7,9.9,79.95,52.51,50.81,29.14,44.05,52.01,41.17,51.5,50.81,44.42,47.18,7.33,80.08,10.96,12.41,45.8,12.97,11.09,95.36,19.8,68.17,47.93,78.51,30.08,11.09,30.2
Afonso Rodrigues,pt POR,MO,21,2002,3,0,9,20.21,99.14,99.44,8.76,45.47,44.54,2.81,16.28,39.0,90.61,32.3,81.32,68.49,93.49,5.65,2.77,24.33,7.78,7.63,5.35,3.85,7.19,18.71,2.43,3.56,2.43,99.21,4.12,5.84,10.67,8.05,15.08,9.32,4.23,93.71,99.7,11.9,7.11,57.67,98.2,7.49,89.56,96.93,97.57,98.62,98.2,2.51,5.95,98.58,3.56,4.98,9.21,1.38,96.03,98.8,99.21,83.16,53.41,50.97,96.26,99.44,83.42,43.82,52.62,50.45,1.35,99.81,0.45,99.78,2.51,97.53,2.81,93.56,5.13,14.86,81.59,0.9,1.53,5.01,5.65,5.13,5.95
Agustin Bravo,ar ARG,MF,24-069,2001,3,2,198,30.26,11.12,7.37,16.23,48.38,47.98,4.86,18.7,17.05,11.4,4.89,3.73,51.31,44.68,45.6,53.76,28.76,12.04,9.47,8.95,4.28,9.96,22.52,3.67,6.82,3.67,4.61,9.66,6.17,25.31,7.09,15.56,6.78,4.95,92.76,36.46,8.19,98.72,0.31,15.31,99.08,98.35,1.96,1.71,7.95,15.4,18.7,9.29,11.64,6.82,7.43,21.73,87.81,92.45,15.04,4.61,15.56,54.37,52.08,27.84,93.06,66.66,46.97,54.83,51.22,16.05,96.64,32.15,92.51,91.84,2.2,4.86,5.78,5.26,62.84,92.91,46.55,51.93,70.32,37.87,5.26,9.29
Agustin Hausch,ar ARG,MO,22-059,2003,2,0,47,20.21,5.43,48.76,8.76,45.47,44.54,2.81,16.28,56.32,51.91,72.04,55.69,47.75,71.63,5.65,29.38,24.33,7.78,7.63,5.35,53.82,7.19,18.71,25.34,94.99,25.34,42.4,99.18,99.63,99.78,95.25,15.08,99.29,98.32,6.44,92.7,11.9,7.11,57.67,78.44,7.49,92.74,81.21,34.51,65.57,78.52,31.89,5.95,68.26,94.99,4.98,89.18,71.82,27.58,72.01,42.4,83.16,53.41,50.97,96.26,94.87,83.42,43.82,52.62,50.45,87.39,6.18,34.77,41.62,53.71,56.25,2.81,59.73,99.55,60.93,6.18,67.44,97.94,7.93,5.65,96.26,5.95
Agustin Ojeda,ar ARG,FW,21-030,2004,22,10,919,17.79,21.24,19.55,20.55,40.98,38.72,67.17,79.07,90.85,88.6,93.36,92.86,88.47,87.09,83.77,83.46,68.48,75.19,77.63,72.24,92.11,76.19,74.25,84.09,93.11,84.09,86.97,86.84,91.48,90.91,89.41,69.61,91.17,86.97,21.43,62.47,93.61,65.41,2.63,85.59,89.22,89.97,81.45,84.46,68.11,85.59,80.83,77.88,86.97,93.11,90.48,92.86,77.63,49.94,86.84,86.97,79.95,52.51,50.81,61.03,42.54,50.25,91.85,51.5,50.81,90.1,27.63,81.14,16.92,75.06,88.6,69.74,82.58,90.85,9.84,65.04,84.09,79.39,73.93,54.51,84.21,51.5
Agustín Alaniz,uy URU,MO,23-064,2002,16,11,1031,60.7,47.64,59.96,52.06,45.47,44.54,19.46,55.76,19.87,18.86,23.35,22.38,20.73,17.81,20.73,37.99,73.09,71.52,71.15,22.9,29.23,24.63,42.1,27.88,70.66,27.88,42.55,56.47,64.9,35.48,73.76,69.72,27.54,43.6,35.89,76.38,61.98,30.58,57.67,24.29,23.73,20.66,25.22,47.01,42.22,24.33,68.11,53.26,23.28,70.66,71.97,79.72,22.19,34.02,19.46,42.55,58.94,53.41,50.97,44.09,42.55,30.05,43.82,52.62,50.45,35.52,17.48,47.53,35.33,25.11,40.34,21.59,43.56,47.46,69.8,13.77,28.11,27.21,34.96,13.55,41.54,27.47
Agustín Almendra,ar ARG,MF,25-158,2000,19,18,1244,70.17,56.72,72.07,65.77,48.38,47.98,62.74,40.37,31.97,35.91,18.22,18.4,35.57,39.12,82.37,83.19,28.76,58.1,53.15,59.29,89.39,77.57,49.54,82.09,24.51,82.09,30.96,38.94,52.72,33.86,60.54,43.67,30.72,33.92,49.45,55.29,81.91,30.87,64.55,26.71,24.08,12.78,55.56,41.29,30.29,26.77,23.17,29.34,22.62,24.51,32.7,21.73,66.66,84.17,25.0,30.96,46.27,54.37,52.08,54.77,39.18,66.66,46.97,54.83,51.22,56.6,26.44,70.72,21.7,82.85,38.08,58.62,41.35,40.1,77.78,38.57,26.34,21.58,27.2,54.49,60.94,60.88
Agustín Auzmendi,ar ARG,FW,28-168,1997,8,3,329,59.84,77.76,90.98,57.46,40.98,38.72,75.94,19.42,26.44,37.72,31.83,40.04,15.91,39.29,47.74,26.19,28.2,12.22,11.84,31.02,61.65,13.78,32.64,60.78,8.02,60.78,40.54,56.33,75.44,70.86,73.18,18.36,16.23,57.46,19.24,47.87,18.05,83.08,54.39,33.71,23.31,34.9,34.96,48.31,81.08,33.96,15.23,28.51,8.52,8.02,35.46,12.66,51.32,72.74,28.82,40.54,79.95,52.51,50.81,85.4,43.17,4.76,41.17,51.5,50.81,42.54,92.42,13.03,90.85,66.1,34.4,69.17,50.81,59.15,28.38,76.94,16.23,19.24,9.52,95.99,56.52,76.07
Agustín Bouzat,ar ARG,MF,31-113,1994,22,21,1840,30.26,43.98,37.78,59.41,48.38,47.98,67.45,69.96,55.38,67.02,56.78,61.16,56.42,65.16,54.86,71.18,74.57,69.9,53.15,69.1,80.56,46.82,46.82,79.43,80.17,79.43,48.78,87.13,79.86,76.71,89.09,75.4,68.18,78.97,16.6,85.15,71.76,55.84,22.65,67.91,44.83,53.45,72.25,53.73,46.7,67.91,73.29,75.61,55.62,80.17,61.4,75.18,63.48,41.93,54.58,48.78,26.89,54.37,52.08,30.2,85.36,66.66,46.97,54.83,51.22,77.63,48.69,18.98,65.95,57.46,60.94,67.11,44.65,74.48,19.22,26.34,24.11,29.86,24.82,27.51,29.89,55.99
