Player,Nation,Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xAG),Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes.1,Progressive Runs,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Progressive Carries.1,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Rory Holden,nir NIR,MO,26,1997,6,5,431,86.14,60.35,22.79,31.28,45.87,44.57,32.64,42.76,50.11,48.36,46.44,49.21,41.29,44.68,77.43,56.56,24.66,43.61,58.09,29.19,21.04,31.17,76.3,18.72,12.33,18.72,10.58,76.07,75.51,79.41,84.28,42.7,74.1,54.02,59.84,46.04,69.8,90.5,61.09,37.1,89.65,90.05,61.65,7.13,7.81,37.33,28.73,38.46,54.41,12.33,29.47,9.73,66.46,28.96,34.56,10.58,83.37,53.34,51.47,80.83,76.13,82.86,43.16,52.55,50.23,69.74,66.86,42.02,61.09,50.9,6.0,31.79,6.56,74.21,89.71,65.5,53.0,29.52,28.0,91.06,74.66,61.76
Ross Barkley,eng ENG,MF,30,1993,26,3,684,98.44,92.53,92.1,91.63,47.85,47.26,67.04,83.03,81.59,80.18,85.85,88.98,81.78,78.77,36.43,27.91,77.56,58.91,51.06,75.68,76.04,60.75,23.1,77.95,74.67,77.95,33.58,60.09,18.14,58.13,80.38,15.25,84.4,73.69,48.05,87.57,81.31,35.22,69.47,80.38,72.05,58.64,81.86,69.74,82.21,80.38,76.43,91.95,78.81,74.67,88.12,68.65,53.09,16.11,80.02,33.58,8.95,54.93,52.5,45.97,19.0,67.47,46.09,56.33,51.13,91.52,60.2,76.0,38.47,33.74,49.92,71.19,73.65,51.56,93.51,87.65,69.12,33.66,75.06,67.79,24.71,92.96
Ross McCausland,nir NIR,MO,21,2003,7,0,190,88.18,50.4,28.62,34.39,45.87,44.57,20.76,96.1,59.05,51.02,71.89,71.27,25.34,19.4,73.02,67.02,24.66,8.37,7.07,5.94,79.19,23.19,19.51,35.75,52.71,35.75,6.28,90.89,95.76,96.83,80.09,14.2,79.19,84.39,15.89,6.17,84.95,97.62,61.09,53.05,75.17,96.95,53.51,10.41,37.27,53.17,68.38,86.93,44.0,52.71,25.23,9.73,92.42,88.12,39.99,6.28,13.35,53.34,51.47,8.09,50.23,20.25,43.16,52.55,50.23,60.92,7.98,85.86,6.96,95.7,7.69,41.18,17.36,92.31,93.55,7.98,73.87,68.1,54.81,76.02,82.92,90.38
Ross Stewart,sct SCO,FW,28,1996,12,4,389,52.22,44.33,45.16,32.02,40.8,39.0,23.32,20.28,49.75,50.9,37.19,37.6,69.38,66.01,13.79,19.79,28.57,13.14,26.85,11.17,30.71,34.73,31.53,18.23,31.2,18.23,10.34,75.94,80.05,65.19,46.63,95.48,84.4,85.39,14.04,60.51,58.54,89.16,56.16,44.17,92.28,80.38,33.74,37.44,34.48,44.5,29.47,52.22,24.47,31.2,10.1,66.75,76.03,22.09,43.68,10.34,26.35,53.12,51.23,32.84,70.77,63.3,40.15,51.31,50.41,16.83,80.95,11.74,84.24,55.58,8.87,21.59,32.92,82.51,46.8,51.56,47.95,36.12,66.67,13.79,62.23,90.48
Ross Sykes,eng ENG,DF,25,1999,8,5,466,95.24,98.55,99.39,99.24,49.62,49.54,65.47,23.93,27.71,44.47,30.56,30.41,22.75,30.72,78.2,94.74,34.49,72.64,84.68,70.05,60.59,67.19,87.92,41.23,66.35,41.23,55.56,69.28,46.19,64.33,75.8,73.06,68.6,60.06,47.18,62.42,94.59,71.38,73.32,54.99,50.04,50.84,56.78,58.84,97.18,54.99,53.77,65.66,24.05,66.35,78.51,28.28,28.39,87.69,19.82,55.56,5.79,56.55,53.01,49.16,31.48,68.52,47.56,61.36,54.76,96.34,97.64,60.14,93.45,47.98,48.7,60.9,93.1,57.36,48.29,95.66,9.68,45.43,10.52,18.52,30.41,83.31
Rostand Ndjiki,cm CMR,FW,20,2004,4,2,146,18.97,18.8,14.37,11.9,40.8,39.0,42.12,20.28,11.49,15.19,25.62,21.18,12.81,12.64,13.79,9.36,28.57,41.54,47.87,70.61,11.49,61.33,96.8,8.05,28.41,8.05,26.77,44.58,13.3,86.7,15.6,18.88,17.49,9.85,87.44,86.45,18.88,77.34,56.16,37.68,72.99,33.74,55.42,36.45,19.46,37.68,70.11,48.85,44.17,28.41,38.34,51.97,3.94,92.53,36.12,26.77,78.65,53.12,51.23,26.85,52.22,32.35,40.15,51.31,50.41,74.47,63.96,68.8,40.56,10.84,17.57,35.88,28.16,11.9,10.59,92.12,16.34,46.8,21.02,13.79,11.9,29.31
Roy Revivo,il ISR,DF,21,2003,3,3,270,34.15,50.53,72.94,90.85,49.62,49.54,50.04,23.93,18.67,17.76,26.41,37.92,19.36,19.55,49.81,13.95,34.49,55.3,50.38,52.9,46.53,54.54,25.65,35.4,74.92,35.4,68.83,85.37,90.97,52.29,94.59,87.54,88.26,71.07,71.3,88.8,22.14,70.77,73.32,22.41,38.3,26.56,39.29,60.02,6.17,22.41,83.16,61.01,7.89,74.92,77.71,28.28,26.64,9.15,22.45,68.83,86.47,56.55,53.01,72.07,75.5,68.52,47.56,61.36,54.76,25.84,22.07,57.81,25.15,16.01,63.57,46.07,12.46,90.74,20.66,22.33,30.18,5.3,23.51,97.79,93.98,29.57
Ruben Aguilar,fr FRA,MF,31,1993,16,13,1124,70.17,53.09,50.55,54.61,47.85,47.26,51.29,84.01,87.8,89.84,95.07,96.09,52.19,61.49,53.24,46.72,83.15,81.47,69.35,56.45,57.97,90.38,89.21,81.98,85.73,81.98,93.12,75.45,65.25,79.87,60.28,79.36,92.1,87.1,30.49,88.15,60.56,61.42,69.47,90.07,45.9,87.57,68.41,89.99,79.79,90.07,63.72,62.0,81.86,85.73,76.51,79.12,37.84,69.31,81.67,93.12,26.7,54.93,52.5,57.51,59.7,3.44,46.09,56.33,51.13,84.13,53.28,31.51,61.34,53.91,94.14,57.62,85.22,82.13,82.6,40.11,46.99,47.93,21.74,63.88,64.54,48.44
Ruben Loftus-Cheek,eng ENG,MF,28,1996,25,14,1318,29.87,58.05,42.49,58.91,47.85,47.26,66.3,50.55,48.12,34.25,59.38,57.39,48.94,38.23,35.11,16.81,28.62,76.27,45.19,67.01,54.03,40.3,63.37,50.51,84.68,50.51,57.66,32.29,23.34,27.21,45.9,70.99,23.3,15.25,79.91,14.43,16.5,48.63,69.47,29.16,35.07,22.44,50.51,42.92,73.14,29.16,67.94,71.58,51.45,84.68,68.14,87.88,25.14,64.7,59.89,57.66,47.5,54.93,52.5,29.98,88.55,67.47,46.09,56.33,51.13,27.56,81.9,48.48,70.91,40.7,58.8,64.54,68.96,20.68,18.57,85.46,88.58,59.23,85.46,93.04,30.41,59.7
Ruben Vargas,ch SUI,MO,25,1998,19,12,976,56.05,64.71,68.83,40.55,45.87,44.57,83.77,52.94,61.09,63.24,52.83,48.87,67.82,71.72,76.47,77.88,56.62,56.56,73.76,75.17,51.36,67.08,83.65,39.54,75.85,39.54,75.45,21.32,24.38,25.06,50.85,30.6,34.28,37.27,51.58,52.04,55.66,67.65,9.05,67.19,53.68,52.15,61.09,73.87,59.45,67.42,76.24,70.7,54.86,75.85,54.69,68.5,12.33,61.65,65.16,75.45,25.28,53.34,51.47,37.5,35.41,38.35,43.16,52.55,50.23,57.64,62.73,60.86,49.15,21.89,72.17,82.13,67.19,24.94,40.84,76.36,46.49,56.67,38.91,51.13,29.36,47.91
Ruben van Bommel,nl NED,FW,19,2004,5,5,313,94.25,97.04,95.4,96.55,40.8,39.0,88.51,20.28,85.71,86.21,78.98,83.91,92.94,94.25,82.92,62.4,28.57,64.12,87.68,80.05,94.58,59.36,31.53,93.84,81.44,93.84,70.28,68.72,87.44,21.18,93.35,18.88,88.67,77.18,35.63,52.79,96.39,45.89,56.16,86.54,27.01,52.46,93.43,76.68,73.56,86.54,75.62,77.59,76.35,81.44,70.44,94.42,65.6,84.73,84.07,70.28,6.73,53.12,51.23,22.82,18.64,85.55,40.15,51.31,50.41,82.27,26.27,83.25,15.76,84.73,79.15,83.17,81.61,87.85,42.2,45.48,65.19,39.41,58.7,95.24,95.07,63.55
Rubén García,es ESP,MO,31,1993,36,30,2413,57.81,31.84,15.72,27.71,45.87,44.57,76.19,72.91,81.56,84.5,71.27,72.51,78.62,78.9,95.19,93.21,75.9,53.73,71.21,78.73,79.64,60.58,86.43,74.38,24.83,74.38,45.59,70.93,71.1,74.43,69.46,69.23,80.09,80.43,20.76,80.15,64.14,77.49,18.27,79.52,65.72,72.45,77.71,69.17,26.64,79.64,16.63,20.14,62.44,24.83,57.64,36.43,82.13,79.52,72.12,45.59,62.84,53.34,51.47,44.57,38.8,28.17,89.08,52.55,50.23,68.72,66.86,44.97,58.77,86.88,48.53,75.34,37.05,75.62,85.46,68.78,52.04,52.71,58.09,64.48,54.52,33.37
Rubén Peña,es ESP,MO,33,1991,25,7,775,19.34,21.15,20.25,26.75,45.87,44.57,43.61,33.2,42.31,63.57,34.45,40.05,56.05,78.9,63.29,73.42,24.66,31.22,34.79,64.48,68.27,60.58,90.16,54.81,44.12,54.81,58.03,48.64,32.3,51.64,31.22,84.11,53.68,91.06,4.86,75.79,74.77,81.56,61.09,62.56,78.17,69.12,54.86,63.91,22.12,62.56,57.35,53.34,46.04,44.12,39.48,35.35,28.0,51.58,46.83,58.03,52.55,53.34,51.47,42.25,21.55,82.86,97.12,52.55,50.23,47.17,58.88,34.33,61.54,36.37,54.3,39.76,33.37,40.1,13.91,43.21,5.77,21.44,7.92,29.98,14.71,39.59
Rudy Matondo,fr FRA,MF,16,2008,5,0,66,29.87,11.34,7.39,16.18,47.85,47.26,5.36,19.47,29.95,16.38,24.71,19.08,62.47,45.74,5.28,3.95,28.62,12.63,9.97,8.99,4.65,10.36,23.1,26.08,59.46,26.08,34.36,24.35,62.59,79.87,7.74,15.25,7.62,29.16,21.54,6.14,7.9,83.54,69.47,8.21,61.14,17.32,31.67,12.43,6.14,8.21,53.67,9.66,50.39,59.46,7.74,20.09,45.43,92.26,26.43,34.36,2.35,54.93,52.5,2.42,97.19,67.47,46.09,56.33,51.13,11.18,8.56,94.06,4.57,75.72,24.47,5.36,5.0,25.57,61.3,8.56,95.07,68.41,97.46,5.28,38.78,9.66
Rui Filipe Cunha Correia,pt POR,MF,29,1995,5,2,237,29.87,73.96,92.57,96.4,47.85,47.26,45.5,19.47,26.15,35.11,37.37,45.58,19.55,19.62,51.95,67.04,28.62,81.47,69.35,49.34,18.76,77.21,84.17,24.04,50.82,24.04,44.21,9.77,6.37,21.66,7.74,15.25,7.62,22.01,33.07,92.73,83.82,33.54,69.47,43.71,82.45,16.58,44.21,77.48,77.95,43.71,59.03,64.54,39.41,50.82,71.27,77.52,14.35,26.47,40.34,44.21,4.81,54.93,52.5,12.74,82.84,67.47,46.09,56.33,51.13,66.5,80.77,37.02,73.53,18.14,30.81,39.13,79.12,5.24,18.57,77.83,14.46,13.84,22.28,28.62,5.24,64.7
Rui Modesto,ao ANG,MF,24,1999,20,4,608,29.87,58.05,25.45,62.74,47.85,47.26,82.29,74.32,42.3,52.07,67.2,67.24,24.0,34.87,48.63,65.44,81.39,73.26,51.06,91.91,31.82,66.07,95.35,37.37,82.88,37.37,88.9,65.68,80.02,34.87,80.84,82.64,61.18,27.72,83.07,71.54,67.63,63.84,69.47,52.38,24.04,34.83,30.84,85.38,73.89,52.38,47.11,42.3,27.56,82.88,43.04,87.41,46.6,71.5,35.38,88.9,57.58,54.93,52.5,38.04,35.89,17.01,46.09,56.33,51.13,28.58,79.59,11.14,85.5,61.85,85.38,81.78,80.02,72.17,18.57,44.8,22.91,54.42,9.77,26.11,95.23,38.23
Rui Patrício,pt POR,GK,36,1988,4,4,360,50.15,50.0,48.65,49.4,50.15,50.15,21.32,41.29,78.98,57.66,49.85,48.65,91.29,91.59,39.64,21.62,48.2,44.14,46.25,38.14,57.21,40.99,50.0,37.54,49.1,37.54,49.4,37.39,41.89,37.39,50.0,50.0,38.74,27.03,68.47,45.05,43.99,89.79,77.78,52.55,60.36,54.95,11.41,46.4,47.75,52.55,38.89,40.09,63.36,49.1,49.55,49.55,64.11,52.4,60.66,49.4,72.07,52.25,50.45,60.81,18.02,50.15,50.15,57.81,53.15,87.39,62.91,61.56,56.91,65.17,36.79,21.32,39.34,38.29,50.3,75.83,89.19,65.62,56.76,87.39,38.29,40.09
Rui Silva,pt POR,GK,30,1994,17,17,1530,50.15,50.0,48.65,49.4,50.15,50.15,87.84,41.29,69.67,53.75,57.36,56.46,82.28,81.08,29.73,27.33,48.2,91.74,46.25,93.54,44.29,40.99,50.0,37.54,49.1,37.54,49.4,37.39,41.89,37.39,50.0,50.0,38.74,63.81,24.62,97.3,43.99,38.89,77.78,50.45,37.09,53.15,23.42,46.4,47.75,50.45,38.89,40.09,56.91,49.1,49.55,49.55,14.41,52.4,50.45,49.4,32.58,52.25,50.45,6.01,68.62,50.15,50.15,3.9,53.15,73.57,48.65,61.56,44.89,16.07,36.79,84.38,39.34,38.29,50.3,75.83,74.77,65.62,87.09,53.45,38.29,40.09
Runar Espejord,no NOR,FW,28,1996,3,0,19,18.97,76.52,93.76,11.9,40.8,39.0,7.8,20.28,12.56,34.73,9.85,29.23,5.25,31.53,99.1,94.25,28.57,13.14,12.07,11.17,11.49,13.22,31.53,8.05,8.87,8.05,4.27,9.69,13.3,21.18,15.6,18.88,17.49,97.87,0.99,98.19,18.88,98.52,56.16,47.95,99.01,93.76,81.2,4.19,61.17,47.95,7.22,11.74,4.43,8.87,10.1,13.55,93.6,92.53,21.26,4.27,78.65,53.12,51.23,91.95,8.62,85.55,40.15,51.31,50.41,5.58,98.36,2.63,98.19,95.48,3.37,7.8,34.07,11.9,10.59,58.78,6.24,6.57,5.25,95.24,11.9,11.74
Ruslan Malinovskyi,ua UKR,MO,31,1993,9,4,383,19.34,14.82,55.77,53.34,45.87,44.57,77.6,75.17,89.71,87.56,83.54,83.48,91.18,90.38,94.46,88.57,95.93,94.74,68.33,80.94,97.06,90.67,19.51,96.95,9.95,96.95,6.0,90.55,91.86,82.3,94.8,45.87,63.86,51.75,54.92,20.59,29.19,62.78,61.09,83.37,74.55,88.8,93.44,22.74,2.77,83.37,10.35,30.71,84.16,9.95,70.76,9.73,74.83,63.12,78.05,6.0,13.35,53.34,51.47,17.14,39.82,82.86,43.16,52.55,50.23,44.17,79.47,43.95,70.14,74.38,19.46,77.71,8.14,84.73,13.91,86.09,83.6,66.18,79.58,78.05,78.96,95.14
Ruslan Neshcheret,ua UKR,GK,22,2002,3,3,270,50.15,50.0,48.65,49.4,50.15,50.15,21.32,41.29,77.18,74.17,17.57,16.52,85.74,85.29,81.68,64.26,48.2,44.14,46.25,38.14,40.69,40.99,50.0,37.54,49.1,37.54,49.4,37.39,41.89,37.39,50.0,50.0,38.74,27.03,68.47,45.05,43.99,24.92,77.78,72.97,87.69,74.47,49.85,46.4,47.75,72.97,38.89,40.09,70.72,49.1,49.55,49.55,64.11,52.4,67.72,49.4,72.07,52.25,50.45,60.81,18.02,50.15,50.15,57.81,53.15,17.12,15.32,61.56,14.41,65.17,36.79,21.32,39.34,38.29,50.3,15.32,63.36,65.62,87.09,70.87,38.29,40.09
Rwan,br BRA,MO,23,2001,8,6,521,19.34,50.4,54.24,38.97,45.87,44.57,30.66,61.31,28.05,24.77,25.74,23.98,33.03,32.3,42.99,37.84,72.4,88.8,54.3,48.02,53.45,53.9,70.81,32.35,24.83,32.35,10.29,48.3,6.67,40.05,47.62,80.43,32.18,50.4,32.24,62.73,42.14,59.67,61.09,31.45,51.3,21.04,74.1,14.08,35.35,31.45,65.67,73.02,25.68,24.83,51.13,21.27,16.91,52.15,31.39,10.29,42.99,53.34,51.47,17.65,89.08,17.53,43.16,52.55,50.23,34.22,94.51,15.38,91.4,25.68,8.48,34.11,31.9,13.35,13.91,87.9,42.99,32.35,37.44,67.65,11.76,69.46
Ryan Brobbel,nir NIR,MO,31,1993,5,4,306,19.34,23.59,20.93,23.7,45.87,44.57,67.65,95.48,76.58,82.35,46.78,39.76,85.86,88.69,98.08,97.51,97.57,50.28,65.38,86.82,83.99,45.53,85.75,73.36,34.62,73.36,27.83,23.7,32.98,64.08,26.64,14.2,27.26,24.32,61.82,27.38,35.75,40.78,1.36,72.4,52.15,78.0,84.11,39.82,10.75,72.4,59.22,54.24,66.8,34.62,48.13,9.73,88.63,85.07,63.01,27.83,83.37,53.34,51.47,69.85,40.89,82.86,43.16,52.55,50.23,72.57,48.3,81.0,26.02,92.76,35.8,76.58,11.54,27.15,13.91,81.28,36.93,67.53,49.32,59.5,49.21,38.46
Ryan Christie,sct SCO,MF,29,1995,29,27,2117,71.97,62.98,73.06,80.61,47.85,47.26,85.07,81.94,46.83,48.71,37.76,35.26,60.63,57.0,70.72,79.4,77.56,81.47,75.61,87.02,80.88,85.93,72.75,80.88,62.04,80.88,43.43,63.37,64.11,49.3,73.26,70.99,68.3,79.01,16.07,85.07,73.26,71.11,17.75,55.51,71.74,32.6,63.96,61.92,71.34,55.51,72.91,75.37,54.5,62.04,77.01,75.06,24.47,31.31,41.59,43.43,19.35,54.93,52.5,23.22,64.07,32.13,46.09,56.33,51.13,92.46,55.79,35.11,59.54,27.01,55.28,85.5,76.47,65.6,75.8,44.68,41.4,47.07,60.4,31.82,42.69,59.03
Ryan Flamingo,nl NED,DF,21,2002,11,10,858,98.17,96.68,76.79,89.52,49.62,49.54,75.88,62.69,89.48,86.28,43.75,38.72,93.67,93.22,94.4,87.12,34.49,47.1,78.35,37.96,71.95,44.13,25.65,85.02,37.04,85.02,23.48,76.07,86.62,83.27,40.13,85.71,68.06,74.2,23.21,39.94,92.76,47.22,25.72,87.35,58.12,80.79,91.23,30.53,71.99,87.35,36.78,47.64,92.07,37.04,54.76,28.28,75.57,87.69,91.69,23.48,86.47,4.15,53.01,51.18,33.57,68.52,47.56,61.36,54.76,64.29,69.09,47.9,63.53,84.45,46.49,74.66,52.25,80.75,92.07,71.72,85.29,73.78,86.97,89.86,74.05,83.61
Ryan Fraser,sct SCO,MO,30,1994,8,4,306,19.34,5.49,6.33,23.7,45.87,44.57,13.29,15.16,47.91,44.46,49.43,34.22,55.88,63.24,31.84,53.28,24.66,19.34,15.67,19.8,22.51,17.14,19.51,35.07,66.74,35.07,36.2,64.65,32.98,64.08,88.4,14.2,86.82,68.16,61.82,14.54,35.75,95.08,61.09,27.15,97.29,95.36,24.1,5.88,8.03,27.15,9.84,26.36,27.09,66.74,48.13,43.61,88.63,85.07,36.82,36.2,83.37,1.13,51.47,89.59,40.89,36.76,43.16,0.34,50.23,21.38,48.3,67.87,35.46,92.76,40.21,11.2,6.22,64.59,60.41,62.44,54.19,94.34,25.45,17.65,52.66,93.55
Ryan Gravenberch,nl NED,MF,22,2002,46,46,3943,29.87,35.18,27.99,38.27,47.85,47.26,43.16,50.55,78.26,71.77,84.44,83.11,74.67,69.19,31.86,24.43,69.9,62.98,64.97,47.69,72.09,70.25,49.8,75.8,75.37,75.8,39.64,53.52,44.41,48.51,55.71,78.26,54.65,38.47,65.95,48.08,90.54,46.44,27.37,71.23,74.98,55.79,76.78,55.36,30.96,71.23,75.57,74.94,76.15,75.37,85.89,67.47,41.09,48.98,76.62,39.64,55.67,9.62,52.5,48.16,63.53,67.47,46.09,56.33,51.13,69.78,46.76,82.21,24.51,46.33,52.46,42.06,43.2,46.6,18.57,87.8,89.99,80.53,81.51,64.5,53.32,51.37
Ryan Manning,ie IRL,MF,28,1996,24,18,1462,29.87,28.93,28.58,33.82,47.85,47.26,77.33,57.35,56.57,62.63,61.3,56.57,50.27,54.03,68.3,83.11,63.92,89.25,85.03,92.14,27.83,57.23,89.44,16.03,37.26,16.03,77.13,38.0,44.41,61.92,35.5,36.04,48.01,38.47,60.99,55.94,61.18,85.3,69.47,58.33,87.29,70.37,31.08,77.56,54.57,58.33,76.15,60.01,49.34,37.26,38.66,67.47,60.09,78.3,49.73,77.13,62.67,54.93,52.5,54.85,84.36,67.47,46.09,56.33,51.13,31.55,60.2,83.03,31.16,76.0,60.63,75.14,61.42,43.63,18.57,93.51,33.07,77.33,31.74,24.94,64.54,29.24
Ryan Sessegnon,eng ENG,MO,24,2000,16,7,580,93.83,64.71,58.43,85.46,45.87,44.57,72.4,85.8,71.04,68.16,80.15,80.54,63.12,60.41,44.91,36.93,89.48,67.42,71.21,80.15,78.34,56.39,67.59,61.09,63.29,61.09,83.54,97.62,93.72,94.91,95.64,90.44,90.5,93.04,9.9,94.12,56.5,95.59,61.09,82.35,91.69,96.27,61.99,67.53,94.29,82.35,59.56,55.6,57.81,63.29,72.96,81.11,26.36,59.45,59.5,83.54,44.91,53.34,51.47,6.33,15.78,52.49,43.16,52.55,50.23,70.93,72.85,35.29,68.44,39.48,80.32,75.68,91.63,93.5,93.78,65.72,69.68,63.01,57.69,74.21,39.2,43.44
Ryan Trevitt,eng ENG,MF,21,2003,1,0,4,29.87,11.34,7.39,16.18,47.85,47.26,5.36,19.47,98.67,99.61,75.02,97.77,99.73,99.57,5.28,3.95,28.62,12.63,9.97,8.99,99.73,10.36,23.1,4.18,7.47,4.18,99.41,99.8,99.96,100.0,7.74,15.25,7.62,4.96,93.08,6.14,7.9,5.82,69.47,99.22,99.77,99.41,98.91,85.03,6.14,99.22,5.86,9.66,98.98,7.47,7.74,20.09,94.92,92.26,98.75,99.41,84.99,54.93,52.5,94.68,6.72,67.47,46.09,56.33,51.13,99.8,8.56,94.06,4.57,96.17,98.75,5.36,5.0,99.77,61.3,8.56,3.67,2.27,97.46,5.28,98.98,9.66
Ryan Yates,eng ENG,MF,26,1997,35,18,1915,71.97,73.96,77.37,75.06,47.85,47.26,40.81,50.55,26.66,22.4,35.14,33.42,25.96,21.93,25.57,21.66,61.96,50.2,23.1,55.0,32.84,24.43,23.1,20.56,36.79,20.56,20.48,48.79,40.38,70.68,38.43,46.44,43.32,44.88,46.52,82.92,69.35,84.95,31.7,26.9,82.06,47.46,28.73,45.19,70.72,26.9,33.39,40.7,12.28,36.79,41.01,42.49,55.32,42.92,16.81,20.48,12.24,54.93,52.5,10.09,90.07,5.2,46.09,56.33,51.13,53.79,90.42,26.78,85.03,55.24,12.12,40.07,47.26,39.37,45.11,82.1,53.44,42.61,49.02,50.08,33.78,60.95
Ryoya Morishita,jp JPN,MO,27,1997,9,9,801,78.28,85.63,62.73,68.67,45.87,44.57,24.1,44.23,42.99,40.38,37.56,31.84,49.32,47.06,44.91,51.58,61.37,50.28,49.6,22.34,61.03,41.12,45.08,55.09,42.31,55.09,34.11,16.23,31.17,21.49,39.93,31.62,22.34,30.2,47.12,41.91,40.67,72.0,61.09,34.16,80.43,80.09,54.47,14.25,41.23,34.16,55.03,59.62,55.77,42.31,16.74,64.65,50.45,86.14,46.44,34.11,33.43,53.34,51.47,74.72,30.2,44.85,43.16,52.55,50.23,58.09,30.03,86.37,12.84,74.72,37.5,24.66,41.23,23.25,49.89,69.12,47.0,55.54,52.04,34.28,38.12,61.03
Rémy Cabella,fr FRA,MO,34,1990,30,18,1394,47.74,80.03,72.29,43.1,45.87,44.57,90.33,72.91,98.08,97.85,98.53,98.64,95.7,95.81,65.44,60.69,75.9,74.1,89.59,88.01,85.07,87.56,82.41,93.95,82.81,93.95,89.93,94.8,90.33,92.42,85.92,89.71,94.74,90.78,28.96,66.63,71.44,31.96,61.09,97.51,33.26,61.71,92.65,97.45,71.72,97.51,63.69,69.12,97.96,82.81,91.97,73.08,83.14,72.68,97.17,89.93,50.9,53.34,51.47,49.77,66.52,56.17,92.02,3.05,50.23,83.43,33.48,72.17,24.83,83.71,93.33,90.1,82.41,93.67,29.41,50.45,88.12,81.22,79.07,63.91,69.91,65.1
Rémy Descamps,fr FRA,GK,28,1996,2,2,180,50.15,50.0,48.65,49.4,50.15,50.15,21.32,41.29,64.11,56.46,67.42,66.82,58.26,64.41,70.72,45.35,48.2,44.14,46.25,38.14,9.16,40.99,50.0,37.54,49.1,37.54,49.4,37.39,41.89,37.39,50.0,50.0,38.74,27.03,68.47,45.05,43.99,7.96,3.75,67.72,67.72,65.77,89.04,46.4,47.75,67.72,38.89,40.09,83.18,49.1,49.55,49.55,0.3,52.4,70.87,49.4,72.07,52.25,50.45,60.81,18.02,50.15,50.15,57.81,53.15,3.75,15.32,61.56,14.41,0.3,36.79,21.32,39.34,38.29,50.3,15.32,62.76,65.62,4.8,81.53,38.29,40.09
Rémy Labeau Lascary,gp GLP,MO,21,2003,14,6,637,71.89,81.62,50.68,54.41,45.87,44.57,48.25,89.48,27.49,22.62,31.33,32.92,28.73,27.66,30.83,21.38,66.74,64.31,34.79,36.76,26.87,65.78,93.5,7.86,53.73,7.86,88.69,79.64,80.6,84.33,73.64,71.04,64.71,59.33,42.65,34.79,22.23,66.35,61.09,28.17,23.93,41.29,13.63,58.99,69.68,28.28,66.12,71.78,33.2,53.73,26.92,75.06,7.75,71.72,38.57,88.69,6.56,53.34,51.47,6.17,44.12,2.83,43.16,52.55,50.23,22.23,60.8,62.5,46.44,17.08,77.09,58.43,79.07,75.11,45.31,74.89,45.48,25.68,36.2,82.58,66.29,66.06
Róbert Mak,sk SVK,MO,33,1991,7,2,201,19.34,5.49,13.46,8.37,45.87,44.57,2.71,15.16,35.01,36.54,44.34,41.74,27.38,33.03,48.7,56.56,24.66,8.37,18.38,5.94,54.52,6.84,19.51,7.13,7.35,7.13,18.44,4.3,6.67,10.07,8.77,14.2,8.82,25.28,40.38,50.28,9.9,93.1,61.09,26.98,97.45,91.52,24.89,12.1,11.93,26.98,64.54,41.06,25.17,7.35,23.02,60.01,70.25,54.36,23.59,18.44,83.37,53.34,51.47,44.57,12.22,7.47,43.16,52.55,50.23,25.79,7.98,96.27,2.32,67.25,7.35,2.71,8.94,5.71,60.41,7.98,32.35,50.11,18.27,31.9,5.71,20.25
Rúben Dias,pt POR,DF,27,1997,34,30,2724,34.15,68.94,74.43,82.13,49.62,49.54,47.33,48.89,97.64,97.18,96.49,95.43,97.26,97.1,76.56,58.77,34.49,37.96,64.9,36.51,98.02,60.06,25.65,90.24,68.67,90.24,39.18,11.7,14.21,10.67,41.2,44.28,13.53,11.2,79.38,29.23,34.57,22.83,11.89,95.88,73.63,70.69,96.95,63.87,55.53,95.88,21.07,30.87,97.48,68.67,95.96,58.0,76.3,74.96,97.87,39.18,42.91,56.55,53.01,74.24,22.18,68.52,47.56,20.12,8.42,23.67,54.69,42.34,55.34,83.19,56.75,45.08,49.39,12.73,20.66,49.7,95.69,93.18,92.15,86.28,56.86,84.68
