Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
be BEL,MF,Augsburg,19,2003,32,13,1405,77,60,54,50
de GER,MF,Augsburg,24,1999,22,10,1003,85,85,71,40
is ISL,MF,is Breiðablik,37,1986,1,0,9,27,19,7,30
no NOR,MO,Toulouse,25,1998,35,27,2214,39,62,67,49
sn SEN,DF,Le Havre,21,2002,30,30,2687,45,50,55,60
ru RUS,MO,es Real Sociedad,20,2003,34,17,1447,44,63,45,60
ua UKR,DF,ua Zorya Luhansk,21,2002,4,4,360,56,79,44,48
ua UKR,MF,ua Shakhtar,22,2000,6,4,393,44,38,30,59
ua UKR,FW,Girona,26,1997,36,32,2587,70,55,33,39
br BRA,DF,Leverkusen,20,2003,4,2,184,68,79,84,51
fr FRA,MO,Metz,20,2003,21,10,924,34,59,34,79
br BRA,MO,pt Benfica,25,1998,8,3,334,56,28,14,58
fr FRA,GK,Le Havre,29,1994,33,33,2970,56,54,43,46
cd COD,DF,tr Beşiktaş,29,1993,3,3,270,51,71,80,63
br BRA,MF,it Fiorentina,26,1996,42,29,2504,62,76,52,57
be BEL,DF,Rennes,23,2000,36,34,2937,59,56,63,48
be BEL,MF,be Antwerp,18,2005,11,8,702,65,62,46,54
pl POL,DF,pl Legia Warsaw,35,1987,5,4,377,39,35,29,36
il ISR,MF,Darmstadt 98,17,2005,1,0,6,21,19,52,7
dk DEN,DF,cz Sparta Prague,27,1996,8,8,647,23,36,22,34
eng ENG,MF,Everton,38,1985,31,27,2280,41,39,45,62
es ESP,MF,Osasuna,19,2004,1,0,9,39,21,37,57
es ESP,FW,Athletic Club,25,1997,18,4,513,63,67,42,53
no NOR,DF,bg Ludogorets,27,1996,8,8,715,56,81,70,56
sn SEN,FW,es Betis,17,2005,25,17,1390,44,57,68,75
be BEL,MF,Wolfsburg,20,2002,24,12,1153,26,34,36,62
0,MF,Stuttgart,26,1996,33,31,2623,33,69,34,65
jp JPN,MO,fi HJK,35,1987,2,0,43,34,40,35,30
hu HUN,DF,Hoffenheim,25,1998,7,4,391,47,62,44,34
ar ARG,GK,Granada,27,1996,17,17,1530,66,71,76,47
ch SUI,DF,ch Young Boys,20,2003,6,5,494,31,33,28,63
fr FRA,DF,Lorient,19,2004,1,1,90,21,16,30,31
fr FRA,MF,es Real Madrid,23,2000,35,29,2590,55,57,42,56
pt POR,MF,de Eint Frankfurt,26,1997,36,23,2056,58,54,67,67
us USA,DF,Sheffield Utd,24,1998,32,28,2572,32,31,33,59
il ISR,DF,il Maccabi Tel Aviv,28,1995,7,4,432,59,73,78,63
fr FRA,FW,Brest,19,2003,7,0,90,23,30,68,58
fr FRA,DF,Chelsea,25,1998,31,29,2579,54,48,59,46
fr FRA,MF,Montpellier,18,2005,3,1,132,35,32,56,76
fr FRA,DF,Udinese,18,2004,1,0,45,33,26,43,65
be BEL,MF,es Atlético Madrid,34,1989,45,40,3668,39,30,29,53
be BEL,MO,Lens,18,2005,7,0,62,68,28,96,47
jp JPN,FW,nl Feyenoord,24,1998,7,2,256,54,39,43,45
de GER,MF,de Leverkusen,18,2004,1,0,3,21,19,25,7
ma MAR,MF,ch Lugano,19,2004,4,0,16,21,18,36,51
fr FRA,MF,Lorient,18,2004,14,12,893,72,65,77,57
ma MAR,MO,Mainz 05,25,1998,13,1,321,73,55,62,74
es ESP,DF,Manchester City,29,1994,1,0,12,47,20,18,22
ma MAR,FW,gr Olympiacos,30,1993,15,14,1275,63,34,24,54
es ESP,FW,Betis,30,1993,37,31,2579,70,68,73,75
tr TUR,DF,tr Beşiktaş,18,2004,2,0,8,21,20,18,3
fr FRA,MF,fr Lille,15,2007,15,6,582,32,61,48,38
nl NED,MF,Reims,25,1998,30,26,2287,48,60,48,72
ma MAR,MF,Marseille,23,2000,33,21,1841,71,74,72,28
ma MAR,MO,Clermont Foot,18,2004,5,0,56,39,19,78,44
tn TUN,MF,de Union Berlin,26,1996,29,13,1347,51,72,64,50
dz ALG,DF,Villarreal,31,1991,21,17,1518,61,53,37,32
gh GHA,DF,gr PAOK,29,1994,9,7,672,82,76,85,44
az AZE,DF,az Qarabağ,32,1991,9,6,570,26,39,14,49
dz ALG,FW,Nice,18,2004,18,5,604,58,75,81,65
fr FRA,DF,fr Lille,22,2001,26,24,2117,76,67,59,54
xk KVX,DF,xk KF Ballkani Therandë,32,1990,6,6,540,23,30,28,70
kz KAZ,MF,tr Beşiktaş,25,1998,5,3,270,41,45,68,44
sn SEN,FW,Lorient,23,2000,16,5,549,73,58,39,59
de GER,MO,Hoffenheim,20,2003,7,0,48,42,54,86,64
ci CIV,DF,Marseille,21,2001,25,11,1089,27,40,58,69
fr FRA,MF,Rennes,28,1995,37,25,2284,41,61,48,70
hu HUN,FW,hu Ferencváros,29,1994,5,5,368,55,51,33,56
nl NED,DF,nl Feyenoord,27,1996,5,4,228,47,30,60,46
nl NED,DF,gr Panathinaikos,31,1991,6,6,540,25,34,21,32
nl NED,GK,Brighton,20,2002,24,24,2160,48,53,70,72
hr CRO,MF,Darmstadt 98,23,2000,20,14,1229,24,39,36,50
pl POL,DF,Empoli,31,1992,24,22,1762,34,54,50,57
pl POL,MO,pl Legia Warsaw,26,1996,4,0,94,38,46,33,62
pl POL,MO,pl Raków,29,1993,5,3,194,32,50,48,19
pl POL,MF,pl Legia Warsaw,24,1999,6,5,462,35,43,55,60
tr TUR,MO,tr Galatasaray,23,2000,8,2,307,30,41,52,70
sn SEN,FW,Lorient,21,2002,5,0,152,23,43,34,69
fr FRA,DF,Nantes,17,2006,1,1,8,21,20,16,13
cv CPV,MO,Rayo Vallecano,33,1990,19,0,212,79,50,90,34
ch SUI,MF,Montpellier,21,2002,28,26,2312,25,30,34,63
cl CHI,MO,Sheffield Utd,24,1999,33,19,1593,65,43,53,33
eng ENG,DF,Chelsea,26,1996,13,9,756,68,72,79,47
wls WAL,DF,Tottenham,30,1993,23,18,1630,68,60,55,67
sct SCO,FW,Liverpool,17,2005,4,3,181,29,22,70,35
eng ENG,DF,Everton,25,1998,15,13,1120,57,43,46,69
eng ENG,MF,West Ham,23,2000,18,5,646,29,27,73,56
pl POL,MF,pl Raków,23,2000,5,0,87,68,61,47,22
eng ENG,DF,Brentford,33,1989,16,15,1272,72,49,44,64
eng ENG,MF,Sheffield Utd,28,1994,24,14,1367,31,51,44,32
eng ENG,FW,Newcastle Utd,18,2005,1,0,25,17,14,7,30
eng ENG,DF,eng Arsenal,25,1997,47,42,3742,80,85,69,39
hu HUN,MF,rs TSC,29,1994,4,0,57,44,57,42,84
hu HUN,MF,ch Servette FC,23,1999,10,9,701,56,40,65,57
de GER,MO,Union Berlin,22,2001,28,15,1282,66,37,70,52
de GER,DF,Heidenheim,26,1997,24,24,2021,49,37,32,52
eng ENG,MO,Brighton,19,2004,5,0,40,36,49,66,25
es ESP,MO,Las Palmas,28,1995,20,2,384,48,43,61,54
fr FRA,MF,fr Lille,32,1990,40,37,3359,59,53,56,77
fr FRA,MO,Rennes,29,1994,39,36,2894,62,83,38,54
de GER,MF,de RB Leipzig,26,1997,39,34,3017,66,74,74,65
fr FRA,GK,Montpellier,32,1991,30,30,2700,54,62,46,47
fr FRA,DF,Lorient,29,1994,15,7,711,92,82,85,19
se SWE,MO,dk Nordsjælland,22,2001,5,4,366,74,60,47,51
fr FRA,DF,it Inter,27,1996,28,26,2152,51,76,60,63
fr FRA,MF,Reims,32,1990,7,3,286,30,59,32,76
ba BIH,MF,nl Ajax,20,2003,8,6,507,25,26,16,52
gh GHA,MO,Metz,26,1997,12,1,278,19,25,30,62
si SVN,FW,de RB Leipzig,20,2003,39,21,1930,71,45,48,57
de GER,FW,Wolfsburg,17,2006,1,0,11,17,14,16,13
de GER,DF,Köln,28,1994,22,13,1155,56,70,66,45
fr FRA,DF,Chelsea,22,2001,18,15,1338,42,64,33,61
fr FRA,GK,Salernitana,36,1987,13,13,1170,54,50,42,63
ao ANG,MO,Burnley,26,1997,8,1,116,46,45,73,46
al ALB,DF,Atalanta,30,1993,49,44,3875,44,45,36,58
tr TUR,MF,Genoa,25,1998,8,2,379,52,62,49,66
az AZE,MF,md Sheriff Tiraspol,20,2003,3,0,51,21,22,14,14
br BRA,MO,gr Panathinaikos,30,1992,6,6,446,29,66,51,44
al ALB,MO,xk KF Ballkani Therandë,22,2001,2,1,78,39,10,42,56
gh GHA,MO,bg Ludogorets,25,1997,8,8,603,50,75,63,75
br BRA,DF,Bochum,28,1995,33,33,2924,65,50,50,81
co COL,DF,Girona,34,1989,2,0,2,21,19,18,71
pt POR,MO,eng Manchester City,28,1994,41,35,3112,68,88,83,53
de GER,GK,Fulham,31,1992,38,38,3420,45,48,48,44
bf BFA,MF,eng Aston Villa,27,1995,16,6,594,85,51,81,34
tr TUR,FW,Rennes,21,2002,26,6,746,42,48,49,71
gw GNB,FW,Udinese,25,1998,31,10,1025,61,41,49,62
es ESP,MF,Athletic Club,22,2001,26,16,1449,32,48,55,78
es ESP,MF,es Real Sociedad,21,2002,35,20,1879,39,42,50,36
fr FRA,MO,Clermont Foot,24,1998,27,10,926,53,60,71,66
dz ALG,FW,Nice,23,2000,20,1,232,50,69,93,26
ma MAR,MO,be Genk,19,2004,6,5,444,42,93,50,57
ma MAR,MO,Marseille,19,2003,7,1,116,31,59,69,74
sct SCO,MF,Brighton,22,2001,38,30,2715,43,72,52,25
no NOR,DF,dk FC Copenhagen,28,1994,4,2,209,68,72,69,63
nl NED,DF,be Club Brugge,20,2003,8,6,543,52,70,78,41
si SVN,FW,pl Legia Warsaw,27,1996,7,1,219,54,15,16,57
xk KVX,MO,xk KF Ballkani Therandë,23,2000,5,0,108,22,31,24,69
eng ENG,MF,Liverpool,18,2005,7,2,187,90,63,74,58
jm JAM,FW,Fulham,30,1993,33,17,1423,54,66,52,69
ro ROU,DF,pl Raków,23,2000,5,5,371,32,48,25,68
ua UKR,DF,hr Dinamo Zagreb,26,1997,2,1,86,64,82,57,51
rs SRB,DF,rs Čukarički,19,2004,3,3,270,23,27,21,66
mk MKD,FW,sct Aberdeen,24,1999,5,3,234,76,67,50,32
rs SRB,FW,fi HJK,23,1999,5,5,425,55,50,29,53
rs SRB,MF,rs Čukarički,23,2000,6,4,380,41,56,55,38
ng NGA,MF,cz Slavia Prague,19,2004,1,0,25,63,38,33,19
ng NGA,MF,Lorient,27,1996,4,3,210,30,49,24,61
ch SUI,MO,ch Lugano,25,1997,3,0,36,65,24,8,8
rs SRB,GK,Cagliari,27,1996,7,7,630,49,49,41,47
es ESP,FW,Betis,30,1993,26,13,1175,49,68,46,43
es ESP,FW,Getafe,26,1997,27,25,2153,62,55,42,44
es ESP,FW,Cádiz,18,2005,1,0,4,54,51,48,43
hr CRO,DF,sct Rangers,30,1992,5,5,450,62,69,61,51
hr CRO,MF,nl Ajax,25,1998,11,7,771,32,50,56,58
hr CRO,DF,hr Dinamo Zagreb,23,2000,4,3,238,34,34,39,57
fr FRA,MF,eng Aston Villa,23,1999,24,24,1977,34,64,43,63
ml MLI,MF,Wolves,21,2001,24,7,819,31,41,51,60
ml MLI,DF,Montpellier,26,1997,23,22,1928,36,47,38,75
fr FRA,MF,es Sevilla,24,1999,32,28,2502,25,46,46,56
sn SEN,MO,Salernitana,26,1996,17,12,1143,47,30,27,27
sn SEN,DF,de Bayern Munich,31,1992,3,1,119,50,48,70,29
fr FRA,MO,fr Paris S-G,20,2002,38,26,2115,69,74,89,66
fr FRA,DF,Brest,21,2002,33,33,2959,50,72,79,56
cg CGO,DF,ch Servette FC,27,1996,8,8,687,42,63,70,59
ma MAR,MO,es Real Madrid,23,1999,40,21,1868,83,83,85,48
es ESP,MF,es Real Sociedad,26,1997,39,34,2939,86,73,66,42
de GER,MO,Mainz 05,19,2004,28,19,1641,74,72,83,52
be BEL,DF,be Gent,19,2004,1,0,21,21,35,43,96
nl NED,MF,nl Ajax,28,1995,6,1,199,70,60,57,57
es ESP,FW,gr PAOK,28,1995,10,6,451,54,47,47,56
cr CRC,FW,Nott'ham Forest,20,2003,1,0,5,17,23,55,13
be BEL,DF,be Club Brugge,30,1993,11,11,980,57,57,33,46
fr FRA,DF,Torino,21,2002,5,2,178,51,48,72,28
rs SRB,MF,at LASK,30,1993,3,2,162,33,48,33,58
es ESP,DF,Granada,21,2001,1,0,31,36,13,59,28
gh GHA,MF,Darmstadt 98,26,1997,4,3,171,57,29,57,8
no NOR,DF,no Bodø/Glimt,31,1991,8,8,704,22,44,52,36
ch SUI,FW,Monaco,26,1997,5,2,182,82,65,85,71
fr FRA,DF,Brest,28,1994,33,33,2970,52,56,38,65
us USA,MF,de Union Berlin,22,2000,36,15,1404,78,63,73,45
wls WAL,FW,Tottenham,22,2001,35,26,2322,60,80,75,62
br BRA,MO,Udinese,23,2000,8,2,189,29,37,40,62
cm CMR,DF,be Gent,22,2001,3,2,125,42,46,51,10
nl NED,FW,nl Ajax,21,2002,10,10,767,48,53,39,28
uy URU,MO,Cádiz,24,1999,13,1,248,60,36,82,71
fr FRA,GK,fr Lens,29,1994,41,41,3720,62,68,56,68
no NOR,DF,no Bodø/Glimt,26,1996,7,7,591,41,58,69,37
ng NGA,DF,tr Fenerbahçe,25,1997,10,10,874,56,45,74,54
pt POR,FW,pt Braga,28,1994,6,4,429,73,90,84,62
ar ARG,DF,Hellas Verona,21,2002,10,7,579,39,25,34,39
pt POR,MO,eng Manchester Utd,28,1994,41,41,3658,72,88,53,68
br BRA,MF,eng Newcastle Utd,25,1997,43,43,3803,81,84,70,58
mz MOZ,DF,Almería,25,1997,11,9,820,73,46,68,43
nl NED,DF,nl AZ Alkmaar,31,1992,5,3,286,39,73,37,54
uy URU,DF,Granada,23,1999,17,15,1333,65,38,44,61
hr CRO,FW,hr Dinamo Zagreb,28,1994,7,7,605,78,60,47,54
it ITA,MF,Roma,28,1995,50,48,4358,62,65,54,56
es ESP,MO,Tottenham,22,2001,11,2,209,55,65,93,38
be BEL,MF,be Genk,26,1997,6,6,482,84,60,51,42
cm CMR,FW,Brentford,23,1999,25,22,1960,69,80,73,59
cv CPV,MO,at Sturm Graz,22,2000,3,0,50,46,21,32,54
es ESP,MO,Granada,22,2001,28,19,1821,75,52,76,38
eng ENG,FW,eng Arsenal,21,2001,44,44,3639,82,87,83,73
hu HUN,MO,hu Ferencváros,20,2002,3,1,126,47,61,37,16
ci CIV,MO,Nantes,20,2002,22,7,891,30,51,52,32
fo FRO,DF,fo KÍ,21,2002,3,1,141,41,16,9,19
az AZE,DF,az Qarabağ,26,1997,8,8,750,53,18,33,46
br BRA,MF,cz Viktoria Plzeň,25,1997,8,8,719,40,44,54,77
br BRA,DF,Monaco,26,1997,9,7,623,62,89,87,37
br BRA,MO,bg Ludogorets,22,2000,7,7,511,38,28,63,51
br BRA,DF,cy Aris Limassol FC,28,1995,5,4,425,49,41,53,59
gh GHA,FW,Genoa,29,1994,29,10,1131,58,49,51,58
it ITA,DF,Frosinone,22,2001,34,32,2914,32,44,36,60
eng ENG,MO,Nott'ham Forest,22,2000,29,20,1854,74,56,81,31
sct SCO,MF,sct Celtic,30,1993,6,6,520,28,36,37,44
eng ENG,FW,eng Newcastle Utd,31,1992,24,11,1230,67,37,43,39
eng ENG,DF,eng Aston Villa,28,1995,7,2,240,28,52,48,34
eng ENG,DF,eng Liverpool,18,2005,2,0,53,39,20,63,67
ng NGA,DF,Fulham,23,1999,29,25,2303,44,34,49,56
nl NED,MO,nl Feyenoord,24,1998,8,8,599,60,84,81,56
eng ENG,MO,Sheffield Utd,22,2001,30,21,1838,45,35,40,44
us USA,DF,sct Celtic,25,1997,4,3,299,31,28,38,52
ch SUI,MF,be Union SG,24,1998,10,9,811,88,75,78,39
ie IRL,GK,Liverpool,24,1998,18,18,1620,52,65,69,47
se SWE,DF,Celta Vigo,28,1995,27,26,2216,46,25,19,75
es ESP,MF,Getafe,25,1998,29,10,1020,67,53,48,34
es ESP,MF,Celta Vigo,25,1998,16,7,772,77,54,78,31
fi FIN,GK,dk Nordsjælland,28,1995,1,1,90,57,50,43,41
it ITA,GK,Juventus,33,1990,1,0,45,41,38,49,33
ar ARG,MF,Juventus,20,2002,10,3,380,48,69,57,60
br BRA,MF,it Inter,24,1999,44,19,2200,47,55,66,62
cm CMR,MF,Lille,19,2004,35,16,1447,29,35,46,75
uy URU,MF,Alavés,25,1998,29,10,1136,63,50,29,82
co COL,DF,be Genk,24,1999,4,4,360,35,59,50,40
es ESP,DF,Celta Vigo,22,2001,22,18,1584,30,41,47,67
es ESP,MF,Celta Vigo,22,2001,17,7,708,28,35,36,34
es ESP,FW,es Real Sociedad,27,1996,14,5,476,44,39,23,79
pt POR,FW,nl Ajax,19,2004,8,6,437,54,80,70,65
es ESP,DF,Granada,27,1996,36,36,3146,41,57,49,30
es ESP,DF,Villarreal,21,2001,7,2,262,53,33,74,49
es ESP,MO,fr Paris S-G,26,1997,26,12,1099,45,77,45,53
es ESP,FW,Alavés,24,1999,18,12,1114,52,74,51,59
br BRA,FW,Fulham,28,1995,15,2,324,65,38,30,46
eng ENG,MO,Luton Town,27,1995,38,32,2862,55,29,29,47
es ESP,MF,Getafe,21,2002,30,15,1313,60,48,54,61
eng ENG,MO,Chelsea,19,2003,9,2,227,72,74,52,51
br BRA,MF,eng Manchester Utd,31,1992,27,26,2148,66,63,44,81
dk DEN,MF,be Club Brugge,29,1994,9,4,338,74,59,21,69
dk DEN,FW,pt Benfica,23,2000,8,5,357,33,52,46,41
fi FIN,DF,be Union SG,20,2003,6,2,235,46,20,71,47
no NOR,DF,no Molde,23,1999,7,7,630,24,36,35,44
fr FRA,DF,de RB Leipzig,20,2002,39,31,2810,45,48,56,41
es ESP,DF,Osasuna,28,1994,30,28,2534,52,53,24,38
eng ENG,MO,Luton Town,28,1994,24,2,427,61,56,34,78
lv LVA,MF,hu Ferencváros,23,2000,8,7,630,30,26,52,63
ch SUI,FW,ch Young Boys,26,1996,6,6,398,38,22,34,68
ch SUI,DF,Wolfsburg,25,1998,23,18,1634,40,45,47,44
tr TUR,FW,tr Fenerbahçe,26,1997,6,2,196,22,63,59,67
tr TUR,MO,tr Beşiktaş,32,1991,6,4,280,63,18,14,57
tr TUR,DF,Valencia,22,2000,23,18,1598,35,36,37,50
it ITA,MO,Chelsea,20,2003,11,0,79,31,52,38,76
ma MAR,DF,es Betis,20,2003,28,26,2344,32,27,20,52
tn TUN,MF,Lyon,19,2004,1,0,12,21,28,54,7
ci CIV,MF,it Milan,18,2004,3,0,34,87,32,74,49
cd COD,DF,Marseille,28,1994,38,38,3277,72,68,54,47
gr GRE,DF,Bologna,29,1993,22,10,904,85,70,70,35
be BEL,MO,Atalanta,22,2001,46,32,2634,80,80,75,62
be BEL,MF,be Union SG,24,1998,8,8,603,25,35,40,74
eng ENG,DF,Burnley,29,1993,28,25,2331,61,60,61,36
br BRA,MF,Hellas Verona,19,2004,2,0,25,53,47,9,20
ml MLI,MF,Crystal Palace,23,2000,11,11,919,37,53,43,66
ml MLI,DF,Clermont Foot,19,2004,19,12,1068,80,68,81,51
sn SEN,MF,ch Young Boys,23,2000,8,7,669,31,49,31,51
sn SEN,MO,Metz,24,1999,29,17,1379,48,35,49,65
sn SEN,MF,Nott'ham Forest,33,1989,12,2,212,53,18,25,72
be BEL,FW,be Club Brugge,18,2005,1,0,4,17,14,12,25
it ITA,MF,Paris S-G,19,2004,5,0,110,55,68,76,57
sn SEN,FW,rs Red Star,27,1996,6,5,356,55,52,39,63
ng NGA,FW,be Antwerp,25,1998,4,1,152,34,74,80,68
ie IRL,MF,Luton Town,26,1997,30,20,1995,85,53,84,37
pt POR,MF,gr Olympiacos,28,1995,13,8,780,63,52,54,46
eng ENG,MF,Sheffield Utd,35,1988,8,3,321,29,28,37,52
ci CIV,MO,Union Berlin,27,1996,13,5,542,54,28,15,32
de GER,MO,Stuttgart,25,1998,34,33,2567,74,82,85,43
wls WAL,DF,Bournemouth,25,1997,10,6,617,46,71,30,79
es ESP,MO,Cádiz,26,1997,37,30,2612,50,21,18,51
us USA,MF,Crystal Palace,23,2000,26,23,2094,40,31,25,70
eng ENG,DF,Roma,33,1989,12,7,670,32,27,32,37
nz NZL,FW,Nott'ham Forest,31,1991,31,20,1812,65,46,26,50
fr FRA,DF,Clermont Foot,21,2002,20,16,1478,50,55,49,57
fr FRA,FW,Reims,18,2004,1,0,2,17,21,48,55
eng ENG,DF,be Union SG,31,1991,9,9,810,53,25,21,56
us USA,MF,no Molde,23,1999,2,0,26,35,39,24,75
dk DEN,MF,eng Manchester Utd,31,1992,26,14,1344,66,84,48,33
de GER,MF,Werder Bremen,34,1989,20,8,797,30,57,49,79
de GER,DF,Freiburg,30,1993,18,15,1260,75,66,65,21
be BEL,DF,Udinese,32,1991,13,10,861,55,39,22,51
ci CIV,FW,it Fiorentina,25,1997,34,16,1736,49,69,60,75
de GER,MF,Heidenheim,27,1996,1,0,8,58,60,44,7
fr FRA,DF,Toulouse,18,2005,19,13,1227,71,43,70,59
dk DEN,MF,Brentford,29,1994,31,30,2505,61,62,42,73
us USA,FW,it Milan,24,1998,48,43,3479,72,78,78,67
dk DEN,FW,dk Nordsjælland,20,2003,6,4,353,74,58,69,69
dk DEN,DF,dk FC Copenhagen,30,1992,3,0,45,59,77,49,27
at AUT,MF,de RB Leipzig,23,1999,38,11,1276,91,59,78,47
at AUT,DF,Darmstadt 98,23,2000,30,28,2354,61,55,43,48
de GER,MF,Gladbach,32,1991,14,1,249,42,55,72,71
de GER,DF,Darmstadt 98,30,1993,19,12,1220,31,36,33,74
mq MTQ,DF,Metz,30,1992,19,18,1617,29,33,28,38
gh GHA,MO,Bochum,29,1994,25,11,1216,55,55,58,57
gh GHA,MO,be Genk,18,2004,6,3,329,38,61,72,67
fr FRA,DF,Montpellier,30,1993,20,13,1233,53,29,26,55
de GER,DF,de RB Leipzig,28,1994,8,1,150,45,55,74,75
fr FRA,MO,Chelsea,25,1997,11,2,443,72,48,42,62
ci CIV,DF,Le Havre,26,1997,28,28,2445,82,73,71,64
at AUT,MO,de Union Berlin,36,1987,29,20,1772,28,70,29,73
cm CMR,DF,Rennes,21,2001,21,18,1658,57,50,42,47
gr GRE,GK,Lazio,21,2001,9,8,721,48,42,57,54
gr GRE,FW,Genoa,18,2004,1,0,4,17,14,7,13
gr GRE,MF,cz Slavia Prague,20,2003,7,5,463,78,85,75,35
eng ENG,MO,nl Ajax,27,1995,10,2,391,74,32,34,45
ng NGA,FW,Salernitana,21,2001,25,11,1061,34,38,46,39
es ESP,DF,Almería,24,1999,31,26,2434,31,41,37,46
at AUT,GK,gr AEK Athens,30,1992,4,4,326,41,45,44,42
it ITA,FW,it Lazio,33,1990,39,28,2154,64,52,43,53
dk DEN,MO,fo KÍ,36,1987,5,3,277,13,20,13,78
pt POR,MF,bg Ludogorets,29,1994,8,8,593,31,47,45,59
cl CHI,GK,Betis,40,1983,9,9,810,64,78,52,48
de GER,DF,Darmstadt 98,20,2003,14,9,755,51,62,61,65
ao ANG,DF,Lyon,30,1992,28,25,2220,42,74,69,51
fr FRA,DF,eng Aston Villa,28,1995,22,21,1800,46,61,56,32
nl NED,MO,Liverpool,24,1999,43,24,2286,82,76,64,60
sct SCO,FW,sct Rangers,20,2003,1,0,14,27,14,39,48
eng ENG,MO,Chelsea,21,2002,34,29,2618,89,91,75,38
sct SCO,MF,sct Aberdeen,20,2002,6,4,394,40,54,37,54
eng ENG,DF,sct Rangers,30,1992,7,7,630,41,58,23,63
wls WAL,DF,Burnley,27,1995,14,8,823,48,70,41,23
nir NIR,DF,Liverpool,20,2003,15,12,987,86,83,86,72
eng ENG,MF,Chelsea,23,2000,37,37,3128,76,75,70,60
dk DEN,MO,dk Nordsjælland,18,2005,3,0,22,61,84,96,67
no NOR,MO,cz Slavia Prague,23,2000,8,4,348,39,72,53,66
es ESP,DF,Mallorca,23,1999,19,17,1333,53,55,30,70
fr FRA,MF,Lyon,28,1994,25,21,1741,71,79,67,51
eng ENG,DF,Wolves,33,1990,25,25,2209,53,46,35,59
pt POR,MF,tr Fenerbahçe,26,1996,20,9,962,49,52,62,77
es ESP,DF,Valencia,19,2004,36,33,3075,27,28,39,52
uy URU,FW,Girona,36,1986,31,5,804,65,51,17,85
es ESP,GK,Valencia,25,1998,1,0,57,41,40,40,45
co COL,DF,pt Braga,30,1993,8,8,674,58,68,78,46
ve VEN,MF,Toulouse,23,2000,39,29,2430,44,52,48,64
cr CRC,DF,Bochum,33,1989,22,12,1187,43,60,43,57
es ESP,MO,Las Palmas,32,1991,8,1,166,57,39,53,39
ec ECU,DF,hu Ferencváros,28,1994,6,5,420,63,63,71,49
ar ARG,DF,Tottenham,25,1998,33,33,2790,73,61,56,73
co COL,DF,md Sheriff Tiraspol,25,1998,6,6,492,64,32,29,56
it ITA,MO,Sassuolo,19,2003,22,5,645,63,66,81,59
it ITA,DF,it Fiorentina,30,1992,40,38,3272,81,87,70,37
eng ENG,MF,Liverpool,22,2001,29,18,1560,69,74,84,43
ca CAN,FW,Mallorca,28,1995,35,20,1823,46,34,35,56
ng NGA,FW,sct Rangers,28,1994,7,5,386,50,57,27,50
be BEL,FW,it Napoli,23,2000,33,18,1747,66,68,73,61
bf BFA,MF,md Sheriff Tiraspol,24,1998,5,4,400,28,30,40,39
cd COD,FW,es Betis,32,1991,7,3,277,71,43,44,25
pt POR,DF,eng Arsenal,31,1991,4,1,123,46,57,42,11
es ESP,DF,es Atlético Madrid,33,1989,31,17,1713,51,80,62,52
pa PAN,MF,sk Slovan Bratislava,25,1998,7,7,627,67,48,78,44
mx MEX,DF,Almería,26,1997,21,21,1788,43,36,38,41
es ESP,DF,Valencia,21,2002,1,0,8,21,20,13,13
jp JPN,MF,it Lazio,26,1996,36,20,1802,72,70,74,61
jp JPN,DF,Luton Town,24,1999,10,6,595,38,49,43,46
jp JPN,FW,sct Celtic,25,1997,4,4,283,25,50,68,62
ru RUS,MF,Le Havre,30,1993,30,24,2090,68,62,62,39
nl NED,DF,Girona,33,1990,34,33,2972,62,77,67,35
nl NED,DF,Las Palmas,28,1995,10,6,374,29,47,44,50
pl POL,MF,gr AEK Athens,28,1995,6,6,513,30,39,29,59
us USA,MO,Köln,19,2004,10,0,181,65,15,12,38
is ISL,DF,is Breiðablik,33,1990,6,6,540,36,25,28,37
ba BIH,MF,ba Zrinjski Mostar,32,1991,5,3,293,21,17,12,60
es ESP,MF,Celta Vigo,20,2003,5,3,258,38,77,36,30
uy URU,DF,Getafe,35,1988,16,15,1299,52,74,60,48
il ISR,MO,il Maccabi Tel Aviv,28,1995,8,6,558,58,80,74,34
md MDA,MF,md Sheriff Tiraspol,18,2005,1,0,1,21,11,7,7
eng ENG,DF,eng Newcastle Utd,31,1992,37,35,3003,65,49,42,62
ch SUI,MO,Bologna,22,2000,32,20,1771,49,39,71,54
fr FRA,DF,Stuttgart,24,1999,19,16,1453,56,51,44,60
eng ENG,FW,Tottenham,19,2004,4,0,22,49,35,54,50
bf BFA,MO,Bournemouth,21,2002,30,12,1229,51,49,60,89
es ESP,DF,es Real Madrid,31,1992,38,34,3017,84,72,70,55
es ESP,MF,es Real Madrid,26,1996,23,7,750,74,87,74,26
es ESP,GK,Rayo Vallecano,26,1997,1,1,90,41,46,46,41
es ESP,MF,Athletic Club,33,1990,17,7,745,51,35,30,60
es ESP,MF,de RB Leipzig,25,1998,24,19,1630,88,79,82,38
es ESP,MF,Mallorca,35,1988,36,31,2615,66,67,60,35
nl NED,MF,nl AZ Alkmaar,25,1998,6,5,423,66,45,37,60
gh GHA,DF,tr Beşiktaş,28,1994,3,2,244,35,26,18,37
pt POR,MF,Hellas Verona,23,2000,14,3,446,35,53,55,45
