Player,Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Josh Doig,sct SCO,DF,Hellas Verona,21,2002,28,26,2173,45,55,68,51
Josh Duffus,eng ENG,FW,eng Brighton,18,2004,1,0,3,26,13,7,13
Josh Wilson-Esbrand,eng ENG,MF,Reims,20,2002,11,5,461,74,62,75,39
Josha Vagnoman,de GER,DF,Stuttgart,22,2000,18,12,1183,83,60,76,45
Joshua Acheampong,eng ENG,DF,Chelsea,17,2006,1,0,6,52,11,8,8
Joshua Kimmich,de GER,MF,de Bayern Munich,28,1995,40,39,3256,76,93,72,52
Joshua King,no NOR,FW,tr Fenerbahçe,31,1992,4,2,215,80,65,89,41
Joshua M'Bahia,ci CIV,MF,Clermont Foot,18,2005,1,0,14,51,43,44,25
Joshua Zirkzee,nl NED,FW,Bologna,22,2001,34,32,2759,67,68,60,63
Josip Brekalo,hr CRO,FW,it Fiorentina,25,1998,15,9,778,53,62,65,57
Josip Condric,hr CRO,GK,kz Astana FK,29,1993,6,6,540,40,36,43,54
Josip Drmić,ch SUI,FW,hr Dinamo Zagreb,30,1992,1,0,35,57,47,58,31
Josip Juranović,hr CRO,DF,de Union Berlin,27,1995,26,19,1708,53,75,66,30
Josip Mišić,hr CRO,MF,hr Dinamo Zagreb,29,1994,10,10,900,38,64,34,53
Josip Stanišić,hr CRO,DF,Leverkusen,23,2000,33,22,2045,88,88,88,51
Josip Ćorluka,ba BIH,MF,ba Zrinjski Mostar,28,1995,6,6,540,65,34,47,78
Josip Čalušić,hr CRO,DF,rs TSC,29,1993,5,4,401,35,37,29,32
Josip Šutalo,hr CRO,DF,nl Ajax,23,2000,8,8,654,31,44,32,39
Jostein Gundersen,no NOR,DF,no Bodø/Glimt,27,1996,2,2,162,44,67,59,57
Josuha Guilavogui,fr FRA,DF,Mainz 05,32,1990,11,5,409,45,46,19,85
Josué Casimir,fr FRA,MO,Le Havre,21,2001,30,25,2016,26,55,49,57
Josué Pesqueira,pt POR,FW,pl Legia Warsaw,32,1990,8,8,695,68,93,62,62
José Arnaiz,es ESP,MO,Osasuna,28,1995,26,9,929,61,42,51,52
José Callejón,es ESP,MO,Granada,36,1987,25,7,803,32,70,28,56
José Campaña,es ESP,MF,Las Palmas,30,1993,8,1,171,32,47,42,48
José Cifuentes,ec ECU,MF,sct Rangers,24,1999,5,3,239,39,82,63,46
José Fonte,pt POR,DF,pt Braga,39,1983,4,4,360,28,41,32,25
José Luis García Vayá,es ESP,MF,Valencia,24,1998,37,37,3302,65,75,41,71
José Luis Gayà,es ESP,DF,Valencia,28,1995,24,22,1791,77,73,76,57
José Luis Morales,es ESP,MO,Villarreal,36,1987,35,10,1295,62,24,45,28
José Luis Palomino,ar ARG,DF,Atalanta,33,1990,5,0,38,29,38,19,99
José Mari,es ESP,MO,Cádiz,35,1987,3,0,14,47,57,25,56
José María Giménez,uy URU,DF,es Atlético Madrid,28,1995,29,20,1807,27,38,19,34
José Pozo,es ESP,MF,Rayo Vallecano,27,1996,2,0,19,28,35,55,62
José Sá,pt POR,GK,Wolves,30,1993,35,35,3037,55,62,79,51
Jovan Mijatović,rs SRB,MO,rs Red Star,18,2005,4,0,118,23,43,36,9
Jovan Milošević,rs SRB,MO,Stuttgart,18,2005,5,0,28,25,28,78,8
Jovan Vlalukin,rs SRB,MF,rs TSC,24,1999,5,1,78,31,14,25,39
Jovane Cabral,cv CPV,MO,Salernitana,25,1998,12,8,678,50,57,62,54
João Cancelo,pt POR,DF,es Barcelona,29,1994,42,38,3311,88,89,94,69
João Carvalho,pt POR,MF,gr Olympiacos,26,1997,5,1,116,30,66,50,72
João Costa,br BRA,MO,Roma,18,2005,5,0,22,59,68,26,58
João Ferreira,pt POR,DF,Udinese,22,2001,35,18,1822,55,58,63,76
João Félix,pt POR,FW,es Barcelona,23,1999,39,22,1909,69,74,83,67
João Gomes,br BRA,MF,Wolves,22,2001,34,32,2649,63,46,40,68
João Moutinho,pt POR,MF,pt Braga,36,1986,7,5,448,74,78,69,59
João Mário,pt POR,MO,pt Benfica,30,1993,10,7,551,63,56,44,62
João Mário Lopes,pt POR,DF,pt Porto,23,2000,8,7,592,53,75,90,59
João Neves,pt POR,MF,pt Benfica,18,2004,12,12,1110,37,51,60,84
João Palhinha,pt POR,MF,Fulham,28,1995,33,31,2699,56,38,20,86
João Paulo Fernandes,cv CPV,MO,md Sheriff Tiraspol,25,1998,5,5,396,24,16,24,52
João Pedro,br BRA,MO,Brighton,21,2001,37,24,2480,76,64,74,52
Joël Matip,cm CMR,DF,Liverpool,31,1991,13,11,970,36,55,45,46
Joël Veltman,nl NED,DF,Brighton,31,1992,33,21,1965,65,62,55,75
Joško Gvardiol,hr CRO,DF,eng Manchester City,21,2002,34,32,2897,88,81,87,52
Juan Bernat,es ESP,DF,pt Benfica,30,1993,2,1,111,25,17,49,56
Juan Cruz,ar ARG,MO,Hellas Verona,24,1999,9,1,185,31,34,60,53
Juan Cruz Armada,es ESP,DF,Osasuna,31,1992,26,18,1667,39,58,48,37
Juan Cuadrado,co COL,MF,it Inter,35,1988,12,1,380,51,78,86,28
Juan David Cabal,co COL,DF,Hellas Verona,22,2001,22,17,1497,49,59,69,83
Juan Foyth,ar ARG,DF,Villarreal,25,1998,15,15,1242,70,71,78,62
Juan Herzog,es ESP,DF,Las Palmas,20,2003,4,3,292,63,16,19,62
Juan Jesus,br BRA,DF,it Napoli,32,1991,29,28,2544,41,42,27,46
Juan Miranda,es ESP,DF,es Betis,23,2000,30,25,2168,79,77,71,49
Juan Musso,ar ARG,GK,Atalanta,29,1994,23,23,2070,47,44,43,60
Juankar,es ESP,DF,gr Panathinaikos,33,1990,3,2,170,47,46,75,9
Juanlu Sánchez,es ESP,DF,es Sevilla,19,2003,32,14,1503,52,72,90,69
Juanmi,es ESP,FW,Cádiz,30,1993,16,9,873,51,50,33,53
Juanmi Latasa,es ESP,FW,Getafe,22,2001,32,15,1555,40,42,26,59
Juanpe,es ESP,DF,Girona,32,1991,17,6,746,22,18,21,62
Jude Bellingham,eng ENG,MO,es Real Madrid,20,2003,39,38,3304,82,84,76,71
Juergen Elitim,co COL,MF,pl Legia Warsaw,24,1999,8,7,614,40,73,53,28
Jukka Raitala,fi FIN,MF,fi HJK,34,1988,4,3,248,28,13,13,35
Julen Agirrezabala,es ESP,GK,Athletic Club,22,2000,4,2,238,40,47,43,47
Jules Koundé,fr FRA,DF,es Barcelona,24,1998,43,40,3619,60,79,73,44
Julian Araujo,mx MEX,DF,Las Palmas,21,2001,25,15,1462,74,69,71,63
Julian Brandt,de GER,MO,de Dortmund,27,1996,44,35,3008,70,84,57,50
Julian Chabot,de GER,DF,Köln,25,1998,32,32,2703,39,44,38,81
Julian Faye-Lund,no NOR,GK,no Bodø/Glimt,24,1999,2,2,180,40,38,43,48
Julian Justvan,de GER,MO,Hoffenheim,25,1998,18,11,1072,62,80,52,34
Julian Rijkhoff,nl NED,MO,nl Ajax,18,2005,2,0,10,50,70,10,21
Julian Ryerson,no NOR,DF,de Dortmund,25,1997,31,30,2663,78,64,83,49
Julian Weigl,de GER,MF,Gladbach,27,1995,31,31,2764,45,50,25,69
Julien De Sart,be BEL,MF,be Gent,28,1994,5,4,347,85,91,50,83
Julien Duranville,be BEL,MO,Dortmund,17,2006,2,0,12,38,7,94,51
Julien Laporte,fr FRA,DF,Lorient,29,1993,23,20,1818,27,38,27,40
Julien Le Cardinal,fr FRA,DF,Brest,25,1997,14,5,531,45,48,53,84
Julien Ponceau,fr FRA,MF,Lorient,22,2000,32,27,2244,70,69,90,25
Julio Enciso,py PAR,MO,Brighton,19,2004,14,7,572,40,66,77,31
Julio Romão,br BRA,MF,az Qarabağ,25,1998,8,8,732,21,34,29,72
Julián Malatini,ar ARG,DF,Werder Bremen,22,2001,11,6,602,64,59,58,79
Julián Álvarez,ar ARG,MO,eng Manchester City,23,2000,43,33,2929,80,76,55,28
Juninho,br BRA,FW,az Qarabağ,26,1996,10,10,786,76,44,57,65
Junior Adamu,at AUT,MO,Freiburg,22,2001,21,1,234,68,35,26,76
Junior Dina Ebimbe,fr FRA,MO,de Eint Frankfurt,22,2000,39,30,2388,62,59,66,75
Junior Messias,br BRA,MF,Genoa,32,1991,18,13,1053,68,47,81,61
Junior Mwanga,fr FRA,MO,Strasbourg,20,2003,22,17,1450,30,45,33,75
Junior Sambia,fr FRA,MF,Salernitana,26,1996,18,10,1032,74,54,60,43
Junya Ito,jp JPN,MO,Reims,30,1993,31,31,2714,56,82,80,38
Juraj Kucka,sk SVK,MF,sk Slovan Bratislava,36,1987,8,7,640,76,37,36,72
Jurgen Ekkelenkamp,nl NED,MF,be Antwerp,23,2000,4,4,274,27,27,29,20
Jurgen Çelhaka,al ALB,MF,pl Legia Warsaw,22,2000,4,2,165,31,30,25,67
Jurriën Timber,nl NED,DF,Arsenal,22,2001,2,1,71,35,44,75,60
Justas Lasickas,lt LTU,DF,si Olimpija,25,1997,4,3,208,48,66,75,24
Justin Bijlow,nl NED,GK,nl Feyenoord,25,1998,4,4,360,40,40,55,51
Justin Diehl,de GER,MO,Köln,18,2004,7,1,168,51,42,70,9
Justin Kluivert,nl NED,MO,Bournemouth,24,1999,32,26,1916,64,36,51,43
Justin Kumi,it ITA,FW,Sassuolo,19,2004,1,0,4,24,31,7,13
Justin Njinmah,de GER,FW,Werder Bremen,22,2000,24,10,1016,73,59,75,39
Jusuf Gazibegović,ba BIH,DF,at Sturm Graz,23,2000,9,9,796,38,44,60,68
Jáder Durán,co COL,FW,eng Aston Villa,19,2003,33,7,923,74,40,47,66
Jákup Andreasen,fo FRO,MF,fo KÍ,25,1998,6,6,539,60,26,19,55
Ján Bernát,sk SVK,MF,sk Spartak Trnava,22,2001,5,3,298,44,56,53,49
Jérémie Bela,ao ANG,MO,Clermont Foot,30,1993,12,1,203,27,55,83,30
Jérémy Frick,ch SUI,GK,ch Servette FC,30,1993,10,10,930,47,59,62,42
Jérémy Guillemenot,ch SUI,FW,ch Servette FC,25,1998,8,3,309,37,46,26,38
Jérémy Jacquet,fr FRA,MF,Rennes,18,2005,7,2,258,33,65,52,79
Jérémy Le Douaron,fr FRA,FW,Brest,25,1998,33,19,1618,44,37,60,65
Jérémy Sebas,mq MTQ,MO,Strasbourg,20,2003,14,2,399,67,16,70,31
Jérôme Boateng,de GER,DF,Salernitana,34,1988,7,4,238,43,56,24,39
Jérôme Roussillon,fr FRA,DF,de Union Berlin,30,1993,27,11,1016,54,76,73,51
Jóannes Danielsen,fo FRO,MF,fo KÍ,25,1997,6,6,511,46,53,60,42
Jóhan Josephsen,fo FRO,MO,fo KÍ,17,2005,3,0,22,56,12,47,25
Jóhann Berg Guðmundsson,is ISL,MO,Burnley,32,1990,26,12,1192,44,78,26,48
Jørgen Strand Larsen,no NOR,FW,Celta Vigo,23,2000,37,36,2863,54,43,42,52
Július Szöke,sk SVK,MF,cy Aris Limassol FC,27,1995,6,6,489,27,41,20,88
Kaan Ayhan,tr TUR,MF,tr Galatasaray,28,1994,7,7,503,36,43,45,65
Kaan Kairinen,fi FIN,MF,cz Sparta Prague,24,1998,10,10,821,32,61,22,44
Kaare Barslund,dk DEN,DF,dk Nordsjælland,19,2004,1,0,23,64,47,46,55
Kacper Tobiasz,pl POL,GK,pl Legia Warsaw,20,2002,6,6,540,52,52,62,38
Kacper Urbanski,pl POL,MO,Bologna,18,2004,22,9,926,30,55,60,69
Kaelan Casey,eng ENG,DF,West Ham,18,2004,1,0,1,29,11,8,28
Kai Havertz,de GER,MO,eng Arsenal,24,1999,47,39,3464,70,60,35,55
Kaide Gordon,eng ENG,FW,Liverpool,18,2004,2,1,75,25,37,31,24
Kaiky,br BRA,DF,Almería,19,2004,8,5,523,63,39,40,37
Kaine Kesler-Hayden,eng ENG,DF,eng Aston Villa,20,2002,4,0,11,29,30,46,24
Kaio Jorge,br BRA,FW,Frosinone,21,2002,20,8,812,45,37,31,51
Kalvin Phillips,eng ENG,MF,eng Manchester City,27,1995,18,4,546,49,46,49,72
Kamil Grabara,pl POL,GK,dk FC Copenhagen,24,1999,8,8,720,40,44,43,44
Kamil Jóźwiak,pl POL,MF,Granada,25,1998,11,7,571,48,52,73,65
Kamil Piątkowski,pl POL,DF,at RB Salzburg,23,2000,12,8,687,27,29,22,80
Kamo Hovhannisyan,am ARM,MF,kz Astana FK,30,1992,6,6,540,70,44,76,68
Kamory Doumbia,ml MLI,MF,Brest,20,2003,25,7,879,85,68,78,66
Kaoru Mitoma,jp JPN,FW,Brighton,26,1997,25,21,1999,57,84,90,55
Karamoko Dembélé,eng ENG,MO,Brest,20,2003,1,0,16,52,24,56,8
Karim Adeyemi,de GER,FW,de Dortmund,21,2002,33,18,1620,58,64,77,78
Karim Konaté,ci CIV,MO,at RB Salzburg,19,2004,5,3,237,33,24,47,56
Karim Onisiwo,at AUT,MO,Mainz 05,31,1992,24,17,1493,44,35,37,43
Karl Etta,cm CMR,FW,Cádiz,19,2003,1,0,21,24,17,11,60
Karlo Lulić,hr CRO,MF,Frosinone,27,1996,1,0,19,50,21,37,25
Karol Linetty,pl POL,MF,Torino,28,1995,28,19,1858,28,44,44,46
Karol Struski,pl POL,MF,cy Aris Limassol FC,22,2001,6,6,471,25,36,43,68
Karol Świderski,pl POL,MO,Hellas Verona,26,1997,15,3,504,62,39,14,46
Kasim Nuhu,gh GHA,DF,Hoffenheim,28,1995,1,0,5,29,11,8,4
Kassoum Ouattara,fr FRA,MF,Monaco,18,2004,14,7,636,62,45,88,83
Kazımcan Karataş,tr TUR,DF,tr Galatasaray,20,2003,1,1,74,48,44,59,67
Keane Lewis-Potter,eng ENG,MO,Brentford,22,2001,30,15,1441,46,36,67,44
Keigo Tsunemoto,jp JPN,DF,ch Servette FC,24,1998,8,6,614,51,74,73,64
Keinan Davis,eng ENG,MO,Udinese,25,1998,8,0,186,84,45,44,29
Keito Nakamura,jp JPN,MO,Reims,23,2000,25,17,1381,58,51,68,57
Kelle Roos,nl NED,GK,sct Aberdeen,31,1992,6,6,540,59,48,43,49
Kelvin Amian,fr FRA,DF,Nantes,25,1998,12,11,798,33,63,57,40
Kelvin Ofori,gh GHA,MO,sk Spartak Trnava,22,2001,6,6,490,53,60,34,56
Kelvin Yeboah,it ITA,FW,Montpellier,23,2000,13,0,276,37,46,75,70
Kemar Roofe,jm JAM,MO,sct Rangers,30,1993,5,1,166,63,42,29,40
Ken Izekor,de GER,DF,de Leverkusen,16,2007,1,0,14,18,16,63,4
Kenan Bajrić,si SVN,DF,sk Slovan Bratislava,28,1994,8,8,719,31,28,28,53
Kenan Kodro,ba BIH,FW,hu Ferencváros,29,1993,1,1,45,35,25,9,17
Kenan Yıldız,tr TUR,MO,Juventus,18,2005,27,9,952,64,60,71,52
Kenneth Schmidt,de GER,DF,Freiburg,21,2002,6,1,122,57,62,43,77
Kenneth Taylor,nl NED,MO,nl Ajax,21,2002,10,9,769,52,51,24,74
Kenny Lala,mg MAD,DF,Brest,31,1991,33,33,2970,83,85,74,51
Kenny Saief,us USA,MF,il Maccabi Haifa,29,1993,3,1,128,30,11,24,60
Kenny Tete,nl NED,DF,Fulham,27,1995,14,10,867,75,64,80,67
Kenzo Goudmijn,nl NED,MF,nl AZ Alkmaar,21,2001,2,0,9,42,25,85,21
Kepa Arrizabalaga,es ESP,GK,es Real Madrid,28,1994,18,17,1558,46,42,43,44
Kerem Aktürkoğlu,tr TUR,MO,tr Galatasaray,24,1998,8,7,584,60,56,53,50
Kerem Demirbay,de GER,MF,tr Galatasaray,30,1993,4,3,218,68,23,54,65
Keven Schlotterbeck,de GER,DF,Bochum,26,1997,27,24,2185,83,54,41,64
Kevin,br BRA,MF,ua Shakhtar,20,2003,1,0,14,28,15,7,7
Kevin Akpoguma,ng NGA,DF,Hoffenheim,28,1995,17,11,1097,35,58,60,78
Kevin Behrens,de GER,FW,de Union Berlin,32,1991,36,25,2177,42,60,42,70
Kevin Bonifazi,it ITA,DF,Bologna,27,1996,7,4,399,36,35,28,30
Kevin Danso,at AUT,DF,fr Lens,24,1998,37,37,3285,52,52,47,36
Kevin De Bruyne,be BEL,MF,eng Manchester City,32,1991,20,17,1422,92,91,86,28
Kevin Diks,id IDN,DF,dk FC Copenhagen,26,1996,8,8,707,45,57,36,35
Kevin Kampl,si SVN,MF,de RB Leipzig,32,1990,33,17,1645,68,71,62,35
Kevin Kelsy,ve VEN,FW,ua Shakhtar,19,2004,5,1,134,57,20,13,40
Kevin Kouassivi-Benissan,fi FIN,MO,fi HJK,24,1999,4,0,88,49,63,40,65
Kevin Mac Allister,ar ARG,DF,be Union SG,25,1997,8,8,710,38,52,35,79
Kevin Mbabu,ch SUI,DF,Augsburg,28,1995,25,22,2047,63,73,86,67
Kevin Medina,co COL,DF,az Qarabağ,30,1993,6,5,441,21,33,30,69
Kevin Miranda,it ITA,DF,Sassuolo,20,2003,1,0,14,29,15,25,8
Kevin Müller,de GER,GK,Heidenheim,32,1991,34,34,3060,57,60,43,54
Kevin Paredes,us USA,MO,Wolfsburg,20,2003,28,15,1432,51,47,47,79
Kevin Rodríguez,ec ECU,FW,be Union SG,23,2000,6,2,239,27,41,57,60
Kevin Schade,de GER,MO,Brentford,21,2001,11,3,333,79,55,37,38
Kevin Sessa,de GER,MO,Heidenheim,23,2000,30,7,1011,58,63,46,62
Kevin Strootman,nl NED,MF,Genoa,33,1990,27,15,1207,39,72,38,54
Kevin Stöger,at AUT,MF,Bochum,29,1993,32,32,2668,86,91,80,37
Kevin Trapp,de GER,GK,de Eint Frankfurt,33,1990,39,39,3464,54,52,56,50
Kevin Vogt,de GER,DF,Hoffenheim,31,1991,32,30,2642,34,49,40,31
Kevin Volland,de GER,MO,de Union Berlin,31,1992,31,19,1580,48,59,26,50
Kevin Vázquez,es ESP,DF,Celta Vigo,30,1993,12,10,700,49,55,52,66
Kevin Wimmer,at AUT,DF,sk Slovan Bratislava,30,1992,7,6,536,50,66,49,39
Kevin Zeroli,it ITA,MF,Milan,18,2005,3,0,28,28,21,32,78
Keyliane Abdallah,fr FRA,FW,Marseille,17,2006,1,0,4,24,17,7,13
Keylor Navas,cr CRC,GK,Paris S-G,36,1986,4,4,360,40,44,43,36
Khalil Fayad,fr FRA,MO,Montpellier,19,2004,23,11,1025,47,36,28,76
Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,22,2001,42,40,3405,70,81,89,62
Khéphren Thuram,fr FRA,MF,Nice,22,2001,27,25,2108,62,68,75,53
Kian Hansen,dk DEN,DF,dk Nordsjælland,34,1989,5,5,433,38,54,22,34
Kieffer Moore,wls WAL,MO,Bournemouth,30,1992,8,0,108,72,60,48,25
Kieran Tierney,sct SCO,DF,es Real Sociedad,26,1997,22,15,1304,42,79,73,67
Kieran Trippier,eng ENG,DF,eng Newcastle Utd,32,1990,34,32,2748,75,92,79,54
Kike Barja,es ESP,MO,Osasuna,26,1997,16,3,303,42,44,87,52
Kike Pérez,es ESP,MO,Rayo Vallecano,26,1997,24,9,835,36,49,35,73
Kike Salas,es ESP,DF,es Sevilla,21,2002,25,21,1770,74,48,38,75
Kiko Bondoso,pt POR,MF,il Maccabi Tel Aviv,27,1995,1,0,14,28,11,44,7
Kiko Femenía,es ESP,DF,Villarreal,32,1991,27,19,1872,52,69,75,60
Kiké,es ESP,MO,Alavés,33,1989,33,15,1423,53,37,32,39
Kilian Fischer,de GER,MF,Wolfsburg,22,2000,6,4,291,36,36,45,55
Kiliann Sildillia,fr FRA,DF,Freiburg,21,2002,36,27,2406,64,67,71,55
Kim Min-jae,kr KOR,DF,de Bayern Munich,26,1996,34,29,2630,54,62,44,60
Kings Kangwa,zm ZAM,MF,rs Red Star,24,1999,1,0,9,42,43,45,31
Kingsley Coman,fr FRA,FW,de Bayern Munich,27,1996,24,20,1559,72,86,92,59
Kingsley Ehizibue,nl NED,DF,Udinese,28,1995,23,11,955,54,50,72,58
Kingstone Mutandwa,zm ZAM,MO,Cagliari,20,2003,5,0,39,62,7,38,53
Kirian Rodríguez,es ESP,MF,Las Palmas,27,1996,37,36,3211,69,74,58,36
Kiril Despodov,bg BUL,FW,gr PAOK,26,1996,10,4,448,70,80,48,32
Kjell Scherpen,nl NED,GK,at Sturm Graz,23,2000,6,6,540,57,39,43,50
Kjell-Arik Wätjen,de GER,MO,Dortmund,17,2006,2,1,105,36,82,42,59
Kjetil Haug,no NOR,GK,no Bodø/Glimt,25,1998,2,2,210,40,40,43,47
Klaus Gjasula,al ALB,MF,Darmstadt 98,33,1989,22,17,1363,26,45,24,74
Klæmint Olsen,fo FRO,FW,is Breiðablik,33,1990,4,3,259,60,30,16,45
Ko Itakura,jp JPN,MF,Gladbach,26,1997,20,18,1596,61,27,25,66
Koba Koindredi,fr FRA,MF,pt Sporting CP,21,2001,3,1,80,39,50,43,34
Kobbie Mainoo,eng ENG,MF,eng Manchester Utd,18,2005,26,24,1968,68,45,48,55
Kobe Corbanie,be BEL,MF,be Antwerp,18,2005,2,0,33,28,13,42,25
Kodjo Aziangbe,tg TOG,MF,ua Zorya Luhansk,19,2003,2,1,85,33,38,8,46
Koen Casteels,be BEL,GK,Wolfsburg,31,1992,25,25,2250,56,66,57,77
Koffi Djidji,ci CIV,DF,Torino,30,1992,13,8,759,22,25,39,47
Koffi Kouao,ci CIV,DF,Metz,25,1998,13,10,860,44,64,69,68
Kofi Amoako,de GER,MF,Wolfsburg,18,2005,2,0,2,28,10,7,7
Koke,es ESP,MF,es Atlético Madrid,31,1992,44,40,3264,36,78,41,56
Koki Machida,jp JPN,DF,be Union SG,25,1997,9,9,808,37,47,51,70
Komnen Andrić,rs SRB,FW,Clermont Foot,28,1995,7,1,169,28,62,61,46
Koni De Winter,be BEL,DF,Genoa,21,2002,29,26,2380,34,40,45,50
Konrad Laimer,at AUT,MF,de Bayern Munich,26,1997,40,26,2544,47,75,83,68
Konstantinos Galanopoulos,gr GRE,MF,gr AEK Athens,25,1997,3,0,34,54,42,67,11
Konstantinos Koulierakis,gr GRE,DF,gr PAOK,19,2003,9,9,810,74,72,48,34
Konstantinos Mavropanos,gr GRE,DF,West Ham,25,1997,28,25,2305,43,32,38,52
Kosta Nedeljković,rs SRB,DF,rs Red Star,17,2005,4,2,238,53,69,86,23
Kostas Apostolakis,gr GRE,DF,md Sheriff Tiraspol,24,1999,6,2,197,32,20,43,71
Kostas Fortounis,gr GRE,FW,gr Olympiacos,30,1992,15,15,1274,67,92,75,74
Kostas Manolas,gr GRE,DF,Salernitana,32,1991,8,6,488,31,29,27,57
Kostas Tsimikas,gr GRE,DF,Liverpool,27,1996,19,13,1075,52,83,87,61
Kostas Tzolakis,gr GRE,GK,gr Olympiacos,20,2002,6,6,630,67,83,43,50
Krenar Dulaj,xk KVX,DF,xk KF Ballkani Therandë,17,2006,1,0,1,29,11,8,4
Kreshnik Hajrizi,xk KVX,DF,ch Lugano,24,1999,6,6,496,38,32,47,65
Kristian Eriksen,no NOR,MO,no Molde,28,1995,8,5,563,73,46,27,45
Kristian Nökkvi Hlynsson,is ISL,MO,nl Ajax,19,2004,8,6,571,23,59,35,46
Kristian Thorstvedt,no NOR,MF,Sassuolo,24,1999,34,30,2397,78,56,55,46
Kristijan Jakić,hr CRO,MF,de Eint Frankfurt,26,1997,20,14,1313,66,56,39,61
Kristinn Steindórsson,is ISL,FW,is Breiðablik,33,1990,6,5,421,38,86,58,28
Kristián Koštrna,sk SVK,MF,sk Spartak Trnava,29,1993,6,6,495,31,33,26,66
Kristjan Asllani,al ALB,MF,it Inter,21,2002,29,8,992,64,65,32,27
Kristoffer Ajer,no NOR,DF,Brentford,25,1998,28,21,1832,77,63,58,65
Kristoffer Haugen,no NOR,DF,no Molde,29,1994,10,10,824,55,71,82,61
Kristoffer Zachariassen,no NOR,MO,hu Ferencváros,28,1994,8,8,627,51,43,35,40
Kristopher Da Graca,cv CPV,DF,fi HJK,25,1998,3,2,225,36,27,19,35
Kristófer Kristinsson,is ISL,FW,is Breiðablik,24,1999,3,0,82,33,60,66,47
Krisztián Lisztes,hu HUN,MO,hu Ferencváros,18,2005,5,0,125,42,32,66,73
Krépin Diatta,sn SEN,MF,Monaco,24,1999,26,12,1206,48,77,91,76
Kurt Zouma,fr FRA,DF,West Ham,28,1994,37,36,3198,56,25,24,38
Kwadwo Duah,ch SUI,FW,bg Ludogorets,26,1997,6,5,444,42,30,38,33
Kyle Walker,eng ENG,DF,eng Manchester City,33,1990,38,36,3270,50,85,84,32
Kylian Mbappé,fr FRA,FW,fr Paris S-G,24,1998,41,36,3238,88,88,90,32
Kyogo Furuhashi,jp JPN,FW,sct Celtic,28,1995,6,6,447,53,27,24,22
Kyriakos Savvidis,gr GRE,MF,sk Slovan Bratislava,28,1995,7,5,450,34,26,32,45
Kyriani Sabbe,be BEL,DF,be Club Brugge,18,2005,7,5,495,42,66,80,49
Kévin Gameiro,fr FRA,MO,Strasbourg,36,1987,27,15,1346,60,62,38,34
Kévin Keben Biakolo,cm CMR,DF,Toulouse,19,2004,10,7,590,35,36,49,38
Kévin N'Doram,fr FRA,MF,Metz,27,1996,23,18,1604,24,38,20,64
Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,33,1989,4,4,360,29,14,9,27
Kévin Van Den Kerkhof,dz ALG,MO,Metz,27,1996,29,21,1913,32,34,57,62
Ladislav Krejčí,cz CZE,DF,cz Sparta Prague,24,1999,7,7,630,78,49,29,70
Lameck Banda,zm ZAM,FW,Lecce,22,2001,21,17,1350,55,63,82,73
Lamine Camara,sn SEN,MF,Metz,19,2004,31,26,2255,53,63,50,63
Lamine Diack,sn SEN,MF,Nantes,22,2000,1,0,1,28,10,7,7
Lamine Yamal,es ESP,FW,es Barcelona,16,2007,47,29,2778,62,82,91,73
Lapo Nava,it ITA,GK,Milan,19,2004,1,0,3,40,40,43,34
Largie Ramazani,be BEL,MO,Almería,22,2001,29,16,1555,55,55,63,40
Lars Lukas Mai,de GER,DF,ch Lugano,23,2000,6,6,540,32,47,48,46
Lassana Coulibaly,ml MLI,MF,Salernitana,27,1996,28,25,2082,29,43,45,58
Lassina Franck Traoré,bf BFA,MF,ua Shakhtar,22,2001,2,0,10,42,33,15,7
Latif Ahmed,gh GHA,MF,fo KÍ,20,2002,1,0,19,50,28,37,12
Laurent Abergel,fr FRA,MF,Lorient,30,1993,33,32,2860,65,64,58,68
Laurent Depoitre,be BEL,FW,be Gent,34,1988,2,1,100,24,36,34,31
Lautaro Gianetti,ar ARG,DF,Udinese,29,1993,7,7,630,59,23,21,42
Lautaro Martínez,ar ARG,FW,it Inter,25,1997,41,36,3188,80,62,52,61
Layvin Kurzawa,fr FRA,DF,Paris S-G,30,1992,1,0,9,29,16,40,4
Lazar Samardzic,rs SRB,MF,Udinese,21,2002,34,28,2372,82,65,68,27
Leander Dendoncker,be BEL,MF,eng Aston Villa,28,1995,15,3,284,60,40,28,71
Leandro Andrade,cv CPV,MO,az Qarabağ,23,1999,10,10,783,63,55,56,48
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,23,2000,31,29,2606,60,39,34,67
Leandro Morgalla,de GER,DF,at RB Salzburg,18,2004,1,0,45,29,11,46,8
Leandro Paredes,ar ARG,MF,Roma,29,1994,47,42,3662,57,76,42,53
Leandro Trossard,be BEL,FW,eng Arsenal,28,1994,43,24,2180,85,75,74,64
Leart Paqarada,xk KVX,DF,Köln,28,1994,17,11,1075,56,70,71,39
Lebo Mothiba,za RSA,FW,Strasbourg,27,1996,15,5,617,48,41,37,55
Lee Jae-sung,kr KOR,MO,Mainz 05,30,1992,29,24,2113,57,55,24,65
Lee Kang-in,kr KOR,MO,fr Paris S-G,22,2001,32,21,1808,72,85,78,50
