Nation,Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
mx MEX,MO,Monterrey,24,1998,25,20,1778,64,39,37,43
ar ARG,FW,Fluminense,35,1988,34,25,2074,36,41,18,37
ar ARG,MF,Racing Club,29,1994,5,2,197,26,23,8,81
ar ARG,DF,River Plate,32,1991,16,15,1345,68,42,32,55
at AUT,DF,Feyenoord,31,1992,19,16,1362,72,81,63,66
ar ARG,MO,Banfield,20,2003,15,9,795,51,48,30,50
de GER,DF,Go Ahead Eag,31,1992,25,19,1754,61,47,32,33
br BRA,MO,Flamengo,26,1997,40,35,3157,57,79,68,63
ar ARG,MF,Belgrano,18,2005,23,5,673,67,26,47,65
ar ARG,DF,Godoy Cruz,18,2005,1,0,15,21,20,8,23
ar ARG,GK,Ajax,31,1992,7,7,571,49,55,71,51
it ITA,MF,Catanzaro,18,2005,1,0,3,64,30,54,31
it ITA,FW,Calcio Lecco 1912,31,1992,2,0,34,24,38,41,22
it ITA,MF,Cosenza,26,1997,32,24,2337,59,77,39,39
it ITA,GK,Südtirol,22,2001,1,1,90,40,39,47,40
it ITA,MF,Ternana,19,2004,9,5,420,25,64,20,58
it ITA,MO,Ascoli,22,2000,25,10,982,47,61,26,42
it ITA,MO,Brescia,22,2001,27,8,897,48,39,62,82
it ITA,GK,Südtirol,35,1988,37,37,3330,59,54,51,57
it ITA,DF,Cremonese,23,2000,30,9,1154,65,80,81,27
it ITA,DF,Bari,26,1996,32,29,2574,74,79,80,63
it ITA,GK,Reggiana,24,1999,9,8,796,46,41,41,43
al ALB,FW,NE Revolution,25,1998,31,26,2236,51,31,33,48
ar ARG,DF,Tigre,23,2000,12,8,714,28,45,41,57
us USA,MF,Venezia,21,2002,37,36,2936,79,70,70,50
it ITA,DF,Parma,29,1993,25,18,1634,60,83,74,50
ar ARG,DF,Atlé Tucumán,26,1997,18,10,1027,75,48,34,77
it ITA,DF,Bari,24,1999,22,17,1575,88,75,73,51
ar ARG,MF,Benfica,17,2006,1,0,4,52,11,56,6
it ITA,GK,Cremonese,23,2000,8,8,720,47,46,47,45
mx MEX,GK,Santos,29,1993,9,9,810,52,39,40,74
ng NGA,MO,Gent,21,2002,17,9,830,70,30,64,41
nl NED,MO,Twente,19,2004,8,0,57,31,45,34,60
nl NED,DF,Twente,25,1997,26,24,2050,62,89,85,31
br BRA,DF,Bahia,30,1993,43,31,2477,85,71,84,37
gw GNB,DF,Moreirense,19,2003,4,2,227,35,40,38,40
mx MEX,DF,Guadalajara,24,1999,25,24,2146,44,36,40,56
be BEL,MF,Standard Liège,27,1996,21,5,673,42,51,62,70
ar ARG,DF,Atlé Tucumán,31,1992,7,1,225,89,70,50,22
ge GEO,MO,Watford,23,1999,34,14,1602,52,81,82,55
uy URU,MF,Flamengo,29,1994,22,18,1599,93,85,83,27
it ITA,DF,Venezia,24,1998,32,25,2257,79,65,58,75
it ITA,MF,Calcio Lecco 1912,26,1996,27,14,1317,31,32,35,63
gr GRE,FW,Atlanta Utd,29,1994,11,8,721,73,47,31,76
br BRA,MO,Corinthians,20,2003,11,1,274,69,31,43,25
ar ARG,MO,Newell's OB,18,2005,12,2,243,34,41,48,56
py PAR,FW,Rosario Central,22,2001,1,0,38,16,40,44,53
it ITA,MO,Calcio Lecco 1912,25,1997,36,30,2552,35,63,41,59
it ITA,DF,Sampdoria,16,2006,12,9,763,55,36,27,64
it ITA,DF,Modena,29,1994,37,37,3295,65,52,57,65
nl NED,DF,Vitesse,19,2004,12,3,492,44,39,50,70
ar ARG,DF,Instituto,25,1998,18,14,1333,57,70,55,49
ar ARG,MF,São Paulo,24,1999,18,4,557,60,54,54,57
it ITA,FW,Catanzaro,19,2003,28,13,1266,39,56,45,40
it ITA,DF,Palermo,23,2000,26,6,842,82,64,71,34
it ITA,DF,Ascoli,33,1989,30,29,2589,56,50,41,57
au AUS,MF,Vancouver W'caps,19,2004,11,1,173,60,28,63,41
it ITA,MF,Cittadella,25,1997,31,19,1593,64,30,48,55
it ITA,DF,Südtirol,25,1998,10,7,661,28,21,11,46
it ITA,FW,Spezia,22,2001,10,7,623,58,54,49,63
it ITA,MO,Bari,26,1996,35,34,2879,74,71,71,40
nl NED,MF,Feyenoord,19,2004,2,0,28,44,39,66,41
ve VEN,MF,ve Dep Táchira,22,2001,4,3,250,46,13,84,42
fi FIN,MF,Leeds United,27,1995,37,33,2698,43,77,66,35
nl NED,DF,Moreirense,24,1999,31,21,2012,61,68,60,51
cw CUW,MF,RKC Waalwijk,23,1999,29,28,2328,22,47,30,58
ar ARG,MF,Godoy Cruz,24,2000,44,24,2415,70,46,60,57
ar ARG,MO,Deportivo Riestra,33,1990,11,5,364,67,60,45,61
uy URU,FW,uy Nacional,28,1995,5,5,401,56,42,30,82
ar ARG,MF,cl Colo-Colo,36,1987,5,2,207,40,60,57,68
uy URU,MF,Atl Goianiense,32,1991,15,10,820,35,29,26,56
ar ARG,DF,Barracas Central,25,1998,18,18,1552,34,27,32,57
ar ARG,DF,San Lorenzo,22,2001,26,20,1797,42,42,55,41
ar ARG,GK,Ind. Rivadavia,34,1989,5,5,450,51,51,49,43
ar ARG,MO,Tigre,24,1999,25,23,1720,55,75,69,49
uy URU,FW,Ath Paranaense,30,1993,21,10,900,55,47,20,69
uy URU,MF,cl Huachipato,29,1994,5,5,449,81,73,67,37
ar ARG,MO,Unión,20,2003,19,3,597,52,13,23,18
ar ARG,MO,River Plate,30,1993,10,0,261,84,92,85,71
uy URU,MO,León,23,2000,12,5,572,26,60,31,67
uy URU,DF,FC Juárez,20,2003,6,5,407,40,57,52,46
ar ARG,DF,Cruz Azul,28,1994,17,17,1461,64,75,71,54
ec ECU,MO,Flamengo,23,2000,13,10,802,61,60,80,69
uy URU,MF,Lanús,23,2001,20,16,1272,30,39,24,75
ar ARG,DF,Instituto,20,2003,25,25,2237,50,19,22,48
ar ARG,MO,Ind. Rivadavia,25,1999,18,5,658,44,35,51,70
ar ARG,FW,cl Palestino,35,1989,2,2,162,22,66,28,31
ar ARG,DF,Cen. Córdoba–SdE,19,2004,5,4,359,30,31,56,65
ar ARG,MO,Ind. Rivadavia,20,2003,9,4,347,36,75,67,76
pt POR,MO,Porto,22,2001,17,1,291,58,75,89,58
pt POR,MF,Portimonense,23,2000,33,18,1711,51,63,64,80
pt POR,MF,Moreirense,22,2000,33,32,2721,59,54,33,67
pt POR,MO,Benfica,26,1996,9,1,124,56,35,91,33
pt POR,DF,Sporting CP,21,2001,32,28,2482,63,64,62,51
pt POR,MF,Vitória,19,2003,1,0,5,20,41,44,15
pt POR,GK,Chaves,23,2000,1,1,90,40,44,40,32
pt POR,MF,Rio Ave,26,1997,15,15,1231,62,55,60,26
pt POR,DF,Farense,32,1991,33,33,2876,44,28,18,49
pt POR,FW,Porto,17,2006,1,0,8,34,50,60,20
cd COD,MO,West Brom,25,1998,36,29,2350,64,67,64,48
eng ENG,MF,Rotherham Utd,31,1991,8,2,279,57,18,8,52
sct SCO,DF,Norwich City,31,1991,8,6,550,34,40,27,42
ie IRL,DF,Preston,32,1991,12,7,732,34,44,42,41
sct SCO,MF,Hull City,26,1996,15,1,321,52,54,55,50
jm JAM,DF,Ipswich Town,28,1994,1,0,1,21,13,56,31
br BRA,MF,Botafogo (RJ),29,1994,45,34,2902,59,61,53,80
it ITA,MF,Ternana,29,1994,34,28,2422,75,47,49,45
it ITA,MO,Bari,23,2000,23,9,945,38,62,69,26
ar ARG,MO,Instituto,24,2000,26,13,1197,64,49,60,39
ar ARG,DF,Spezia,23,1999,5,1,142,27,22,38,83
us USA,DF,Houston Dynamo,24,1999,32,31,2653,86,67,79,23
us USA,MO,Westerlo,20,2002,20,18,1503,71,42,60,60
br BRA,MF,Fluminense,25,1998,43,24,2093,51,44,54,63
ar ARG,FW,Estudiantes–LP,32,1991,23,13,1314,69,61,42,55
ar ARG,GK,Talleres,31,1992,34,34,3060,62,60,43,75
ar ARG,MO,Platense,28,1995,21,21,1679,51,45,40,58
ar ARG,DF,UANL,33,1990,27,24,2153,46,72,67,31
it ITA,MF,Cremonese,16,2007,1,0,27,38,18,63,64
ar ARG,GK,ec Independiente,25,1998,1,1,90,40,38,40,40
br BRA,MF,Flamengo,17,2006,15,7,704,58,44,42,71
br BRA,DF,Atlético Mineiro,26,1997,30,26,2452,83,88,83,41
br BRA,DF,Austin,23,2000,31,26,2286,78,57,68,50
br BRA,MF,Vasco da Gama,18,2005,3,3,146,79,28,56,23
br BRA,MO,Cuiabá,23,2000,6,0,104,49,87,35,90
br BRA,DF,Atl Goianiense,26,1997,32,32,2766,74,74,73,28
br BRA,DF,Fortaleza,30,1993,29,23,2152,78,73,65,55
be BEL,DF,Union SG,33,1990,5,1,68,49,21,37,51
be BEL,GK,RWDM,29,1994,1,0,17,40,36,49,32
ar ARG,MF,Atlé Tucumán,35,1988,26,26,2066,35,62,37,46
mx MEX,GK,Querétaro,32,1990,20,20,1784,51,53,42,42
ar ARG,MF,Newell's OB,22,2001,1,1,73,35,56,50,39
ar ARG,DF,Huracán,30,1993,17,15,1256,55,58,68,48
ar ARG,DF,Huracán,35,1988,6,2,347,25,18,14,43
ar ARG,DF,Banfield,23,2000,6,5,314,44,44,40,72
mx MEX,FW,Puebla,28,1995,33,29,2506,64,52,33,45
ar ARG,MF,Boca Juniors,32,1991,22,18,1693,29,53,53,70
uy URU,FW,Newell's OB,25,1998,5,0,116,58,22,72,67
mx MEX,FW,Santos,18,2004,1,0,16,51,27,34,62
cl CHI,DF,cl Cobresal,34,1989,5,3,334,56,49,70,38
py PAR,MO,cl Colo-Colo,26,1997,10,4,459,60,24,28,56
ar ARG,MF,Deportivo Riestra,30,1994,16,8,575,67,53,36,63
uy URU,DF,Flamengo,30,1993,27,20,1676,66,56,62,45
bo BOL,GK,bo The Strongest,30,1993,8,8,720,47,39,41,50
uy URU,GK,uy Peñarol,29,1994,5,4,405,40,39,43,43
se SWE,FW,Union SG,26,1997,25,16,1452,80,66,55,72
br BRA,MO,RB Bragantino,19,2004,27,11,954,41,76,33,54
br BRA,GK,Criciúma,30,1993,34,34,2997,57,51,41,41
py PAR,MO,py Libertad,24,1999,6,0,133,79,54,20,52
ar ARG,MF,Talleres,17,2006,8,0,225,64,34,37,69
pt POR,MF,Famalicão,23,2000,20,5,627,29,40,35,67
ar ARG,DF,Deportivo Riestra,37,1986,1,1,70,21,13,17,22
ar ARG,FW,Talleres,33,1990,5,2,156,62,85,54,74
ar ARG,DF,Pachuca,37,1985,26,26,2277,42,36,33,44
br BRA,MF,Atl Goianiense,31,1992,3,0,25,44,41,42,71
ar ARG,DF,Gimnasia–LP,29,1994,5,4,382,24,32,49,84
ar ARG,MO,UNAM,27,1996,31,24,1856,67,65,63,47
ar ARG,FW,Deportivo Riestra,33,1990,10,6,446,22,48,57,65
br BRA,DF,Puebla,27,1996,32,31,2640,70,72,70,48
py PAR,DF,Palmeiras,30,1993,35,34,3077,64,53,27,57
nl NED,MF,Coventry City,26,1997,1,1,70,50,82,36,28
br BRA,DF,Corinthians,30,1993,22,18,1607,66,37,38,52
ve VEN,MO,ve Dep Táchira,16,2007,1,0,33,14,14,25,6
br BRA,DF,Benfica,21,2001,1,0,3,21,20,18,17
br BRA,DF,Grêmio,21,2002,24,18,1605,54,34,36,47
br BRA,MO,Vitória,26,1997,23,14,1200,47,60,44,44
br BRA,MO,Grêmio,18,2005,27,11,1487,60,54,74,47
br BRA,MO,Internacional,18,2005,28,3,664,58,58,66,67
br BRA,MO,Cuiabá,30,1993,11,7,503,21,28,31,62
br BRA,MF,Atlético Mineiro,30,1994,44,36,3159,85,79,83,35
pt POR,FW,Benfica,18,2005,1,0,16,16,20,20,11
py PAR,DF,Newell's OB,32,1991,23,23,2070,43,42,37,59
pt POR,MF,Famalicão,18,2004,28,24,1840,78,70,61,41
nl NED,MF,PSV Eindhoven,25,1997,30,23,2030,89,71,76,23
uy URU,DF,uy Peñarol,23,2000,12,12,1080,52,27,27,59
nl NED,MO,Vitesse,20,2002,26,13,1186,42,35,47,57
us USA,FW,Austin,32,1991,33,10,1186,38,45,28,78
sr SUR,MO,Antwerp,27,1995,26,9,881,54,54,69,67
ci CIV,DF,Chaves,24,1999,7,4,401,50,46,69,26
uy URU,DF,ve Dep Táchira,31,1992,4,4,330,57,20,19,65
us USA,MO,Coventry City,25,1998,44,31,2968,74,37,59,50
eng ENG,MF,Rotherham Utd,25,1998,38,35,3105,61,28,34,77
rw RWA,MF,Standard Liège,18,2005,9,5,473,26,44,51,73
nl NED,MF,Almere City,23,2000,23,16,1557,43,54,53,65
bd BAN,MF,Leicester City,25,1997,34,15,1472,26,45,46,75
ma MAR,MF,Südtirol,25,1998,7,2,233,67,50,44,40
ma MAR,MF,OH Leuven,25,1997,20,18,1507,73,42,69,48
nl NED,MO,Sparta R'dam,18,2005,5,0,32,16,22,8,71
be BEL,DF,Anderlecht,24,1999,1,0,7,21,20,8,83
be BEL,MF,Cercle Brugge,30,1993,23,21,1865,47,59,46,62
at AUT,MO,NYCFC,24,1999,34,32,2559,66,81,67,46
be BEL,MF,Club Brugge,30,1992,29,28,2539,85,86,78,40
de GER,MO,Nashville SC,28,1995,32,31,2745,74,83,59,31
mx MEX,DF,FC Juárez,23,2000,5,5,450,33,30,14,77
co COL,FW,Santos,29,1994,23,23,1914,82,67,56,48
fr FRA,FW,Estoril,27,1996,1,0,12,34,28,33,20
sct SCO,MF,Swansea City,21,2001,13,12,798,52,39,47,74
eng ENG,DF,Ipswich Town,22,2001,35,25,2361,75,79,76,49
eng ENG,MO,Bristol City,28,1995,39,7,1102,45,34,37,57
eng ENG,DF,Swansea City,23,1999,38,31,2963,76,60,58,40
eng ENG,FW,Blackburn,19,2003,19,9,837,54,73,59,60
eng ENG,DF,Blackburn,24,1998,36,35,3000,67,71,60,57
au AUS,DF,Leicester City,24,1998,3,1,99,21,42,43,41
ie IRL,MO,Hull City,19,2004,8,1,142,36,28,62,51
eng ENG,MF,Leicester City,27,1996,45,45,4039,49,58,60,38
jp JPN,DF,Kortrijk,22,2000,5,5,450,35,31,25,82
us USA,MF,Minnesota Utd,26,1997,29,26,2250,78,66,54,54
jp JPN,MO,Standard Liège,27,1995,27,23,1933,57,68,39,44
eng ENG,DF,Blackburn,23,1999,31,29,2552,41,56,62,57
eng ENG,DF,Middlesbrough,25,1998,2,2,148,53,32,87,38
eng ENG,MF,Middlesbrough,21,2002,21,20,1811,66,72,72,33
us USA,DF,D.C. United,21,2002,1,0,30,21,19,15,36
eng ENG,DF,Bristol City,21,2002,23,13,1254,75,72,74,30
uy URU,FW,uy Liverpool,21,2002,2,1,63,27,36,48,19
us USA,DF,Austin,35,1988,15,6,578,53,88,64,32
at AUT,GK,Union SG,33,1990,1,1,90,40,43,59,40
pt POR,MF,Rio Ave,20,2002,4,0,42,39,69,41,39
co COL,DF,Cruzeiro,30,1993,1,1,87,38,30,75,27
br BRA,MO,RB Bragantino,23,2000,17,14,1102,76,64,69,45
de GER,DF,Union SG,24,1998,12,2,346,63,80,87,55
fi FIN,MO,Calcio Lecco 1912,20,2003,3,1,106,34,48,42,31
sk SVK,GK,NE Revolution,26,1997,8,8,720,40,38,42,45
br BRA,FW,São Paulo,17,2006,1,0,13,34,32,27,11
pt POR,FW,Famalicão,21,2002,20,7,680,29,40,30,35
us USA,DF,NE Revolution,25,1998,25,23,2063,44,30,36,59
mx MEX,FW,América,30,1992,24,17,1557,69,80,48,56
co COL,MO,RB Bragantino,22,2001,34,18,1934,52,47,74,38
bo BOL,MO,bo Bolívar,26,1998,6,2,196,37,57,60,28
us USA,DF,Toronto FC,28,1995,4,2,175,35,28,74,31
us USA,MF,FC Dallas,22,2001,4,1,113,51,52,63,40
mx MEX,MF,Necaxa,18,2005,26,13,1183,69,58,65,34
cv CPV,MO,Estoril,26,1997,32,15,1251,46,30,57,32
br BRA,MF,Parma,29,1994,36,25,2195,70,65,65,63
pt POR,MO,Moreirense,22,2001,5,1,84,58,18,38,78
py PAR,MF,py Libertad,32,1991,6,5,407,32,44,46,53
ar ARG,FW,pe Alianza Lima,39,1984,5,3,263,58,38,25,49
ar ARG,DF,Huracán,27,1997,19,16,1466,70,48,66,46
ec ECU,GK,Huracán,36,1987,24,24,2160,62,74,51,66
ar ARG,MO,SJ Earthquakes,23,2000,24,22,1819,60,64,45,58
pt POR,FW,Rio Ave,31,1991,12,3,339,44,73,55,24
bf BFA,GK,Charleroi,26,1996,26,26,2339,58,52,69,77
br BRA,MF,Estrela,22,2001,29,23,1972,44,60,55,55
nl NED,DF,Utrecht,26,1997,27,24,2065,56,66,59,50
jp JPN,MF,Sporting CP,28,1995,29,24,2140,65,78,49,50
br BRA,MF,Criciúma,29,1994,17,13,1040,57,38,46,59
pt POR,FW,Portimonense,27,1996,16,10,845,41,59,49,39
mx MEX,MF,Guadalajara,33,1989,1,0,5,20,11,7,15
mx MEX,FW,PSV Eindhoven,28,1995,24,17,1536,79,89,87,65
is ISL,DF,Pisa,28,1995,15,7,726,33,40,23,52
nl NED,GK,AZ Alkmaar,30,1993,1,1,90,40,47,47,40
co COL,MF,co Junior,26,1997,4,1,154,24,27,56,24
kr KOR,MF,Gent,24,1999,20,20,1577,86,85,79,37
pe PER,MF,pe Universitario,34,1989,2,0,51,20,19,46,48
jp JPN,MO,St. Louis,21,2002,18,8,784,49,65,45,69
co COL,DF,co Junior,22,2001,2,2,180,22,15,16,70
br BRA,DF,Corinthians,26,1997,41,32,2810,73,69,64,54
pe PER,DF,pe Universitario,25,1998,1,0,3,40,43,29,3
es ESP,DF,Minnesota Utd,22,2001,1,1,90,29,41,26,37
be BEL,FW,Chicago Fire,26,1997,51,50,4247,61,54,49,72
mx MEX,GK,Mazatlán,32,1990,29,29,2548,48,55,58,48
mx MEX,DF,Santos,33,1990,10,7,571,37,22,33,62
fr FRA,GK,LAFC,37,1986,33,33,2970,64,61,45,64
es ESP,DF,Internacional,32,1991,6,4,360,68,51,52,55
py PAR,MF,py Libertad,23,2000,4,0,61,55,67,56,28
br BRA,MF,Vasco da Gama,26,1998,30,27,2114,52,60,43,68
ar ARG,DF,Atlas,32,1991,33,33,2969,35,49,34,53
es ESP,MF,Utrecht,20,2003,5,2,203,27,35,50,63
pt POR,MF,Vizela,21,2002,14,4,494,73,67,72,60
be BEL,DF,Cercle Brugge,21,2002,20,19,1617,66,81,70,70
br BRA,GK,Corinthians,25,1999,48,48,4320,47,53,68,44
no NOR,MF,Club Brugge,23,2000,28,23,1853,68,67,69,65
br BRA,MO,Atlético Mineiro,37,1986,35,33,2831,73,68,56,30
iq IRQ,MF,Heerenveen,21,2002,15,8,699,37,34,53,56
kr KOR,MO,Norwich City,30,1992,17,9,770,54,30,28,28
br BRA,MO,Internacional,30,1993,10,3,335,38,33,47,59
es ESP,MO,Corinthians,28,1995,35,33,2660,54,26,14,34
py PAR,DF,River Plate,26,1998,5,4,290,35,65,46,72
ar ARG,MO,Huracán,29,1994,24,9,957,46,46,38,52
mx MEX,MF,Houston Dynamo,33,1990,22,19,1616,73,88,78,41
mx MEX,GK,Santos,22,2001,4,2,245,40,42,40,32
mx MEX,DF,Monterrey,35,1988,20,19,1651,33,53,39,21
mx MEX,MF,León,19,2004,7,1,140,51,18,75,8
pt POR,MF,Chaves,22,2001,18,5,655,65,37,26,45
cv CPV,MO,Portimonense,21,2002,33,31,2743,61,44,74,52
br BRA,MF,Fortaleza,23,2000,32,30,2317,67,48,60,38
br BRA,MF,Bahia,26,1997,13,3,408,50,62,67,76
us USA,DF,Inter Miami,21,2002,14,7,653,81,47,72,62
ar ARG,DF,Newell's OB,22,2001,6,6,540,25,32,40,52
us USA,MF,NE Revolution,28,1995,27,17,1606,58,54,55,50
us USA,DF,FC Cincinnati,24,2000,31,23,2290,26,52,52,52
eng ENG,MO,Leeds United,23,2000,17,9,715,39,69,75,26
nl NED,DF,Excelsior,23,2000,6,1,178,34,45,33,79
ar ARG,MF,River Plate,17,2007,2,0,36,62,48,89,45
be BEL,DF,Standard Liège,21,2002,2,0,58,59,61,71,72
nl NED,FW,Volendam,21,2002,4,0,79,46,70,89,71
gh GHA,MO,AZ Alkmaar,23,2000,16,5,658,65,57,47,78
ci CIV,MF,PSV Eindhoven,25,1997,2,2,180,40,83,61,28
gn GUI,MF,Boavista,24,1999,15,4,476,27,39,45,45
il ISR,FW,Charlotte,19,2004,1,0,18,16,40,64,11
mx MEX,DF,Atlas,23,2000,13,6,674,41,42,35,48
de GER,MO,Pisa,25,1998,19,6,745,22,48,36,84
xk KVX,MF,Cosenza,26,1997,34,17,1567,60,42,43,35
ar ARG,GK,Deportivo Riestra,31,1992,25,25,2250,67,89,66,66
ar ARG,GK,Belgrano,27,1996,8,7,656,48,48,45,46
uy URU,GK,Arouca,26,1997,31,31,2790,46,47,63,83
ar ARG,MO,River Plate,34,1990,27,14,1239,39,77,49,72
ar ARG,DF,Racing Club,21,2002,10,6,550,47,27,70,41
uy URU,MO,RB Bragantino,24,1999,9,3,275,59,21,70,37
ar ARG,FW,Independiente,20,2003,13,1,216,72,46,62,61
ar ARG,MF,Boca Juniors,20,2003,15,11,794,22,40,46,65
ar ARG,FW,Huracán,28,1995,5,5,448,81,68,33,68
uy URU,MF,Cruz Azul,31,1992,31,26,2461,80,79,71,45
ar ARG,MO,Banfield,21,2002,26,19,1773,34,34,33,67
ar ARG,FW,Instituto,23,2000,25,12,1130,63,47,33,58
ar ARG,MO,Platense,23,2000,18,1,515,48,29,63,62
uy URU,MO,uy Peñarol,20,2003,5,0,132,21,39,72,84
ar ARG,MF,Belgrano,19,2004,2,1,60,55,48,61,56
ar ARG,DF,Platense,26,1997,24,24,2160,44,36,36,70
br BRA,DF,Fluminense,27,1996,4,2,189,38,44,44,73
br BRA,DF,São Paulo,16,2007,7,4,244,49,51,50,55
br BRA,MO,Corinthians,31,1992,30,11,1378,50,83,70,63
br BRA,MF,Atlético Mineiro,24,1999,42,25,2265,62,62,59,46
br BRA,FW,Botafogo (RJ),22,2001,28,22,1971,67,74,56,59
cl CHI,DF,América,29,1994,22,20,1765,71,60,49,59
br BRA,MF,Portimonense,24,1999,27,16,1488,54,51,64,80
br BRA,FW,Feyenoord,23,2000,31,25,1924,81,79,84,69
br BRA,DF,Atlético Mineiro,28,1995,19,10,1006,38,52,33,61
br BRA,DF,Farense,34,1989,13,11,1014,32,26,17,49
br BRA,MF,Grêmio,18,2005,5,1,123,50,58,26,67
br BRA,DF,São Paulo,26,1997,37,34,3000,52,85,81,36
ca CAN,FW,Cardiff City,24,1998,38,28,2230,52,48,27,62
mx MEX,DF,Atlético,19,2003,12,5,466,81,68,85,65
es ESP,MO,San Lorenzo,31,1992,13,10,891,49,64,28,50
es ESP,FW,Vizela,24,1998,2,0,26,29,43,46,24
ar ARG,MF,Boca Juniors,18,2005,1,0,6,20,11,37,6
sn SEN,MF,RWDM,20,2003,22,17,1601,76,56,65,62
bg BUL,MF,Leeds United,23,2000,29,20,1774,26,55,33,46
ma MAR,MO,QPR,25,1997,44,43,3732,65,76,72,38
gr GRE,MF,Bari,22,2001,14,13,964,74,46,65,53
be BEL,MO,RKC Waalwijk,22,2001,8,0,92,46,18,73,55
es ESP,MF,LAFC,33,1990,31,24,2156,45,52,38,63
mk MKD,MO,Ascoli,33,1990,20,11,1041,47,25,10,34
me MNE,MF,Boavista,24,1999,28,10,1002,53,47,45,58
fr FRA,GK,Leeds United,23,2000,44,44,3922,55,49,49,68
mx MEX,FW,América,23,2000,22,7,717,46,49,30,50
nl NED,MO,Fortuna Sittard,21,2001,12,2,245,25,20,47,52
ar ARG,DF,cl Huachipato,26,1998,4,4,295,44,21,32,37
my MAS,MO,Fortaleza,24,2000,15,4,436,65,73,71,52
ar ARG,DF,Ind. Rivadavia,22,2001,2,0,8,21,18,14,27
ma MAR,MF,Watford,24,1999,15,11,919,77,88,68,29
ma MAR,MF,Volendam,17,2006,3,1,91,20,12,28,30
us USA,MO,St. Louis,22,2001,29,23,1838,48,66,50,50
md MDA,FW,Heerenveen,24,1998,19,7,703,65,29,37,44
ro ROU,DF,Palermo,27,1996,20,19,1657,52,37,24,39
br BRA,FW,Atlético Mineiro,19,2004,9,1,180,21,38,84,66
gh GHA,MF,Mechelen,20,2002,2,0,6,20,11,37,6
nl NED,MF,PSV Eindhoven,18,2005,16,3,355,80,69,87,20
us USA,GK,Vancouver W'caps,22,2001,1,1,90,40,36,46,32
wls WAL,MF,Eupen,25,1997,15,6,564,35,55,59,29
jm JAM,MF,QPR,28,1995,27,21,1655,27,35,39,72
be BEL,MF,Charleroi,27,1996,23,18,1576,74,61,80,22
gh GHA,MO,Eupen,21,2002,30,27,2279,52,33,47,35
nir NIR,MF,Standard Liège,19,2003,28,18,1655,64,65,64,73
wls WAL,FW,Kortrijk,21,2001,26,20,1731,51,24,52,49
se SWE,FW,Utrecht,24,1998,20,11,943,55,44,50,57
us USA,DF,FC Cincinnati,20,2003,1,0,4,21,12,48,3
gy GUY,FW,Middlesbrough,24,1999,37,31,2599,64,82,83,69
us USA,MF,LA Galaxy,23,2000,6,0,44,28,70,37,33
br BRA,FW,Fluminense,16,2007,1,0,1,16,12,7,11
mx MEX,FW,Guadalajara,32,1990,18,13,1056,38,73,80,57
mx MEX,MO,Toluca,19,2003,9,0,138,26,35,69,57
py PAR,FW,Cuiabá,24,1999,35,33,2831,49,54,49,38
mx MEX,FW,Monterrey,20,2003,1,0,21,32,18,46,48
dz ALG,FW,Mechelen,35,1988,6,5,404,40,81,60,51
pt POR,MF,Moreirense,24,1999,18,5,562,24,30,37,33
mx MEX,DF,Santos,26,1997,24,20,1723,47,62,52,57
ma MAR,MF,PSV Eindhoven,22,2001,19,10,1017,89,86,82,56
it ITA,MO,Bari,23,2000,22,6,821,57,62,78,31
ma MAR,DF,Gent,25,1997,27,25,2157,61,56,70,67
ca CAN,MF,Watford,21,2002,42,28,2555,77,68,70,34
mx MEX,MO,Atlas,20,2003,7,0,142,39,47,79,66
mx MEX,MF,Pachuca,21,2002,5,4,253,47,55,63,42
mx MEX,DF,América,23,2000,21,16,1380,48,55,45,58
ro ROU,MO,Ternana,22,2001,10,1,238,16,22,12,80
cv CPV,FW,Charlotte,22,2001,28,8,896,66,72,77,82
br BRA,MO,Vitória,28,1995,5,0,124,55,37,65,29
ge GEO,DF,Spezia,22,2001,9,6,408,63,19,31,60
ar ARG,FW,Deportivo Riestra,23,2000,1,1,1,16,12,7,11
pt POR,MO,RB Bragantino,30,1993,5,1,189,45,42,53,43
es ESP,MO,Porto,22,2000,21,5,566,59,63,55,49
py PAR,MO,San Lorenzo,21,2002,33,25,2001,51,41,43,62
it ITA,DF,Palermo,33,1989,10,8,673,38,35,28,58
be BEL,MF,Estoril,21,2001,5,3,180,30,36,46,50
ru RUS,GK,Famalicão,26,1997,1,1,90,40,43,40,32
ba BIH,MF,Birmingham City,26,1996,36,31,2629,46,43,29,55
no NOR,MO,Kortrijk,27,1996,4,2,170,14,46,12,63
pt POR,DF,Fortuna Sittard,33,1990,32,32,2806,55,78,72,41
mx MEX,DF,Puebla,22,2000,3,2,140,21,23,56,49
hr CRO,GK,Fortuna Sittard,23,2000,16,16,1440,47,44,58,45
co COL,MO,Orlando City,24,1999,34,34,2759,57,68,77,52
py PAR,MF,py Libertad,23,2000,4,2,193,58,74,54,52
es ESP,MF,Sporting CP,18,2004,5,0,39,39,28,64,63
ar ARG,MO,Platense,26,1997,14,8,681,14,33,31,72
es ESP,DF,Porto,36,1987,5,5,367,83,72,50,45
ar ARG,MF,Independiente,33,1990,23,23,2024,31,55,39,66
cl CHI,FW,Sarmiento,24,1999,22,16,1306,44,33,66,36
mx MEX,MF,León,25,1998,26,20,1579,70,69,75,41
