Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
Philadelphia Union,34,1.82,1.8,15.21,5.26,0.12,0.15,26.94,2.91,342.59,443.12,146.35,168.76,143.26,170.94,46.82,82.82,1.38,1.32,11.97,30.85,8.85,2.53,37.0,13.38,36.68,17.68,10.56,8.21,6.79,2.68,8.59,15.91,7.32,12.09,10.03,18.41,0.15,548.62,52.24,170.94,240.88,141.59,22.85,548.47,9.85,4.24,293.09,10.12,3.47,12.44,5.74,339.29,1.88,0.03,0.0,11.0,10.18,2.03,0.09,0.06,0.06,45.59,15.09,13.44,2.24,1.62,4.79,3.24,0.24,0.06,0.06,0.0,0.0,1.64,4.41,11.79,19.03,3.97,7.09,13.47,0.53,0.74,28.53,18.18,87.06,29.85,37.71,19.15,0.0,0.01,52.89,77.31,86.72,83.81,56.53,57.01,43.05,0.01,67.64,37.4,3.93
Pisa,38,1.34,1.16,12.61,3.95,0.13,0.13,22.68,2.39,426.13,526.29,197.42,221.97,183.68,211.08,36.34,67.16,0.97,0.84,9.32,29.74,7.37,1.92,37.16,16.47,36.68,15.61,9.82,7.16,6.34,2.11,7.34,14.66,7.32,10.82,8.89,20.32,0.24,636.89,61.11,203.61,296.76,142.16,20.5,636.76,17.61,7.89,353.92,11.32,4.16,16.18,7.42,421.5,2.97,0.18,0.11,13.66,13.05,1.34,0.11,0.16,0.03,46.11,14.89,12.95,1.55,1.42,3.84,2.45,0.24,0.16,0.16,0.0,0.0,1.36,3.68,9.53,29.08,3.18,4.34,13.87,1.21,0.84,27.84,23.61,90.32,25.08,33.95,17.16,0.0,0.16,53.48,80.97,88.94,87.02,54.11,56.69,44.8,-0.04,63.8,38.61,8.72
Platense,27,0.74,0.9,10.19,2.93,0.15,0.19,16.85,1.3,202.7,330.11,83.15,110.63,77.85,115.33,36.0,81.15,0.44,0.5,6.78,23.33,5.52,2.74,27.59,9.81,27.22,22.3,14.19,10.63,8.78,2.89,10.56,19.78,9.22,12.37,11.78,25.37,0.07,459.3,43.33,146.52,199.67,118.04,15.96,459.11,15.67,6.67,179.3,7.93,1.74,18.33,9.04,200.11,2.67,0.15,0.04,12.04,10.37,0.81,0.15,0.07,0.0,45.19,23.37,19.04,1.81,0.67,3.26,2.59,0.52,0.07,0.04,0.0,0.04,0.79,7.33,20.74,18.63,1.3,7.7,13.19,0.93,1.11,42.41,27.37,64.63,18.15,25.96,24.74,0.04,-0.18,55.1,61.4,75.16,67.5,44.36,58.82,42.57,0.15,79.45,35.34,7.05
Plymouth Argyle,46,1.26,1.17,12.96,4.48,0.02,0.02,22.04,2.11,326.22,434.46,127.07,150.61,156.15,183.83,36.7,78.46,0.85,0.72,9.59,23.48,5.8,1.13,31.89,16.83,31.61,13.98,9.13,7.09,5.41,1.48,6.65,13.98,7.33,12.48,8.91,23.46,0.17,546.07,81.46,219.28,218.96,113.13,18.57,546.04,15.89,6.89,278.8,10.07,5.39,15.15,7.91,323.11,2.2,0.04,0.02,10.11,11.35,1.46,0.02,0.07,0.09,43.96,14.15,16.7,1.04,1.52,4.7,3.24,0.24,0.07,0.04,0.02,0.0,1.5,4.2,17.17,32.8,6.39,8.41,16.87,1.2,0.57,30.85,23.07,80.33,24.15,30.89,15.78,0.02,0.08,45.87,75.09,84.37,84.94,46.78,56.44,43.36,-0.01,68.94,24.46,7.11
Portimonense,34,1.15,1.06,11.03,3.47,0.15,0.18,19.06,2.0,305.56,407.47,124.32,145.5,135.09,161.21,37.94,76.79,0.88,0.6,8.03,23.0,5.24,2.18,28.71,15.18,28.47,19.44,12.15,10.09,7.5,1.85,9.18,17.47,8.29,11.82,10.47,23.85,0.29,529.12,66.09,196.82,233.0,105.85,13.94,528.94,17.94,8.15,269.85,10.38,2.85,17.15,7.76,302.85,2.76,0.15,0.0,14.32,11.65,2.03,0.09,0.18,0.15,49.21,13.18,16.15,1.68,2.12,5.12,3.15,0.09,0.18,0.15,0.0,0.03,1.96,5.47,14.59,20.53,4.03,9.68,18.03,0.97,0.74,29.32,24.91,72.35,21.06,24.21,21.32,0.03,0.08,44.95,74.99,85.44,83.8,49.41,57.79,45.43,-0.08,61.52,37.49,5.38
Portland Timbers,34,1.88,1.63,13.74,5.09,0.15,0.15,24.91,3.24,402.32,496.91,165.65,186.65,179.35,204.71,48.21,80.59,1.5,1.3,10.53,33.24,9.44,2.03,40.53,17.09,40.15,17.24,10.79,8.47,6.38,2.38,7.97,16.26,8.29,11.74,9.56,20.94,0.44,611.06,62.82,196.0,285.0,136.24,23.32,610.91,19.38,8.91,338.21,13.12,4.74,15.53,8.91,398.91,2.0,0.09,0.03,11.88,13.0,1.38,0.12,0.12,0.06,44.59,12.68,11.35,1.62,1.65,4.29,2.68,0.18,0.12,0.06,0.03,0.03,1.57,5.68,14.15,31.68,4.26,6.68,14.0,1.03,1.44,24.03,24.44,97.76,28.15,39.53,18.76,0.06,0.15,52.77,80.96,88.75,87.61,59.82,56.0,45.98,-0.05,62.47,40.14,7.36
Porto,34,1.82,1.94,16.56,5.21,0.15,0.24,30.18,3.24,476.68,572.03,200.76,225.65,219.74,244.82,48.0,76.47,1.35,1.69,12.65,41.91,11.97,2.79,54.97,24.09,54.59,14.24,9.06,5.53,6.41,2.29,7.21,14.47,7.26,9.06,6.32,12.94,0.18,676.12,50.76,170.09,316.24,195.12,34.85,675.88,21.44,10.38,385.18,15.41,7.09,15.21,7.47,473.35,2.79,0.29,0.12,13.97,15.62,2.09,0.21,0.18,0.06,46.03,14.94,13.38,1.59,0.79,2.38,1.62,0.38,0.18,0.12,0.03,0.03,0.77,3.68,8.68,31.79,3.88,5.65,11.0,0.76,1.68,28.32,22.68,133.65,33.41,56.71,16.26,0.06,-0.06,52.75,83.33,88.97,89.76,62.77,56.67,48.41,-0.03,68.07,42.4,6.91
Preston,46,1.15,0.9,9.26,2.98,0.07,0.07,15.59,1.89,296.26,422.24,128.26,153.74,122.59,156.52,37.0,86.67,0.83,0.68,6.61,25.76,5.22,1.46,28.76,12.33,28.15,18.33,11.33,8.37,7.8,2.15,9.35,18.39,9.04,13.5,11.65,21.85,0.39,534.89,55.13,168.04,250.39,121.96,16.24,534.83,14.04,6.57,258.83,9.26,3.54,15.24,7.83,293.39,2.37,0.02,0.02,12.67,9.33,1.85,0.07,0.09,0.04,48.3,20.02,18.98,1.26,1.46,4.46,3.04,0.22,0.09,0.09,0.0,0.0,1.44,6.54,22.37,24.11,3.72,8.63,14.39,0.65,1.26,39.0,23.07,69.24,17.48,26.46,20.67,0.0,0.28,51.33,70.16,83.43,78.32,42.69,56.32,46.79,-0.01,68.16,29.24,4.52
Puebla,34,1.18,1.14,13.59,4.32,0.09,0.09,23.85,2.15,355.32,451.62,141.59,162.79,156.65,181.71,48.35,82.88,0.82,0.76,10.18,28.06,7.15,3.29,32.53,16.06,32.15,16.76,10.53,8.56,6.88,1.32,8.03,17.35,9.32,10.06,9.41,21.41,0.47,564.85,64.94,196.97,260.79,114.18,17.44,564.76,18.32,9.03,299.56,13.44,3.0,16.68,9.68,350.65,2.44,0.12,0.0,11.26,10.38,1.21,0.03,0.21,0.03,48.88,15.62,13.5,0.88,2.0,5.71,3.71,0.09,0.21,0.18,0.03,0.0,1.8,5.26,11.88,28.53,4.91,10.18,15.91,0.85,0.44,29.12,26.35,80.74,26.0,30.88,18.56,0.03,0.04,53.64,78.68,86.98,86.21,58.34,54.41,49.29,-0.11,64.97,44.28,5.34
QPR,46,0.96,0.98,11.35,3.65,0.02,0.04,19.63,1.63,338.65,449.02,148.63,171.07,144.35,175.22,38.22,80.89,0.65,0.73,8.48,24.39,6.07,2.17,28.98,16.07,28.39,16.17,10.0,8.28,6.0,1.89,7.61,13.8,6.2,11.02,9.61,21.37,0.15,555.13,70.89,214.0,218.76,127.37,19.39,555.09,15.96,7.85,273.02,9.87,4.78,14.7,8.33,335.43,2.15,0.09,0.04,11.98,10.61,1.78,0.02,0.02,0.02,43.85,18.02,16.43,1.24,1.26,4.0,2.76,0.28,0.02,0.02,0.0,0.0,1.09,4.41,13.41,25.91,5.37,6.91,14.17,1.11,0.52,34.46,23.02,73.43,21.26,32.41,17.61,0.0,-0.02,52.29,75.42,86.88,82.38,47.25,58.76,49.19,-0.16,69.0,32.89,7.83
Querétaro,34,1.12,1.13,11.38,3.18,0.12,0.15,18.76,1.82,227.15,332.09,88.71,108.35,94.24,119.85,39.32,84.88,0.79,0.65,7.91,23.44,5.38,2.56,25.76,10.76,25.38,16.38,9.21,8.94,6.18,1.26,7.79,16.59,8.79,10.53,10.18,22.82,0.24,449.29,58.56,160.26,190.24,105.03,16.88,449.15,15.09,6.5,200.12,8.03,2.79,16.06,8.5,223.74,2.94,0.26,0.12,13.85,9.47,1.59,0.15,0.24,0.03,50.76,17.59,19.03,1.59,1.47,5.59,4.09,0.24,0.24,0.18,0.06,0.0,1.72,7.29,19.71,19.06,2.53,9.88,16.32,0.74,0.29,36.62,24.56,61.91,20.59,27.62,17.0,0.06,-0.01,48.03,68.4,81.87,78.63,46.32,51.56,43.07,0.15,73.17,36.99,4.53
RB Bragantino,38,1.16,1.06,13.0,4.18,0.08,0.08,22.55,2.08,314.82,416.11,130.26,152.42,135.0,163.26,40.03,75.47,0.84,0.71,9.45,27.92,6.13,1.71,33.47,14.82,32.89,17.53,11.58,8.63,6.74,2.16,8.26,15.74,7.47,10.5,8.84,24.68,0.32,531.66,60.42,169.32,233.5,134.45,17.84,531.58,17.63,8.76,275.32,12.37,4.18,15.05,8.76,311.03,2.66,0.11,0.0,13.05,11.87,1.0,0.05,0.08,0.03,41.74,15.29,19.16,1.87,1.26,4.82,3.53,0.16,0.08,0.03,0.05,0.0,1.49,4.0,12.89,23.97,4.66,7.55,17.18,0.89,1.63,34.45,23.82,81.18,24.63,29.87,19.84,0.05,0.09,44.38,75.66,85.46,82.69,53.04,59.63,49.69,0.15,73.24,31.03,5.18
RKC Waalwijk,34,1.09,1.33,12.0,4.12,0.15,0.15,21.32,1.79,319.35,425.12,121.0,142.85,147.26,174.85,44.03,84.21,0.76,0.93,9.32,28.68,6.76,2.03,34.53,17.15,34.24,18.26,10.5,10.15,5.74,2.38,9.06,17.47,8.41,11.71,8.15,25.03,0.38,547.97,80.53,207.18,220.47,125.76,18.91,547.82,17.29,7.47,281.47,10.82,4.53,15.82,9.21,315.18,1.71,0.12,0.03,10.44,8.91,0.85,0.06,0.21,0.06,50.85,15.62,13.21,2.38,1.65,6.0,4.38,0.15,0.21,0.15,0.03,0.03,1.75,7.41,20.97,37.24,5.03,7.88,17.15,1.21,1.26,28.82,25.03,85.91,23.12,32.24,19.56,0.06,-0.18,54.2,75.12,84.7,84.22,52.29,54.74,43.2,0.06,73.0,35.34,7.06
RWDM,30,1.03,1.13,9.4,3.57,0.03,0.03,15.73,1.8,313.13,422.33,121.83,149.07,139.2,172.63,39.57,74.93,0.73,0.75,6.7,23.37,5.73,1.47,31.4,13.4,31.03,17.67,11.4,9.93,6.1,1.63,8.37,16.97,8.6,12.97,10.6,28.83,0.3,550.37,75.97,209.87,243.77,103.23,15.43,550.33,20.07,8.83,349.23,12.93,3.4,18.23,10.13,309.77,2.17,0.2,0.13,12.27,9.27,1.93,0.0,0.5,0.07,56.5,17.2,14.0,2.0,2.23,5.93,3.67,0.13,0.5,0.4,0.1,0.0,2.27,6.6,16.43,22.33,3.0,7.7,17.27,0.4,0.33,31.2,28.37,75.83,17.53,26.03,19.77,0.1,-0.09,55.13,74.14,81.73,80.63,52.81,57.07,44.0,0.02,61.89,40.17,2.32
Racing Club,27,1.52,1.34,14.74,4.48,0.11,0.19,24.96,2.37,344.96,457.96,133.74,157.89,153.93,185.56,49.63,90.22,0.78,0.83,10.37,33.7,7.59,2.44,42.56,15.22,42.3,17.33,11.37,7.48,7.48,2.37,8.07,15.44,7.37,10.52,8.78,22.44,0.3,575.15,51.52,167.07,272.41,141.63,20.44,574.96,16.93,8.56,298.81,11.59,3.63,18.11,8.81,342.04,2.33,0.07,0.04,12.33,10.3,2.11,0.07,0.11,0.04,44.78,16.19,14.67,2.3,1.11,3.59,2.48,0.41,0.11,0.04,0.04,0.04,0.94,4.41,11.89,20.81,3.22,7.7,12.04,0.44,0.96,30.85,26.93,100.07,27.33,34.11,19.44,0.07,0.13,52.48,75.33,84.7,82.95,55.01,59.32,50.56,-0.18,69.08,37.09,3.65
Real Salt Lake,34,1.85,1.66,15.35,5.44,0.12,0.12,25.91,3.18,440.88,532.82,189.85,211.41,194.85,220.5,48.15,79.09,1.44,0.98,11.71,36.38,8.41,1.65,42.68,18.06,42.29,14.56,9.59,5.82,7.0,1.74,6.5,14.12,7.62,11.91,9.18,17.32,0.47,644.91,60.5,193.56,303.21,154.24,21.18,644.79,19.82,8.65,372.79,14.85,4.85,15.74,8.5,436.03,2.21,0.06,0.03,13.24,11.62,1.94,0.03,0.18,0.03,47.12,9.44,9.38,1.47,1.41,4.47,3.06,0.26,0.18,0.12,0.03,0.03,1.3,4.29,11.5,32.03,5.44,6.5,11.91,1.06,1.35,18.82,24.24,103.03,29.09,36.09,16.09,0.06,0.11,50.16,82.74,89.8,88.37,60.88,56.1,43.64,-0.08,68.46,37.3,8.9
Reggiana,38,0.95,0.95,11.71,2.95,0.11,0.11,20.5,1.63,385.34,486.84,174.34,199.47,164.18,192.89,36.42,68.34,0.61,0.74,8.21,26.26,6.76,2.63,34.79,15.13,34.58,14.53,8.71,7.53,5.58,1.42,6.24,13.18,6.95,10.55,9.24,22.16,0.24,599.79,67.26,216.66,269.5,119.74,17.26,599.68,16.37,6.66,328.79,10.55,2.71,16.68,7.55,382.45,2.58,0.13,0.03,14.55,14.26,1.29,0.11,0.16,0.0,46.61,14.55,15.5,1.45,1.18,4.42,3.18,0.29,0.16,0.11,0.05,0.0,1.15,4.11,11.79,18.37,4.82,8.5,17.18,1.05,0.29,30.05,24.24,84.5,22.13,29.37,14.95,0.05,0.0,48.42,79.15,87.4,85.12,53.29,53.95,40.68,-0.03,71.95,34.86,6.11
Rio Ave,34,1.06,1.18,10.18,2.88,0.24,0.26,17.68,1.85,361.94,460.74,144.94,167.76,166.56,193.12,42.59,75.97,0.65,0.72,7.35,23.53,6.44,2.18,31.91,13.26,31.62,15.91,9.68,7.44,6.85,1.62,8.32,16.97,8.65,11.85,8.5,22.21,0.44,574.32,66.38,214.44,257.74,107.94,16.15,574.06,17.0,6.65,296.06,9.62,2.44,16.44,7.29,358.82,2.88,0.12,0.12,14.91,14.12,2.32,0.21,0.12,0.03,45.0,14.24,13.94,2.24,1.26,4.65,3.38,0.29,0.12,0.06,0.03,0.03,1.38,3.68,10.82,27.29,5.38,8.41,15.47,1.09,0.94,28.18,23.74,76.79,19.53,27.21,18.0,0.06,-0.1,50.53,78.56,86.4,86.25,56.06,54.74,39.12,0.09,72.69,34.01,7.05
River Plate,27,1.41,1.69,16.0,5.41,0.19,0.19,29.56,2.37,474.07,588.96,205.15,237.96,209.48,242.74,48.37,78.59,0.81,1.11,12.22,46.04,10.0,2.7,55.93,19.04,55.52,18.7,12.37,8.15,8.15,2.41,8.96,15.41,6.44,11.07,9.74,16.59,0.22,708.19,47.22,179.48,352.96,182.07,25.11,708.0,21.59,9.63,406.07,15.93,4.48,18.44,10.56,470.15,2.63,0.07,0.04,12.85,12.63,1.93,0.07,0.19,0.0,49.74,16.41,13.78,3.44,0.78,3.3,2.48,0.41,0.19,0.15,0.04,0.0,0.92,2.59,5.78,19.26,5.52,6.74,10.48,0.48,0.89,30.19,29.0,130.48,31.93,42.3,21.33,0.04,-0.17,54.36,80.49,86.21,86.3,61.55,62.53,44.6,0.15,75.15,44.81,4.58
Rosario Central,27,0.96,0.96,10.15,2.89,0.11,0.19,17.78,1.74,302.26,420.63,129.15,155.37,128.22,162.11,37.52,76.85,0.74,0.74,7.3,25.56,5.96,2.04,33.33,13.93,33.19,18.44,12.19,8.11,8.11,2.22,8.04,15.59,7.56,12.33,11.63,21.11,0.3,538.37,50.63,176.93,248.0,119.67,15.44,538.19,16.85,7.85,271.67,9.96,2.41,17.89,9.89,300.11,3.33,0.07,0.07,12.89,12.22,2.07,0.15,0.15,0.04,46.0,17.81,16.22,2.37,1.11,4.3,3.22,0.26,0.15,0.11,0.0,0.04,1.08,4.96,12.59,20.04,4.81,7.41,12.59,0.52,0.37,34.04,27.78,80.44,19.52,25.85,20.22,0.04,0.0,52.32,71.86,83.12,79.09,48.82,59.45,46.59,-0.03,74.88,39.4,4.13
Rotherham Utd,46,0.8,0.7,8.13,2.26,0.04,0.04,13.3,1.33,228.02,341.46,100.52,124.37,85.57,113.11,35.52,83.02,0.5,0.56,5.52,19.67,4.17,1.72,20.89,10.83,20.48,16.04,10.02,8.7,5.85,1.5,7.28,14.61,7.33,12.52,9.98,23.74,0.2,451.41,64.96,166.24,186.41,103.52,13.17,451.37,11.5,5.09,211.65,7.91,1.91,14.65,7.57,225.74,1.91,0.09,0.09,11.46,8.8,1.8,0.04,0.13,0.02,44.11,20.02,22.54,1.13,1.93,5.89,3.98,0.11,0.13,0.11,0.0,0.02,1.95,12.63,31.93,30.22,2.37,8.89,17.41,1.33,1.61,42.57,22.22,52.2,14.63,20.98,17.3,0.02,0.14,47.03,66.78,80.82,75.65,42.78,56.44,44.26,0.01,67.57,39.56,7.64
SJ Earthquakes,34,1.15,1.37,11.88,3.59,0.03,0.03,21.15,1.85,352.47,445.06,148.53,169.09,154.88,179.44,40.68,72.53,0.85,0.92,9.18,25.38,7.09,2.06,33.21,14.5,33.0,17.62,9.68,8.65,6.79,2.18,8.82,18.35,9.53,10.94,9.56,24.82,0.32,558.88,70.68,206.32,242.53,115.74,17.88,558.85,17.0,8.03,301.47,9.68,3.26,15.18,7.62,349.74,2.06,0.09,0.03,10.82,11.71,1.29,0.03,0.24,0.03,42.53,11.26,11.62,2.53,2.29,5.59,3.29,0.06,0.24,0.21,0.03,0.0,1.84,4.74,11.0,23.18,4.44,7.79,15.71,0.88,0.74,22.88,22.79,80.71,23.0,30.29,18.5,0.03,-0.16,49.21,79.2,87.84,86.31,56.09,51.43,47.24,-0.24,58.86,43.09,5.6
Sampdoria,38,1.39,1.28,12.16,3.87,0.18,0.21,21.18,2.37,361.68,465.11,146.42,170.26,165.47,194.13,41.92,77.74,0.97,0.91,8.79,25.97,6.95,1.63,34.68,12.11,34.42,14.87,9.53,7.61,5.21,2.05,7.68,14.37,6.68,11.45,8.66,19.34,0.11,570.42,64.05,199.55,260.16,116.24,17.76,570.21,13.21,5.84,295.76,9.26,2.84,14.53,7.5,357.68,2.89,0.11,0.08,15.29,14.82,1.92,0.18,0.18,0.0,47.03,14.0,15.39,1.45,1.32,4.03,2.68,0.21,0.18,0.16,0.03,0.0,1.28,3.42,11.34,29.55,4.03,6.45,15.97,1.11,0.71,29.39,22.03,81.21,23.55,29.18,17.21,0.03,0.09,47.64,77.76,86.0,85.24,53.92,58.86,44.21,-0.03,66.5,30.16,6.95
San Lorenzo,27,0.74,0.94,11.07,2.96,0.19,0.22,19.11,1.22,312.26,426.15,128.81,155.81,138.22,170.37,35.41,73.44,0.33,0.6,7.26,29.11,5.78,2.11,35.37,13.15,34.96,19.22,12.67,8.96,7.67,2.59,9.11,16.3,7.19,10.63,9.33,21.11,0.19,545.59,48.85,161.96,267.04,122.19,16.22,545.37,19.96,8.52,269.07,10.56,2.3,18.48,9.67,309.22,2.11,0.11,0.04,10.93,14.63,1.63,0.15,0.07,0.07,44.63,18.81,17.37,3.63,0.96,3.26,2.37,0.26,0.07,0.07,0.0,0.0,0.95,4.41,12.59,18.89,2.7,7.85,13.44,0.37,0.56,36.19,28.15,83.48,20.33,26.41,21.78,0.0,-0.21,51.98,73.27,82.67,81.13,48.22,61.32,42.69,-0.01,72.7,35.03,2.75
Santos,34,1.32,1.34,12.47,4.03,0.15,0.18,21.62,2.26,345.41,438.88,150.41,171.44,149.62,174.21,38.85,73.74,0.94,0.9,9.44,29.15,5.65,1.29,33.97,14.65,33.41,16.53,10.94,8.35,6.79,1.38,7.74,15.47,7.74,11.74,9.32,21.44,0.26,558.91,62.97,189.82,262.29,113.76,17.59,558.74,20.41,9.26,298.35,11.15,4.44,18.18,10.15,341.76,2.41,0.18,0.03,11.65,12.53,1.21,0.09,0.29,0.0,50.44,14.79,14.21,2.29,1.82,5.24,3.35,0.18,0.29,0.24,0.06,0.0,1.74,4.24,12.38,19.26,3.47,8.56,16.38,0.56,0.71,29.0,28.32,82.03,23.88,28.97,18.68,0.06,-0.01,51.0,78.7,87.73,85.88,52.69,58.38,45.37,-0.05,63.93,34.25,3.42
Sarmiento,27,0.63,0.95,10.22,2.81,0.07,0.07,16.89,1.07,195.26,313.59,80.22,104.78,81.81,113.78,27.52,73.11,0.48,0.5,7.37,19.59,4.63,1.78,25.56,9.52,25.22,18.15,10.89,9.63,6.41,2.11,8.7,16.89,8.19,11.63,9.81,28.11,0.26,433.37,59.26,158.81,183.89,95.63,14.56,433.3,14.33,6.33,171.67,7.63,1.96,15.78,7.96,193.07,2.41,0.07,0.04,13.56,9.33,1.78,0.07,0.07,0.04,41.96,17.44,20.15,2.74,1.04,4.37,3.37,0.37,0.07,0.07,0.0,0.0,1.23,5.74,19.33,16.67,1.96,11.07,17.26,0.63,0.33,37.59,23.74,60.3,17.96,22.93,19.59,0.0,-0.34,46.4,62.27,76.56,71.9,37.64,55.91,44.17,0.15,77.12,29.69,3.65
Seattle Sounders,34,1.44,1.5,13.26,4.21,0.24,0.26,24.03,2.47,429.44,524.09,193.47,214.41,181.47,207.79,44.53,76.91,0.91,1.05,9.94,34.97,8.41,1.68,42.79,16.56,42.21,15.82,10.03,7.32,6.21,2.29,7.26,13.29,6.03,11.71,9.74,19.24,0.41,630.59,57.88,188.62,286.41,160.71,23.79,630.32,16.79,7.88,351.38,11.56,5.18,13.91,8.79,425.38,1.62,0.24,0.12,10.06,12.21,0.94,0.24,0.15,0.0,46.29,12.76,11.68,1.82,1.03,3.68,2.62,0.38,0.15,0.12,0.03,0.0,1.01,3.79,11.32,20.79,3.56,7.15,13.85,1.15,0.41,24.44,22.71,101.56,26.5,39.06,17.29,0.03,-0.04,52.21,81.94,90.23,87.33,57.9,59.4,46.93,-0.02,71.2,33.48,8.3
Sheffield Weds,46,0.93,1.12,11.15,3.26,0.0,0.0,18.67,1.54,295.74,407.43,130.13,153.26,123.76,154.37,33.87,76.93,0.72,0.75,7.89,20.48,5.33,1.89,27.24,13.24,26.72,16.76,10.52,8.54,6.24,1.98,8.5,17.11,8.61,12.39,9.41,20.09,0.24,519.8,67.96,199.5,214.11,111.93,17.72,519.8,17.89,7.96,253.3,9.07,3.52,16.85,8.15,292.15,2.35,0.11,0.04,12.41,9.61,1.74,0.0,0.15,0.07,47.02,16.78,16.15,1.57,1.48,3.8,2.37,0.28,0.15,0.11,0.02,0.02,1.28,6.02,17.63,32.59,4.24,7.22,13.83,0.85,1.28,32.93,25.0,67.2,20.22,28.46,19.02,0.04,-0.17,50.96,72.59,84.91,80.17,44.03,56.16,44.49,-0.16,62.37,34.15,6.15
Sint-Truiden,30,1.1,1.31,13.33,4.27,0.1,0.17,24.37,1.87,502.73,600.93,182.93,208.77,244.17,270.4,63.33,97.6,0.7,0.92,10.47,34.13,8.27,2.17,41.97,18.93,41.77,14.9,9.27,7.3,5.93,1.67,7.4,14.63,7.23,10.5,11.23,17.43,0.2,711.13,84.73,257.53,327.17,133.87,19.97,710.97,20.13,9.9,532.87,16.93,4.83,16.17,8.27,499.5,1.53,0.03,0.0,9.4,11.2,2.0,0.1,0.17,0.0,53.9,14.0,12.63,2.77,1.53,4.2,2.67,0.23,0.17,0.17,0.0,0.0,1.38,4.57,12.3,41.1,5.77,4.23,14.17,1.5,0.93,26.63,24.43,102.67,26.23,35.23,16.67,0.0,-0.16,52.57,83.66,87.62,90.3,64.89,56.45,49.18,-0.11,63.57,37.15,10.59
Southampton,46,1.85,1.78,15.43,5.37,0.09,0.11,27.28,3.07,624.93,712.43,319.83,341.43,254.15,279.89,37.61,62.07,1.26,1.55,12.2,45.35,12.91,1.7,55.57,26.15,55.28,14.15,8.83,5.7,5.67,2.78,6.52,12.2,5.67,9.98,8.43,14.8,0.33,814.54,70.52,224.67,387.7,208.22,32.8,814.43,20.57,9.5,497.04,16.5,7.39,13.72,8.11,619.07,2.24,0.07,0.02,9.85,11.76,1.85,0.09,0.07,0.0,46.57,9.57,9.33,1.17,1.37,3.67,2.3,0.26,0.07,0.04,0.0,0.02,1.09,3.76,8.61,41.96,5.67,4.0,11.65,0.39,1.35,18.89,21.83,137.0,30.35,54.8,15.35,0.02,0.04,50.66,87.72,93.67,90.8,60.59,58.25,46.18,-0.26,62.67,43.67,3.35
Sparta R'dam,34,1.44,1.38,12.79,4.79,0.15,0.15,22.47,2.65,344.18,451.26,136.44,161.68,157.32,185.26,42.32,79.94,1.09,1.11,9.76,29.12,8.97,2.74,37.59,15.38,37.21,15.65,9.97,8.29,5.82,1.53,8.09,16.03,7.94,11.76,7.59,24.94,0.47,565.06,74.12,202.94,236.91,130.94,22.32,564.91,14.97,6.47,304.88,10.03,3.62,14.88,6.85,340.06,1.15,0.06,0.0,8.41,9.74,1.26,0.12,0.15,0.03,47.24,18.53,17.09,0.79,1.41,4.74,3.32,0.24,0.15,0.09,0.03,0.03,1.44,9.03,21.5,36.53,3.62,6.94,18.5,1.09,1.12,35.62,21.74,90.18,25.12,37.65,18.06,0.06,0.04,52.02,76.27,84.39,84.92,52.94,57.01,43.22,0.02,70.04,42.0,5.89
