Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
Excelsior,34,67.34,65.99,20.05,47.07,16.44,11.71,24.77,69.14,33.33,37.39,20.27,19.59,34.91,31.53,95.95,99.1,88.74,69.14,34.46,30.18,31.53,53.6,15.77,69.14,16.22,72.07,69.37,93.47,18.47,32.43,58.11,60.81,39.41,87.16,90.09,87.84,27.03,42.79,96.85,94.59,15.32,23.42,32.88,42.79,64.64,77.93,40.09,40.32,81.31,64.41,62.61,33.33,93.92,41.67,59.01,99.55,1.8,86.71,21.62,86.26,48.65,72.52,42.79,36.04,4.05,4.05,96.62,93.69,22.3,14.64,25.45,25.0,38.74,89.64,99.1,99.1,95.5,89.41,60.59,78.38,88.51,28.38,59.01,65.54,22.07,28.38,42.79,64.41,19.14,59.91,20.05,28.38,27.48,44.59,56.31,41.89,90.99,8.11,20.72,44.82,80.63
FC Cincinnati,34,85.36,72.52,77.03,87.61,43.02,43.02,79.73,86.71,81.08,79.73,77.93,80.18,86.94,86.49,25.45,7.66,86.04,86.94,78.83,64.86,81.98,4.5,74.77,86.26,75.68,46.17,63.74,36.94,57.43,63.29,46.62,22.07,88.06,54.73,51.35,13.96,6.53,81.08,39.64,70.95,78.83,82.43,83.56,81.08,93.69,81.53,84.23,87.39,87.84,61.49,22.3,81.08,39.64,41.67,16.89,18.47,62.39,0.9,31.98,26.13,18.24,65.54,31.08,93.47,75.0,40.32,49.1,47.3,29.28,74.32,72.07,65.54,38.74,53.38,11.26,8.56,33.78,59.23,40.32,22.97,52.03,43.24,14.41,40.99,76.13,81.08,82.43,55.41,53.6,86.71,95.5,81.53,70.5,87.84,74.32,97.3,21.17,36.26,39.19,39.19,62.61
FC Dallas,34,74.77,51.35,38.74,61.04,75.45,70.72,39.64,77.7,73.87,69.82,89.64,89.19,59.91,53.6,6.76,6.31,73.65,62.39,34.46,40.54,56.31,21.17,32.88,11.04,33.33,10.36,23.2,23.2,8.11,35.81,11.04,8.56,88.96,19.82,20.5,50.9,3.6,66.67,84.68,95.95,56.31,26.58,39.19,66.67,2.25,2.48,69.59,25.68,43.69,88.06,56.53,74.32,58.33,88.51,59.01,34.46,60.14,31.08,68.69,10.14,18.24,7.88,5.86,96.85,45.72,20.05,91.89,94.14,29.28,90.32,72.07,96.17,38.74,82.43,33.33,17.57,68.92,50.0,25.23,28.6,4.95,76.13,4.05,82.21,25.68,47.75,41.89,16.44,93.24,90.09,52.03,83.33,92.12,76.8,45.5,92.34,18.92,49.77,58.56,79.28,6.08
FC Juárez,34,49.1,20.72,57.43,40.32,86.49,70.72,58.33,51.13,42.12,40.54,31.98,26.58,49.55,48.2,77.93,77.7,54.73,25.23,59.68,41.89,20.27,34.23,38.29,58.56,37.61,46.17,35.81,72.3,44.59,13.74,39.19,71.17,11.94,14.19,86.49,53.6,52.25,44.14,50.45,44.14,51.8,32.43,29.73,44.14,63.06,63.06,51.35,70.95,49.1,19.82,97.97,41.44,26.58,41.67,59.01,58.56,42.34,63.06,80.63,44.59,48.65,84.23,26.8,61.94,87.16,15.99,73.65,57.66,3.83,56.08,58.56,65.54,38.74,78.6,33.78,40.54,35.14,51.8,81.08,70.27,13.96,17.34,31.08,64.41,41.44,55.41,27.93,35.59,53.6,88.51,34.23,47.97,65.09,47.75,59.01,3.6,59.01,17.57,13.06,27.48,11.26
Famalicão,34,33.78,24.1,57.43,23.87,43.02,55.86,55.86,38.06,34.68,27.93,15.77,12.16,40.99,38.06,96.4,95.05,24.77,23.2,45.05,17.12,23.87,93.24,11.04,40.99,12.39,37.16,55.86,66.67,19.82,43.02,43.92,42.34,55.41,47.97,44.59,48.2,71.62,28.38,73.87,90.54,9.46,13.96,31.31,28.38,85.14,92.57,37.84,34.68,34.68,47.75,61.49,35.36,5.41,6.98,16.89,3.6,100.0,7.66,68.69,10.14,18.24,43.02,70.72,70.5,22.52,61.04,58.11,63.74,41.67,90.32,42.34,96.17,97.3,66.89,64.86,48.87,60.36,98.65,50.0,50.23,95.95,87.84,53.38,52.7,13.06,50.9,35.59,49.55,98.65,59.91,95.95,50.9,38.51,62.61,90.09,77.93,88.29,91.22,69.82,81.08,96.4
Farense,34,62.84,56.98,26.58,56.53,75.45,81.98,19.59,57.43,10.81,9.46,5.41,4.5,20.72,19.82,65.77,94.59,36.71,12.61,14.41,8.33,11.71,45.27,8.11,10.36,8.11,18.02,18.47,50.9,23.65,3.38,16.67,33.33,47.75,98.65,80.86,99.55,86.26,10.81,95.05,71.62,6.76,4.95,9.46,10.36,6.76,10.81,9.46,5.86,26.8,92.12,99.55,11.26,45.5,19.59,16.89,13.74,70.72,45.05,68.69,17.12,48.65,34.91,84.23,6.31,29.73,29.5,92.34,96.4,29.28,83.33,88.74,65.54,38.74,91.44,75.9,91.22,30.18,51.8,98.65,99.55,89.86,22.3,92.79,99.1,7.66,24.32,10.36,17.57,53.6,59.91,25.23,13.51,14.41,24.77,15.77,16.22,50.9,92.12,82.88,18.02,49.1
FeralpiSalò,38,39.64,24.1,39.86,30.86,54.5,36.94,42.79,44.14,21.62,23.42,22.07,24.32,27.03,27.93,33.33,45.05,36.71,35.36,39.64,19.37,39.19,72.97,26.13,53.6,26.58,4.95,7.88,40.99,4.05,3.38,2.7,3.6,95.5,63.06,73.65,53.15,89.86,20.72,43.69,36.94,20.72,34.68,50.9,20.72,61.71,47.07,18.92,27.93,63.51,59.23,57.43,21.62,62.39,49.55,38.06,33.78,87.39,85.36,29.5,10.14,48.65,61.71,89.19,25.68,0.9,17.57,58.56,35.36,7.43,90.32,93.47,65.54,38.74,60.81,93.24,88.74,47.3,20.27,79.05,77.48,34.68,26.8,82.88,59.01,31.98,40.99,51.35,4.95,53.6,70.5,78.6,20.27,17.57,22.52,22.07,68.24,24.77,6.98,5.41,69.82,22.07
Feyenoord,34,99.1,99.55,99.55,99.55,62.61,81.98,99.55,99.1,95.95,96.85,95.5,97.3,97.3,97.3,27.25,9.46,99.55,99.55,99.55,99.55,99.55,39.64,99.55,99.55,99.55,57.66,41.22,19.37,65.09,97.75,37.16,27.48,81.98,25.23,10.81,4.05,61.71,97.75,9.01,33.33,96.85,99.55,99.55,97.75,98.2,98.2,94.59,98.65,100.0,36.71,8.56,95.5,99.55,88.51,86.94,96.4,30.86,19.59,92.79,90.99,81.76,95.05,51.8,93.47,31.76,95.95,2.7,3.38,95.95,9.46,13.51,25.0,38.74,3.83,28.83,18.24,95.95,59.23,1.35,2.25,82.43,100.0,25.9,18.47,99.55,99.55,99.55,36.94,19.14,33.33,99.55,88.29,81.98,84.23,71.17,39.86,94.59,63.51,56.31,67.79,100.0
Flamengo,38,79.73,80.86,84.23,87.61,93.24,95.27,88.74,85.81,80.63,76.13,87.39,86.49,69.37,66.67,67.57,16.22,77.03,79.05,86.49,95.05,86.94,41.89,89.19,89.19,90.09,54.5,72.75,38.29,43.69,97.07,19.37,31.53,54.5,16.67,14.19,17.34,52.25,74.77,30.63,27.48,79.28,91.44,87.39,74.32,87.84,82.88,79.73,91.89,81.98,90.99,35.81,80.63,74.32,49.55,38.06,61.71,87.84,73.65,92.79,53.6,48.65,11.04,33.11,88.29,19.59,72.07,16.22,10.14,54.05,47.07,21.17,84.68,86.94,34.23,39.19,19.37,74.77,48.65,11.71,20.72,94.59,29.73,21.62,75.9,89.64,89.64,87.39,45.5,90.54,63.51,88.74,87.84,87.61,81.08,95.5,64.41,45.72,63.51,37.39,80.63,98.65
Fluminense,38,9.01,16.22,33.33,48.65,16.44,36.94,37.61,12.16,85.59,81.53,94.59,94.59,64.86,59.91,5.86,2.25,24.77,16.89,40.77,75.68,13.51,39.64,48.2,64.19,46.85,59.46,49.1,35.14,71.4,84.68,56.76,50.68,54.5,9.46,16.22,45.5,16.44,82.88,66.67,73.87,85.14,73.42,21.17,82.88,98.65,91.44,81.98,60.59,60.36,55.41,2.7,85.59,6.08,34.91,38.06,48.65,96.17,95.5,42.34,66.22,81.76,11.04,13.96,68.24,47.97,79.5,64.86,85.59,78.83,34.23,50.9,25.0,38.74,59.46,3.83,7.66,7.66,51.8,50.9,56.76,43.24,46.4,19.37,15.32,51.8,33.56,23.42,52.7,19.14,13.51,14.64,93.24,96.85,87.39,54.95,40.77,22.97,98.2,93.69,12.61,38.06
Fortaleza,38,61.71,37.16,34.23,34.23,37.39,48.42,37.61,70.27,20.72,12.61,22.97,19.59,21.17,17.57,43.24,38.74,68.24,14.19,32.66,35.59,6.76,13.06,17.57,36.49,17.12,61.26,56.53,62.84,76.13,13.74,41.44,59.91,22.97,86.04,37.16,85.14,6.53,11.26,36.49,10.36,35.59,11.26,14.41,11.26,33.78,50.9,22.52,35.81,61.26,89.64,54.05,20.72,25.45,6.98,21.85,23.87,73.87,61.71,42.34,53.6,81.76,7.21,29.5,51.35,8.56,79.5,84.68,95.95,78.83,47.07,64.41,25.0,38.74,58.33,63.06,58.11,9.46,40.77,62.16,86.94,83.56,9.46,36.94,83.78,18.02,41.89,14.86,46.85,19.14,85.14,24.32,40.99,56.98,37.84,40.09,19.82,88.74,97.07,99.1,64.41,67.57
Fortuna Sittard,34,30.63,58.56,73.42,64.86,43.02,81.98,66.89,27.93,13.96,14.41,13.96,11.71,17.79,16.67,35.14,68.92,28.38,62.39,57.21,17.57,60.36,97.3,22.52,58.11,23.42,86.71,76.8,87.61,46.85,73.2,90.54,88.74,20.05,82.88,81.98,27.48,92.12,13.96,38.29,31.98,9.91,43.69,73.42,13.96,70.27,59.91,15.77,40.32,49.1,77.03,89.41,13.51,88.06,59.91,59.01,73.65,8.78,90.99,88.06,86.26,18.24,90.54,93.69,27.93,82.88,20.05,59.91,47.3,54.05,14.64,25.45,25.0,38.74,67.57,73.42,87.84,49.1,14.86,45.05,40.09,91.67,58.56,86.49,87.39,29.28,61.26,72.97,86.26,19.14,10.59,90.09,14.86,13.96,17.57,12.61,36.94,37.84,14.19,18.92,22.07,94.59
Genk,30,82.21,97.75,95.5,91.44,32.43,65.09,94.59,76.8,68.02,71.17,59.91,64.41,70.27,76.58,92.79,86.49,68.24,95.95,97.75,94.14,91.89,66.22,96.85,84.91,96.85,47.75,46.4,33.78,42.12,93.92,12.16,12.61,83.11,56.53,72.97,30.18,65.99,74.32,63.96,38.74,69.82,94.14,95.5,74.77,95.5,94.59,93.69,86.49,95.95,9.46,6.76,67.34,65.09,16.22,13.51,47.75,63.29,1.8,75.9,70.05,81.76,95.5,62.84,45.27,2.7,79.5,34.68,41.89,75.45,30.41,32.43,65.54,38.74,34.23,68.69,69.82,81.08,38.74,13.96,44.59,77.93,35.14,61.26,6.76,96.4,94.14,95.95,27.03,53.6,11.71,63.06,54.5,22.97,46.62,87.84,49.1,74.77,80.63,72.97,54.28,83.11
Gent,30,84.46,89.64,83.33,90.77,67.79,77.93,82.88,76.8,76.13,83.33,63.06,68.02,78.38,84.68,99.1,100.0,68.24,79.05,77.7,89.19,94.59,68.92,90.09,92.79,89.64,93.69,94.14,81.53,85.81,83.56,94.59,88.29,35.36,54.05,94.59,34.68,40.09,89.64,40.09,46.85,86.49,93.69,94.14,89.19,65.77,58.11,96.4,99.1,91.44,63.06,21.4,75.68,96.4,16.22,59.01,82.21,43.69,55.41,90.32,0.9,81.76,97.75,80.63,26.13,83.78,53.15,43.24,37.16,36.26,99.55,99.55,98.2,38.74,62.84,54.5,27.48,36.94,87.84,48.65,59.23,86.04,25.45,76.58,41.44,90.09,81.53,95.05,95.5,95.95,45.27,62.39,49.1,13.06,45.5,93.24,91.44,43.02,81.76,29.95,92.34,86.71
Gil Vicente FC,34,49.1,45.05,10.81,36.71,86.49,88.96,14.19,45.72,58.11,58.11,54.28,54.05,63.96,64.41,35.59,31.08,45.27,33.56,19.14,16.67,26.35,2.25,31.53,65.32,32.88,31.53,38.29,40.99,31.08,63.29,66.22,46.4,68.92,48.65,50.68,43.69,13.96,55.41,74.77,83.78,43.69,30.63,31.31,55.41,52.25,56.31,50.9,45.05,49.1,84.46,14.86,59.01,53.15,59.91,31.53,53.6,94.59,21.62,92.79,17.12,18.24,75.0,25.45,78.83,22.52,26.35,63.51,55.41,54.05,83.33,72.07,89.19,38.74,60.81,26.8,40.54,54.95,67.34,91.89,62.84,52.03,72.75,23.42,50.9,37.84,18.02,25.68,49.55,81.76,59.91,60.81,51.8,44.59,52.93,42.34,79.28,70.05,23.2,28.83,18.92,43.69
Gimnasia–LP,27,4.73,9.01,26.13,32.88,54.5,36.94,24.32,6.53,18.02,25.23,18.92,22.52,15.77,21.62,68.47,90.54,6.76,30.86,21.62,63.51,61.26,98.2,74.1,37.39,74.1,98.2,99.55,97.75,94.59,94.59,95.95,95.05,13.96,85.59,95.72,90.54,77.48,36.04,25.23,17.12,40.54,63.51,40.99,35.59,62.61,56.31,17.12,30.18,23.2,2.25,33.78,18.02,39.64,6.98,45.5,20.27,11.71,42.34,36.94,81.76,31.53,89.64,87.84,9.91,58.33,93.69,12.39,26.8,83.56,11.49,5.18,25.0,94.37,3.83,68.69,63.06,24.32,86.71,83.78,80.18,99.1,70.27,91.44,4.95,69.82,18.69,48.42,99.1,68.92,9.01,39.19,10.81,8.11,8.11,25.68,99.1,46.85,40.99,90.54,67.79,95.95
Go Ahead Eag,34,65.32,77.7,80.63,93.02,62.61,55.86,80.18,62.61,29.73,32.88,36.49,35.59,27.93,27.48,37.16,62.84,54.73,73.2,72.52,47.07,75.23,42.79,46.4,47.07,46.4,13.96,6.98,12.61,25.45,68.02,23.87,24.1,76.35,77.48,14.86,88.74,86.26,36.94,97.75,61.71,13.51,60.36,79.95,36.94,44.82,35.59,19.82,13.29,77.48,49.55,65.99,29.28,98.65,59.91,59.01,97.97,35.14,51.13,68.69,86.26,48.65,82.88,30.63,24.32,3.38,45.27,87.84,94.59,71.85,14.64,25.45,25.0,38.74,55.86,86.26,92.34,92.34,33.78,27.93,97.3,13.96,58.56,56.76,58.33,47.97,77.48,80.63,12.39,19.14,30.63,4.05,24.77,34.91,28.83,19.37,25.45,19.59,56.31,87.84,33.78,5.41
Godoy Cruz,27,42.12,39.86,25.0,25.0,32.43,36.94,21.85,35.59,14.41,13.51,12.16,10.36,16.67,16.22,62.39,78.38,22.07,15.54,13.51,29.73,9.68,33.11,31.08,12.61,30.63,90.99,93.24,65.32,95.05,35.81,79.95,75.68,34.23,52.48,78.15,65.99,31.53,14.41,18.92,25.68,27.03,19.37,18.69,14.41,42.12,35.14,11.71,20.72,31.98,1.35,12.84,14.41,56.76,83.56,86.94,32.21,18.02,87.39,27.03,81.76,10.81,15.32,63.96,26.58,54.73,77.48,29.5,38.06,54.05,18.92,5.18,92.57,38.74,37.84,96.4,89.19,80.63,60.59,52.25,35.59,68.92,70.27,70.27,2.7,24.32,22.52,17.12,90.09,88.29,45.27,31.08,15.32,12.16,16.67,33.33,88.74,26.58,83.78,74.77,83.56,78.38
Grêmio,38,36.26,37.16,32.21,50.68,37.39,26.58,35.14,34.23,38.74,33.33,61.26,60.36,33.78,29.28,5.41,3.15,31.98,56.53,39.19,28.83,51.8,7.66,43.24,52.48,42.79,60.59,45.05,54.95,65.09,56.08,32.88,30.63,69.59,50.9,32.21,62.61,83.78,29.73,41.44,19.82,34.68,59.91,61.71,29.73,95.95,97.3,37.39,62.84,76.13,48.65,3.15,38.74,45.5,19.59,86.94,77.25,83.56,96.4,42.34,5.41,24.77,6.76,34.46,68.24,75.0,47.97,75.68,83.56,29.28,95.05,93.47,84.68,38.74,57.21,58.56,70.72,26.58,29.73,67.57,74.77,57.43,17.34,31.53,14.41,43.47,35.59,59.01,38.96,74.55,38.51,59.01,59.46,63.51,49.1,32.43,33.78,92.34,67.12,75.68,31.08,43.24
Guadalajara,34,54.5,55.18,42.57,35.59,93.24,95.27,45.05,58.56,56.76,55.86,64.86,63.51,45.95,45.95,59.46,58.56,41.89,49.77,53.15,72.97,66.67,79.5,77.03,84.23,76.13,96.4,92.79,82.43,97.75,63.29,93.69,85.59,28.38,22.97,23.65,8.11,86.26,57.21,13.06,21.17,68.47,74.77,59.91,57.21,82.66,89.19,59.91,86.94,70.27,6.76,18.47,56.76,28.38,28.83,16.89,68.92,32.21,47.07,92.79,5.41,81.76,93.69,56.31,56.31,38.96,66.67,45.72,51.13,71.85,95.05,93.47,65.54,86.94,39.41,24.32,24.77,31.98,43.24,45.05,23.42,29.73,39.64,51.35,9.91,78.83,46.62,65.32,93.69,81.76,45.27,70.72,54.05,60.36,45.95,51.35,59.46,80.86,73.42,65.77,42.34,38.96
Heerenveen,34,77.7,69.82,80.63,68.92,90.09,88.96,81.98,73.65,65.32,63.51,68.92,66.67,58.56,58.11,68.92,54.5,41.89,70.72,81.08,51.8,68.47,21.17,60.81,91.44,60.81,14.41,9.91,38.74,11.04,32.43,31.98,35.59,56.08,38.06,32.21,41.89,10.14,64.86,88.74,72.97,53.15,67.57,79.95,64.41,86.94,72.52,60.81,83.33,86.49,72.3,48.87,64.86,98.65,41.67,59.01,93.24,15.09,74.55,80.63,59.68,18.24,83.56,35.59,55.41,42.79,5.63,75.68,43.47,29.28,40.77,58.56,25.0,38.74,89.64,63.51,58.56,62.61,65.32,27.93,63.96,48.65,28.38,40.54,66.22,70.95,80.63,80.18,18.24,19.14,76.58,35.59,66.67,77.03,59.01,68.02,27.03,18.47,10.81,3.15,65.32,40.77
Heracles Almelo,34,46.85,49.77,13.96,20.27,75.45,70.72,14.19,49.32,35.59,32.43,27.03,22.97,40.09,38.74,64.86,84.68,54.73,56.53,18.02,33.33,27.93,62.39,20.27,71.17,20.27,69.59,76.8,95.95,12.84,40.32,74.32,77.03,21.62,88.29,11.49,78.38,27.03,33.78,96.4,84.68,18.47,19.82,31.31,33.78,60.36,25.23,40.99,49.77,68.69,67.12,76.35,35.36,69.59,77.25,86.94,64.41,15.09,63.06,68.69,44.59,48.65,75.68,17.57,58.56,6.53,3.15,98.65,98.42,8.78,56.08,72.07,25.0,38.74,97.3,81.98,94.59,80.18,69.14,87.16,88.06,59.23,22.3,27.48,72.07,28.38,19.37,37.84,75.9,19.14,41.89,14.64,41.44,53.15,56.31,30.63,48.2,0.9,28.38,41.89,16.22,38.06
Houston Dynamo,34,58.33,53.38,71.85,79.5,27.48,20.05,72.75,57.43,97.3,95.5,97.75,97.75,86.04,85.14,86.49,36.04,63.74,85.81,79.5,86.49,83.56,23.42,82.43,71.85,82.66,16.22,33.33,28.38,12.84,65.99,40.77,20.72,87.16,4.28,6.76,16.22,6.53,94.14,72.52,93.69,88.74,86.04,85.81,94.14,20.95,22.75,92.34,81.53,73.42,99.1,86.26,97.3,53.15,77.25,59.01,36.49,68.69,4.28,21.62,44.59,48.65,18.02,7.21,94.59,55.86,66.67,51.8,63.74,41.67,56.08,58.56,65.54,38.74,53.38,2.7,2.25,50.45,50.0,6.76,30.86,21.17,63.51,4.95,97.75,81.98,70.27,83.33,34.68,53.6,59.91,41.44,96.85,97.75,90.99,97.3,96.4,43.69,85.36,82.43,63.96,23.2
Huddersfield,46,22.3,25.23,25.0,27.03,11.49,8.33,20.72,22.52,8.11,8.11,6.76,6.76,9.46,9.01,7.66,57.66,31.98,32.21,28.38,6.08,28.38,52.25,12.16,35.59,10.81,26.58,30.18,24.32,62.61,11.94,15.32,16.67,81.53,82.88,68.47,80.18,94.14,8.11,50.9,19.37,7.66,16.67,45.05,8.11,17.57,14.19,10.36,10.36,51.35,45.95,90.99,8.11,77.03,83.56,45.5,75.23,55.86,14.19,8.11,72.52,31.53,66.67,90.99,9.01,52.48,18.47,61.94,45.05,17.79,27.93,32.43,51.8,38.74,77.93,74.77,88.29,56.76,82.88,70.5,60.81,28.6,57.21,93.24,68.02,12.61,20.27,39.64,20.72,40.09,30.63,40.09,5.41,9.01,7.66,4.05,51.8,15.32,31.31,12.16,21.62,22.52
Hull City,46,73.2,51.35,61.49,78.83,43.02,55.86,61.49,63.29,94.59,94.59,95.05,95.05,95.95,95.95,18.92,22.07,56.98,56.53,67.57,62.16,45.5,7.21,44.14,80.18,43.47,2.7,3.6,4.05,11.71,25.9,4.5,9.46,76.35,86.49,13.06,49.32,52.25,94.59,99.1,100.0,83.33,64.41,66.67,94.59,71.62,53.83,93.24,50.9,92.34,78.83,46.85,94.59,66.22,92.57,86.94,90.09,76.58,38.06,75.9,81.76,81.76,51.58,26.13,77.25,18.47,49.77,31.53,25.0,41.67,18.92,32.43,25.0,38.74,13.74,12.16,50.45,100.0,12.61,2.25,45.27,63.29,64.86,25.9,68.02,50.9,62.61,66.67,3.15,19.14,86.71,61.71,92.34,97.3,96.4,29.28,13.29,22.52,1.8,26.13,1.8,65.77
Huracán,27,18.02,8.11,9.68,9.68,54.5,36.94,8.56,23.2,16.67,21.62,16.67,18.02,17.79,19.37,63.51,92.79,12.61,10.81,6.76,18.02,30.63,43.69,22.07,8.11,22.07,94.59,95.5,79.28,97.3,15.54,82.88,91.44,6.76,95.95,76.58,76.13,97.97,25.68,25.9,42.34,31.53,17.12,13.96,25.68,12.84,9.91,14.86,6.76,9.91,14.86,23.2,16.67,44.14,49.55,26.13,52.03,78.38,5.63,36.94,89.19,81.76,41.44,91.44,4.95,64.86,97.3,7.21,13.96,97.97,11.49,18.02,25.0,38.74,7.21,49.32,78.83,55.86,16.89,54.05,62.84,64.64,7.43,94.59,15.77,18.47,9.01,15.32,92.79,19.14,63.51,31.76,13.06,20.5,13.51,19.82,53.15,9.46,94.82,95.27,10.81,60.81
Ind. Rivadavia,27,8.56,6.98,10.36,12.16,32.43,36.94,9.46,12.61,7.21,6.76,4.5,4.95,8.11,7.21,19.37,77.7,26.8,9.46,13.51,14.41,6.31,52.25,14.86,24.32,14.86,53.15,84.23,70.95,67.79,5.63,54.28,37.16,78.15,70.5,87.84,94.59,94.14,7.66,18.02,8.56,13.06,10.81,5.41,7.66,39.19,39.19,5.41,16.22,15.09,21.85,53.15,7.21,34.23,49.55,45.5,82.21,58.78,22.97,36.94,44.59,81.76,10.36,81.53,3.15,66.22,88.06,18.69,26.8,89.19,56.08,50.9,80.18,38.74,8.11,54.95,79.28,3.15,6.76,90.77,92.12,68.92,11.49,94.14,29.5,15.32,8.11,5.41,74.77,68.92,26.13,9.46,3.6,7.21,10.36,6.31,98.2,44.14,28.38,73.42,14.86,48.42
Independiente,27,12.84,16.22,32.88,49.32,54.5,55.86,29.73,21.62,14.86,16.22,14.41,14.41,18.92,18.92,62.39,64.64,13.29,7.43,21.62,20.05,35.14,88.74,45.5,19.82,45.5,53.6,76.8,12.16,85.14,82.43,68.24,46.4,73.65,14.19,55.18,50.0,77.48,15.32,14.41,17.57,27.93,31.08,53.15,15.32,78.83,84.91,23.65,18.47,21.4,3.38,7.66,14.86,3.6,12.84,11.26,43.24,91.67,63.96,80.63,66.22,81.76,31.53,75.23,24.77,14.86,98.2,7.21,13.96,97.97,34.23,32.43,80.18,38.74,7.21,72.52,61.26,34.23,21.4,70.5,37.39,82.43,28.38,75.23,3.15,40.54,27.93,45.5,72.07,68.92,24.55,47.75,15.77,12.61,17.12,49.1,94.59,72.52,98.65,95.27,80.18,89.64
Instituto,27,42.12,20.72,43.24,29.05,32.43,36.94,32.88,39.19,10.36,13.96,13.51,14.86,10.36,13.06,38.29,86.04,56.98,20.72,29.05,47.75,21.17,50.9,24.77,3.6,24.77,35.81,51.58,31.31,58.33,28.83,21.17,17.12,84.46,93.24,38.29,82.88,96.85,12.16,9.91,7.66,21.17,41.44,29.05,12.16,8.11,4.73,11.26,11.26,13.29,20.72,68.92,10.81,46.62,28.83,86.94,68.47,54.95,95.5,36.94,66.22,31.53,22.52,95.05,2.7,5.41,66.67,18.69,13.96,54.05,34.23,32.43,80.18,38.74,23.65,70.72,62.61,22.97,9.23,40.32,76.13,95.27,18.24,96.4,36.04,16.67,34.23,21.17,36.49,68.92,78.15,27.48,6.76,7.66,5.86,10.81,85.81,7.66,31.31,36.94,76.58,90.09
Inter Miami,34,98.65,85.36,32.21,90.09,16.44,11.71,40.77,98.65,94.14,93.69,92.79,92.79,94.14,94.14,65.32,20.27,98.65,91.67,47.75,71.4,75.68,8.56,74.1,44.14,75.0,68.69,74.55,81.08,39.19,68.02,64.64,85.14,9.91,69.59,66.67,16.67,0.9,93.24,90.09,97.75,88.29,58.56,71.85,93.24,28.38,46.4,87.84,49.77,65.77,97.3,95.95,94.14,15.32,41.67,8.11,62.16,44.14,9.46,21.62,17.12,18.24,56.76,1.35,100.0,77.25,36.94,68.69,69.82,22.3,83.33,72.07,89.19,38.74,68.47,5.86,6.31,64.41,89.41,63.06,31.53,73.87,53.6,0.9,97.3,72.75,62.16,68.47,69.14,81.76,97.75,36.04,94.59,90.99,97.75,91.89,24.77,91.44,60.14,54.05,25.23,85.14
Internacional,38,63.96,83.33,79.5,82.43,54.5,81.98,83.33,68.02,65.77,65.32,71.62,71.62,67.12,68.47,11.26,9.01,52.25,77.48,76.8,75.23,78.6,53.6,73.2,72.52,72.97,82.88,87.39,21.62,92.34,92.79,66.22,78.38,16.67,26.35,51.8,44.82,24.55,67.12,8.56,12.61,78.38,84.23,84.23,67.12,73.87,78.83,64.41,63.74,65.77,45.5,27.25,65.77,25.45,88.51,86.94,3.15,54.5,58.78,88.06,53.6,81.76,33.33,59.01,25.23,72.3,87.39,25.23,35.36,71.85,47.07,50.9,65.54,38.74,13.74,37.84,39.19,25.23,28.38,17.12,31.98,66.44,76.13,68.69,35.59,74.77,80.18,81.53,83.78,53.6,22.97,23.87,69.37,68.47,63.96,49.55,50.9,80.18,60.14,80.18,36.04,76.35
